,x1,x2,y1,y2
2380,72343,45286,69925,6139
2381,27108,26542,10847,72872
2382,91640,89885,91497,77647
2383,57288,27485,13138,32359
2384,61905,88770,91407,30054
2385,45061,48607,32255,22167
2386,38449,46089,73595,16627
2387,42670,3904,58913,39321
2388,35171,38864,73915,60908
2389,5121,67010,58567,42542
2390,74749,41705,70856,83815
2391,30172,10351,31871,25676
2392,98020,20646,39929,99373
2393,61430,1241,72402,16917
2394,62430,33693,5180,97431
2395,24058,17110,22401,6681
2396,16273,47254,81945,39604
2397,45387,98927,54173,82915
2398,57087,71090,23318,26656
2399,80817,62498,25112,40485
2400,51488,77012,50989,67917
2401,93170,59699,41583,75560
2402,91013,55377,71964,29197
2403,33535,94742,56003,61685
2404,85945,50951,33397,95042
2405,92963,96861,37084,98709
2406,38125,6269,83713,56660
2407,92710,52948,75364,8725
2408,23869,92009,52152,753
2409,68489,24271,92034,16928
2410,59999,63206,52745,23064
2411,19649,36792,90277,9357
2412,33244,22714,60442,42539
2413,47808,98583,4433,41600
2414,71917,40461,57087,61427
2415,65587,56406,594,48221
2416,73458,26698,55028,99073
2417,95286,89706,56924,85147
2418,80549,69348,95746,65685
2419,34904,82338,40037,66144
2420,10287,73475,20100,66990
2421,63975,79777,42940,26846
2422,39408,92798,87912,53005
2423,65813,24626,36856,74527
2424,50318,70042,31208,4255
2425,99734,52027,86367,59864
2426,44654,59862,82287,90553
2427,10781,78886,36514,89839
2428,9645,56857,1308,94722
2429,58654,96795,42704,25923
2430,87996,46956,71732,45365
2431,5185,85313,10611,13277
2432,72427,54396,10542,42393
2433,38166,52908,67426,79372
2434,686,86795,59207,64506
2435,13923,47124,20249,67556
2436,1357,94261,16940,93505
2437,11469,89880,260,74642
2438,16727,74201,49348,83273
2439,51800,79251,46893,13588
2440,81408,27958,96718,7512
2441,45817,70274,51909,29444
2442,26411,2890,47303,53756
2443,67237,20278,54170,74529
2444,93412,84664,72228,81049
2445,47340,51890,7562,97638
2446,25447,22042,86774,13202
2447,34646,82283,73564,61022
2448,23140,62592,48244,10140
2449,14036,45645,89023,57773
2450,82379,32523,68459,49924
2451,82802,67058,98787,34759
2452,84675,27615,63088,80470
2453,4831,47726,13832,24626
2454,96473,53974,77745,14520
2455,22348,24127,34768,87166
2456,46840,61965,52238,27410
2457,83811,27934,10263,94252
2458,7660,10367,42689,82343
2459,57993,93084,62896,14384
2460,24448,65843,23788,98562
2461,79201,75906,64916,35017
2462,79972,13263,62452,55156
2463,74169,60969,53490,28368
2464,93917,10347,20097,62731
2465,98604,21771,43206,66200
2466,40494,59818,39693,74675
2467,82390,15377,5056,8615
2468,64402,62993,97919,87569
2469,685,8573,16629,94110
2470,94601,61608,7543,83741
2471,232,9890,54741,39156
2472,43957,39444,79961,16387
2473,47016,67273,6390,52163
2474,66548,20394,56536,28626
2475,46904,72326,11532,30397
2476,11803,80507,53178,74170
2477,84643,26899,79579,24761
2478,20959,8784,90606,84910
2479,10829,5411,43728,56236
2480,46079,44436,95822,46848
2481,37080,14466,71171,90276
2482,83035,59785,95972,40667
2483,45023,91254,68484,82442
2484,55299,83439,89057,19674
2485,81211,21814,96255,15237
2486,63465,93794,95975,91345
2487,46704,47021,86001,3163
2488,69987,33801,66377,70360
2489,56568,57751,62765,71689
2490,51785,97917,94865,75031
2491,99802,44989,86190,63130
2492,39403,58152,30954,31372
2493,80068,83196,75763,45148
2494,99478,40954,22963,74542
2495,10504,55542,59161,33252
2496,86441,97249,79528,67852
2497,95504,38000,10345,89709
2498,32640,94053,3295,56699
2499,81523,98854,46531,56383
2500,79010,75076,78326,47024
2501,90681,45757,24590,56469
2502,38115,71948,8276,17311
2503,62861,31049,46311,48951
2504,63418,27877,97176,73402
2505,93345,18714,16929,97030
2506,17191,72015,53967,45573
2507,9700,1755,16200,90974
2508,86437,29275,27256,96432
2509,9518,67523,54410,91689
2510,4985,31678,50465,13769
2511,9132,38380,37600,71680
2512,5475,38089,77810,81763
2513,51734,86148,67932,63292
2514,96106,4185,36195,89421
2515,67016,15219,81600,12093
2516,19954,93990,38517,64246
2517,14296,92922,56637,48557
2518,44915,75587,5200,40480
2519,64401,46718,20963,94544
2520,73454,27923,13330,3033
2521,69289,6802,9086,36545
2522,10841,28177,84587,13159
2523,6141,28032,17331,65492
2524,23700,62819,61386,6955
2525,83818,51804,91574,37510
2526,85257,59337,87751,49996
2527,46586,95350,49837,89321
2528,76011,48762,2421,48396
2529,82101,81826,45372,5087
2530,99092,99837,59137,41216
2531,13627,83548,37922,72365
2532,67537,30381,36142,13689
2533,88058,79423,60008,55627
2534,78704,40229,20208,77048
2535,21745,74878,45861,75860
2536,96709,47890,38958,68999
2537,82124,509,40083,30308
2538,41209,76523,23398,5864
2539,75548,53717,25566,85126
2540,25186,20634,59897,15846
2541,43955,13208,99778,99601
2542,12193,33114,14165,37750
2543,15670,31469,3625,23110
2544,71902,8107,47618,96715
2545,29135,89325,75318,78200
2546,65204,30039,44241,92879
2547,47162,20469,97856,80784
2548,12789,59021,92283,64817
2549,29227,84067,48702,64759
2550,76572,55660,38239,87596
2551,21222,36457,54533,46248
2552,62810,74565,8652,30885
2553,919,80850,99815,93336
2554,12860,86280,13279,42029
2555,81515,31232,59600,16754
2556,27421,74243,6028,6949
2557,90617,81098,80451,44854
2558,1120,23683,87877,76778
2559,97280,21308,36981,3211
2560,9460,2206,37989,60365
2561,68521,53659,53148,81416
2562,28253,31491,25292,62924
2563,61764,84726,51058,26116
2564,57583,50035,51947,15403
2565,4526,96184,40197,99931
2566,7286,20067,24846,45132
2567,61695,90281,48423,90113
2568,99206,58494,5159,43604
2569,17708,37454,6140,78926
2570,56289,88029,32455,95759
2571,42706,60765,66891,41811
2572,61781,75416,91966,80456
2573,51763,7015,20544,85411
2574,82206,3619,80395,38377
2575,83475,28410,81615,45207
2576,84629,13997,46064,80388
2577,1114,59268,6023,51798
2578,30368,4002,47587,66375
2579,1552,81230,15895,84636
2580,36416,87061,45716,2331
2581,65274,81570,94787,52025
2582,36749,80271,49263,17052
2583,2141,48468,34203,96210
2584,66753,61921,60652,6521
2585,31536,15953,51983,18783
2586,20783,22661,28817,6221
2587,18583,91988,32572,57217
2588,24398,39078,93454,28809
2589,86999,95061,76949,61256
2590,59018,92985,8973,83381
2591,37124,86163,82614,68479
2592,75695,18233,74156,4770
2593,4027,36620,53559,45816
2594,11071,28001,58346,46272
2595,69844,1455,94314,15796
2596,54019,30737,98347,45576
2597,81021,47745,70234,46306
2598,15890,37545,55581,91427
2599,60076,79237,27621,46843
2600,19605,8816,71781,64171
2601,87488,7916,60690,48136
2602,74644,80141,27324,97956
2603,82449,33419,78734,22895
2604,31699,93224,55235,7762
2605,2598,79005,84782,12558
2606,30481,27445,12498,30256
2607,4428,65397,25067,18351
2608,96634,64213,97855,63664
2609,97579,24630,17315,70325
2610,52459,78106,56619,50156
2611,44216,32405,12399,91360
2612,28182,71537,10452,46736
2613,76016,88439,83206,74614
2614,68298,76832,36483,67241
2615,34199,3403,37380,34014
2616,39274,6149,73316,69863
2617,6307,79455,13837,86297
2618,36755,25641,85190,57829
2619,91339,73455,78678,20465
2620,32368,16560,83061,94751
2621,80397,84376,69053,41295
2622,66951,48894,82331,18502
2623,25369,84396,30990,78379
2624,21617,45548,11902,45239
2625,84755,39383,23325,46383
2626,93978,7895,59541,40695
2627,28360,26584,52243,96790
2628,50758,75151,55414,42192
2629,79465,87678,50691,32879
2630,71963,67296,1330,57902
2631,97067,25139,91160,84019
2632,24783,9796,87526,54371
2633,65635,63229,5994,92626
2634,59184,33622,44253,80605
2635,60477,64914,85733,88599
2636,96812,56016,20799,41124
2637,16520,93599,77327,98638
2638,16695,19334,15273,84166
2639,32134,82244,71331,66505
2640,90342,13993,53917,35549
2641,48432,99557,4971,80902
2642,91088,2499,32572,94898
2643,10012,50327,15318,32323
2644,8835,44603,31381,15687
2645,55446,39044,50633,37240
2646,73185,70415,34813,48347
2647,8033,70006,92103,84374
2648,36216,28256,67748,60099
2649,63595,49844,26311,19145
2650,77237,68642,7451,26616
2651,21212,77191,45319,32891
2652,38460,20718,87801,80568
2653,25549,88383,84216,15827
2654,14904,79991,82350,21675
2655,58894,90691,68146,20611
2656,2053,95298,51403,474
2657,25093,90847,16513,75756
2658,32263,49898,14691,35281
2659,43270,16686,60962,62494
2660,12632,70346,46972,74749
2661,65197,41730,69190,21759
2662,64867,95083,25085,63540
2663,11160,84006,35354,11778
2664,11112,97236,35704,94739
2665,52549,29473,7082,18011
2666,65409,30250,5469,35390
2667,62008,21555,63388,43631
2668,54899,57053,43854,51705
2669,50367,13455,71606,53998
2670,88922,26074,74454,27183
2671,8682,28613,8507,99650
2672,82723,63230,53596,93326
2673,58552,88507,18915,5039
2674,34841,17167,48554,46401
2675,69806,53436,34915,58654
2676,31033,21514,34222,93485
2677,93815,35400,25497,45728
2678,73046,77330,16990,98432
2679,18443,67046,79469,82540
2680,60775,43316,43564,13613
2681,29823,39777,344,58751
2682,75934,8062,71935,45220
2683,16293,57338,36739,82678
2684,97960,64020,27312,10080
2685,31766,67088,90167,35807
2686,19550,34970,79363,78696
2687,31947,12493,13117,76433
2688,29120,51065,72458,53787
2689,31106,45896,6980,54799
2690,23624,57587,38235,50925
2691,10250,42673,12158,40487
2692,47567,55179,35527,60540
2693,40519,71037,39368,34733
2694,53628,4668,55669,78726
2695,82851,18334,27257,85340
2696,82299,6985,66057,92354
2697,52970,19010,62282,93189
2698,35756,16219,69379,78286
2699,43353,60545,32318,40713
2700,4461,81987,93877,38973
2701,25718,18348,83684,53509
2702,33890,99381,37295,62515
2703,45641,75355,87477,5033
2704,91503,98269,26622,61452
2705,75901,57007,80093,7994
2706,37021,38554,27749,35481
2707,87927,63154,61281,71823
2708,75959,73005,48149,8200
2709,28806,29162,70495,98270
2710,58489,93193,20534,84916
2711,1322,12851,17619,4813
2712,7345,60445,82789,84498
2713,19865,37506,60805,43947
2714,46359,96663,18834,47033
2715,93842,91175,40268,86781
2716,72798,37717,18508,76685
2717,94650,7973,30407,27300
2718,96391,63152,38266,86945
2719,2593,51403,29330,24212
2720,73920,3049,11382,14705
2721,49578,50601,78928,75194
2722,47109,81832,62322,5410
2723,40722,57097,29232,57487
2724,80524,9727,34191,67559
2725,90229,11139,49523,35183
2726,55181,43621,10613,40404
2727,81788,96023,95417,54628
2728,67637,90752,6728,63888
2729,2418,81028,67732,89574
2730,82936,1772,96245,90266
2731,43191,69334,45830,21179
2732,99514,18893,57251,87857
2733,4115,50546,31869,78365
2734,68924,41397,99542,32009
2735,55333,97133,86737,40863
2736,850,96636,30217,75740
2737,87676,58528,5451,48969
2738,93738,35151,45644,81979
2739,90342,45880,540,64051
2740,59265,14131,35948,75853
2741,51139,4895,66323,52042
2742,692,27113,22800,24250
2743,46681,2696,65426,55153
2744,66773,12531,22996,59948
2745,85123,34877,97425,94329
2746,36532,25325,52673,89454
2747,96330,39943,37340,83996
2748,67218,64767,18969,38568
2749,95541,22301,61841,60376
2750,46446,78005,42844,64026
2751,7627,65534,83741,93117
2752,40982,78026,74047,11138
2753,41480,5597,39348,26935
2754,40530,70108,99810,69273
2755,82019,7297,82845,46515
2756,10963,67748,32535,21849
2757,46678,2490,56646,35389
2758,2060,17879,7492,39962
2759,69441,37160,75289,77980
2760,99538,41389,20451,86266
2761,29056,30140,13409,39866
2762,51816,37816,10936,76578
2763,99521,32848,3159,19992
2764,56562,37416,86866,60007
2765,38429,34838,98026,686
2766,79410,15606,77347,25788
2767,12204,56704,73438,70940
2768,98614,27484,39665,33379
2769,84310,98303,18198,67443
2770,66541,27985,38083,84463
2771,36161,49069,64236,53779
2772,8573,72497,49050,95908
2773,72157,84653,59460,3350
2774,18847,35133,82999,32162
2775,39261,21064,96726,23943
2776,47628,95378,61218,66689
2777,9546,5275,18241,18680
2778,38710,9183,29092,88826
2779,81229,96118,35679,49427
2780,75385,62006,69729,69441
2781,65331,53782,33003,99579
2782,48579,51794,31947,99570
2783,61857,3069,85942,1960
2784,72515,60101,93475,66986
2785,49541,50682,92000,10192
2786,76731,22723,74827,68179
2787,2162,50701,38381,64840
2788,25724,17367,12393,512
2789,89795,41082,8909,81454
2790,48569,5890,22582,37021
2791,7234,86594,29444,96909
2792,39132,4992,61096,22094
2793,11619,67578,23892,61777
2794,5674,92109,46544,56887
2795,33890,62445,37958,64698
2796,3853,67999,73244,55577
2797,28928,87035,22888,17889
2798,55483,62069,5282,56556
2799,32557,74584,49756,1829
2800,88032,93763,71155,53813
2801,98513,26406,22783,76742
2802,37628,26710,29128,30161
2803,55920,40985,63089,6593
2804,47185,62977,49205,2478
2805,72460,20610,12998,1276
2806,48621,79945,53610,86480
2807,89961,99343,71127,22378
2808,76507,3486,86661,69998
2809,53746,23894,88442,1766
2810,68406,59404,35934,15278
2811,65559,7930,36252,15533
2812,45108,88910,955,62425
2813,66111,80794,7006,78651
2814,62673,84765,40370,38162
2815,82820,89420,50042,19611
2816,34248,53841,67289,91745
2817,75884,6725,73426,18748
2818,50956,4232,31623,95466
2819,30077,32082,48662,88425
2820,15627,21005,11997,60687
2821,2045,4629,84165,3230
2822,4055,97560,7825,9323
2823,20787,59895,31069,9824
2824,29079,72471,24326,67523
2825,1790,79695,78760,96157
2826,58301,35286,77117,14372
2827,46619,13422,33026,68437
2828,7152,9689,82838,68460
2829,27305,53897,21077,20900
2830,25811,4599,95064,38935
2831,59518,1777,29692,34510
2832,77686,42157,79264,74879
2833,14641,36378,16859,36678
2834,21610,42421,60077,53048
2835,50125,74283,43122,55225
2836,40260,92230,30101,92118
2837,92391,37192,76481,47581
2838,63354,1651,38220,90805
2839,98884,6557,16713,21800
2840,39036,75489,22896,11899
2841,50673,74128,15354,11035
2842,31419,93243,76214,90205
2843,87632,68272,4835,49775
2844,46065,91492,52387,98931
2845,18082,16084,52172,67167
2846,1725,28165,94669,90558
2847,97487,60911,62913,58779
2848,41262,377,65980,21125
2849,64848,93805,90641,35591
2850,13705,73019,95695,35873
2851,57551,98086,5514,28133
2852,42318,75432,89789,35035
2853,63185,14221,63964,96478
2854,92156,83333,52758,72500
2855,87775,1965,66688,79362
2856,18961,40750,44101,6144
2857,85027,87082,55564,62009
2858,80341,66587,43123,84207
2859,99730,80508,74422,31036
2860,83387,72390,4713,77915
2861,1155,51411,48523,81379
2862,39510,28636,89930,38426
2863,5813,44486,38412,14820
2864,39679,52928,50173,66922
2865,84600,1646,34661,7645
2866,14089,54653,99419,4186
2867,79705,43688,78052,27458
2868,11608,20589,18741,85794
2869,96665,99289,51892,18525
2870,5898,27722,31503,81013
2871,28185,76408,99437,83459
2872,36075,89278,98459,69050
2873,49246,45155,30568,88503
2874,41617,74435,1258,92751
2875,98519,65997,42825,13775
2876,84499,60406,11635,9536
2877,54611,17257,68331,1096
2878,67348,9591,64715,36868
2879,72089,63144,71265,25366
2880,69262,72097,64230,41806
2881,65403,80585,91376,12496
2882,48516,11303,82041,63231
2883,79777,87897,24794,16782
2884,585,98866,95808,40505
2885,78745,22981,87696,68600
2886,84971,75054,23733,86128
2887,33426,68665,17750,8074
2888,31840,76709,60961,39898
2889,17802,8288,10271,6394
2890,29912,59789,59186,30165
2891,36293,30768,2985,10761
2892,41717,66604,95458,29465
2893,58551,1949,55777,80492
2894,84721,11673,33222,56081
2895,54825,37365,44394,71998
2896,93660,69999,86878,86285
2897,11457,87230,59810,29559
2898,21597,89376,22325,22195
2899,30122,11654,80741,69810
2900,91900,36393,86079,28323
2901,85675,68126,64915,57510
2902,95886,87399,43187,10423
2903,57009,71685,40064,56353
2904,40698,55848,55354,43749
2905,80404,95570,97798,67510
2906,25670,74387,7769,95433
2907,14966,44806,95127,55592
2908,64143,78693,9070,49836
2909,32638,79765,20943,57639
2910,42990,62438,54919,44490
2911,42089,61855,15938,38282
2912,50257,88084,14122,21298
2913,99814,86309,39159,95934
2914,2299,24529,87003,27051
2915,61053,25501,96701,47427
2916,33130,42328,8390,47115
2917,44335,65023,91408,83099
2918,46333,37767,3091,92502
2919,65363,17422,81945,84255
2920,35212,3249,75454,22054
2921,59824,9012,55696,31587
2922,68985,56581,25088,75885
2923,64885,72556,33405,64907
2924,53179,35689,28382,65692
2925,33550,80710,13408,62666
2926,23936,5358,26893,70609
2927,45128,85866,69015,10738
2928,72873,94228,82870,27270
2929,62864,46302,29333,93415
2930,87557,66754,62218,29982
2931,63565,28081,92897,92795
2932,85575,10144,9617,41745
2933,11054,39101,52692,90794
2934,96605,42450,7908,55375
2935,86853,91708,9289,24515
2936,48083,78025,44692,99879
2937,55124,14731,97448,12138
2938,95382,77000,4115,58603
2939,56449,47122,40049,55591
2940,59595,6263,70389,50413
2941,1836,9136,28732,81069
2942,26601,28001,37853,29091
2943,23127,79496,146,10812
2944,8923,33527,68003,67931
2945,92701,19051,40331,98855
2946,54964,52041,73012,34366
2947,75658,56239,92342,97095
2948,72981,63958,71352,84333
2949,14310,48187,5655,66475
2950,52695,62775,41970,81362
2951,69083,45350,53077,96014
2952,2126,83452,8836,70346
2953,9103,42011,41678,16757
2954,51148,91594,54963,18942
2955,57010,75260,98493,59244
2956,67610,50466,98864,2751
2957,55924,19063,7246,34970
2958,34076,42974,52180,89325
2959,68848,21529,70581,87380
2960,8040,26107,94294,78283
2961,48286,69125,32617,52849
2962,89504,36624,62087,66678
2963,55313,27804,84955,74907
2964,75187,10402,92622,48448
2965,12238,44738,76492,55825
2966,34798,77660,40700,54518
2967,93274,87429,58765,21354
2968,29767,27421,81507,82769
2969,46554,87763,11700,51553
2970,11990,34464,6354,58787
2971,79235,67321,23364,30241
2972,21691,10837,15649,10975
2973,25407,9071,24493,17204
2974,15383,13229,69623,43175
2975,64388,64980,68814,68428
2976,98162,76957,41363,23868
2977,68344,10693,17212,20554
2978,26160,30306,68846,33324
2979,51799,88677,20310,30858
2980,98868,7424,3026,34985
2981,51077,13962,59104,30354
2982,44910,33123,26115,41807
2983,66432,45946,13144,58337
2984,66082,27826,10662,15288
2985,66666,4270,49552,65750
2986,45020,85840,45408,67879
2987,60851,55007,32759,54958
2988,67486,66087,58591,52360
2989,92532,43998,72533,30768
2990,48769,66000,79625,58830
2991,69165,41522,44915,48427
2992,970,81422,89974,36987
2993,61748,32792,8994,12188
2994,52586,85781,81104,95004
2995,85793,59679,94941,71354
2996,59266,90383,96074,92014
2997,3797,49762,26009,6929
2998,16064,57899,66894,77753
2999,33924,92338,5948,88342
3000,68718,51727,80668,16624
3001,84566,7454,9854,67689
3002,97366,28710,72895,86664
3003,71631,19159,12504,34077
3004,10585,65049,22790,849
3005,82131,48861,79694,19748
3006,1015,71334,57986,8997
3007,92273,45941,98713,27797
3008,20363,51223,97270,50816
3009,5297,37951,84570,43280
3010,47982,52679,93094,85411
3011,27951,84796,55692,38230
3012,98551,12763,41208,15123
3013,25824,39235,58770,41006
3014,10608,52531,52131,73553
3015,97330,56874,21879,55972
3016,79535,63613,74611,22324
3017,49873,82383,76862,58381
3018,57314,67717,80562,23914
3019,44871,47368,5946,6271
3020,39427,16743,66417,91715
3021,26226,21411,70287,62198
3022,29166,31199,59939,76196
3023,9348,17477,77900,93209
3024,9043,74930,20822,75687
3025,55545,81724,45992,75051
3026,2418,8223,36870,1743
3027,23723,59026,36172,84424
3028,87287,33341,27465,21287
3029,33403,63413,18810,72030
3030,81106,70759,17376,94316
3031,26446,42770,21162,10674
3032,21880,6474,78868,56149
3033,14512,98849,8518,79803
3034,80879,20630,10966,53581
3035,56211,72815,70738,98121
3036,72084,99862,80821,24652
3037,18703,67964,13681,34007
3038,92060,49907,26387,247
3039,74710,31114,6623,67000
3040,7561,21644,20762,89282
3041,81371,97826,69940,23630
3042,70930,38785,45997,29032
3043,22248,24708,72043,48338
3044,11066,93674,94328,78927
3045,39937,8501,27089,47585
3046,76813,43864,80134,10293
3047,8679,56738,94227,26179
3048,10220,88832,57040,4696
3049,7749,71104,16125,76849
3050,90241,88638,49254,54830
3051,92193,49629,70462,70167
3052,29478,1664,50990,97720
3053,54556,72286,58994,71867
3054,71846,40218,43906,90535
3055,20762,23550,96350,15517
3056,87388,78271,96828,2857
3057,2801,20829,43850,39070
3058,27404,21064,16478,80095
3059,49403,86805,53052,30496
3060,9108,65426,93265,27356
3061,84033,39855,69757,28467
3062,53819,27501,63783,72207
3063,85419,71904,96341,56686
3064,57076,54566,74135,14488
3065,84897,37773,7535,14594
3066,65816,37032,52730,22403
3067,35708,91404,94175,13221
3068,67413,96745,53015,8725
3069,41575,82267,48765,838
3070,94690,43908,10066,80751
3071,67899,97002,89011,18717
3072,83359,33835,53995,28828
3073,10514,56007,35173,31888
3074,63778,66323,36962,79728
3075,3014,67226,78365,96804
3076,3455,41451,20238,71751
3077,34868,45739,39443,51587
3078,48888,39373,72084,79208
3079,614,60740,43983,44617
3080,85486,10237,5728,29860
3081,8237,86173,80552,4700
3082,84540,89064,38468,3183
3083,82246,23700,69319,68229
3084,5728,11743,2687,79492
3085,73712,35911,29789,16602
3086,14105,92137,94187,75972
3087,68282,70710,17599,77059
3088,4913,33450,6142,47723
3089,54593,17607,67937,88442
3090,75536,46484,81221,59336
3091,79890,68158,14387,65175
3092,61164,66775,30775,11526
3093,25309,92682,33151,37590
3094,31369,87214,29127,5637
3095,81482,54969,27491,84892
3096,95454,56155,14066,62170
3097,53574,71803,34623,12532
3098,18339,94517,12044,8041
3099,34331,68576,22853,64346
3100,45087,93049,64875,11598
3101,61881,3191,75447,23856
3102,3370,97898,4914,79398
3103,71673,86311,22659,37591
3104,10821,15051,43469,28185
3105,69380,93940,40985,6077
3106,29207,70621,46445,67564
3107,7435,60496,38070,622
3108,63235,82372,70339,9770
3109,78246,39692,5665,54364
3110,82258,3641,10072,18448
3111,86719,71748,652,76585
3112,45550,28862,87033,89864
3113,7958,28499,97656,57884
3114,28131,59593,71197,36598
3115,36480,17382,71317,30099
3116,17687,59975,67418,52020
3117,13874,76652,12712,9871
3118,2569,2601,39826,14632
3119,91277,96242,86644,5401
3120,60286,17565,26477,48318
3121,305,80103,48550,24686
3122,23633,12063,95846,93226
3123,94624,1987,51456,33369
3124,57628,57461,22551,68342
3125,74025,24375,2709,18021
3126,70899,63404,70542,24407
3127,51560,17418,46812,17450
3128,4055,58389,49679,53181
3129,4100,89486,64929,49369
3130,84389,29759,70180,60260
3131,30707,1764,74054,28747
3132,34174,16709,45909,3301
3133,22014,77537,55815,21774
3134,16575,89912,63520,72055
3135,99821,68649,84883,40422
3136,57411,42991,52181,45429
3137,21800,34355,38373,68199
3138,85148,28070,4394,59172
3139,6194,90076,12418,58945
3140,55266,76149,15652,55648
3141,46887,29723,4895,79049
3142,35131,61799,37835,54634
3143,64813,28020,59255,36173
3144,86040,57795,86795,73727
3145,28296,77582,83576,45263
3146,5305,84276,12126,19438
3147,87105,17132,98508,65585
3148,31768,85607,6566,15718
3149,66921,35734,45849,76525
3150,57710,23079,64895,20171
3151,73791,41467,91909,61027
3152,80989,91454,65502,5818
3153,20587,39826,62291,70866
3154,80752,6007,76215,99920
3155,28198,69042,65448,38194
3156,71234,96578,25049,6238
3157,16180,12757,38581,1070
3158,54637,42526,25960,12048
3159,31813,9971,26978,31526
3160,37644,52980,12537,49121
3161,44637,24662,39635,7242
3162,50825,29486,61901,62310
3163,51420,85624,3192,14625
3164,11722,84969,99477,56745
3165,23001,53172,19288,81686
3166,20787,44427,9256,10772
3167,94659,87169,86499,37974
3168,30721,85906,19809,36687
3169,72923,61079,16487,7093
3170,94773,88168,68662,85799
3171,59393,11477,49590,22411
3172,64225,22316,53986,6668
3173,43068,66758,21970,3385
3174,87890,26248,37515,14554
3175,68445,13064,42258,48944
3176,81713,49425,6796,82507
3177,29468,36950,51586,93710
3178,85439,82343,25982,12430
3179,53039,44253,37064,13464
3180,83426,32589,62800,28491
3181,30270,36561,47937,22453
3182,73329,86306,80602,49017
3183,32431,91576,77101,24544
3184,23407,27371,45305,94012
3185,75338,71981,4269,58719
3186,9776,10460,89480,88384
3187,65543,6439,34304,92778
3188,93683,25562,56891,51018
3189,71146,50869,29771,55009
3190,39215,509,15244,6507
3191,20049,49549,97187,42942
3192,89902,95048,37769,3936
3193,21533,19869,12077,47550
3194,17551,22204,48706,39229
3195,48255,96445,2175,81638
3196,58786,40911,39973,38501
3197,46956,57310,13980,25599
3198,97440,45981,93676,20601
3199,72933,70817,65909,5351
3200,38274,16656,39604,74979
3201,20925,42099,96892,79717
3202,97367,34584,22894,96685
3203,93101,89829,85678,50829
3204,17614,69249,7222,20144
3205,61025,49444,26143,15297
3206,29353,46708,34930,67694
3207,26856,67168,60112,44283
3208,25785,72552,12443,14540
3209,79717,60979,56113,9302
3210,65165,5652,99778,9420
3211,69297,38335,98443,16432
3212,52749,47978,28556,82037
3213,68617,67616,68061,57550
3214,22311,21856,33296,82657
3215,8240,85728,26205,28685
3216,66136,55737,84681,21055
3217,69617,46459,7090,58044
3218,13254,41704,31964,92802
3219,26816,51481,47942,13237
3220,53637,71726,40070,23325
3221,58105,8232,24178,6216
3222,29820,50628,66606,7202
3223,77666,15208,59748,89268
3224,87430,41397,29895,42177
3225,93169,40575,86701,35609
3226,31001,19554,77385,13049
3227,54521,44506,47879,4044
3228,82048,47697,48174,30908
3229,60926,64744,66941,73247
3230,79378,68534,12403,16331
3231,28772,58608,5989,56980
3232,84256,22021,59490,31023
3233,21729,52235,91823,42319
3234,31526,98815,17208,12772
3235,34557,59461,50612,32700
3236,23324,96765,56593,61684
3237,58432,91295,9207,55977
3238,3942,56079,97941,20166
3239,24739,99386,47491,51867
3240,39948,24759,60298,34396
3241,60067,65084,2146,35501
3242,21584,21154,11514,88979
3243,87454,79813,42834,49077
3244,42432,91633,27441,59133
3245,29830,77425,68926,74722
3246,99253,47900,93276,50517
3247,16957,16463,14617,57172
3248,85011,32849,83608,14798
3249,81096,90689,14250,83532
3250,5940,42241,54823,75506
3251,16887,34258,29063,66567
3252,40261,70179,65633,43117
3253,71689,20567,55382,75954
3254,71915,34661,99150,80174
3255,41485,46322,42424,66752
3256,3920,5848,10282,17107
3257,92079,38266,13434,11989
3258,4550,20211,17761,70400
3259,34556,86938,84503,7087
3260,78353,7053,51297,45102
3261,50260,25225,92726,30265
3262,30144,38251,11033,14852
3263,55777,59108,518,98127
3264,1481,63745,34472,47339
3265,24016,61137,22371,15933
3266,84102,95443,16657,31567
3267,19260,243,93107,77753
3268,13839,155,46594,74490
3269,12292,61397,42606,62307
3270,64958,57391,21118,91700
3271,13228,26374,84928,66314
3272,78051,65996,23524,27080
3273,9825,75390,47346,478
3274,27551,4678,56068,54423
3275,59723,57144,72477,57447
3276,81632,14723,16114,85059
3277,76256,95066,99029,12357
3278,82159,33838,80470,79253
3279,44528,68457,51443,19937
3280,24982,65906,70990,6681
3281,18851,37624,28876,74082
3282,72169,53399,93506,94112
3283,71831,94729,41786,23546
3284,49545,88115,48155,62868
3285,97299,67408,42381,11438
3286,328,47943,65806,32882
3287,35202,12563,26687,6436
3288,60358,46185,42910,21271
3289,83780,90468,37031,81072
3290,93885,45415,75599,45483
3291,2584,51441,84755,74865
3292,25630,26146,28235,89330
3293,1036,64800,20730,71250
3294,66596,14546,22783,81748
3295,5095,59455,90019,68224
3296,25716,1536,80025,5881
3297,3277,42013,24104,72975
3298,11426,99387,65721,86278
3299,84714,31160,29210,41628
3300,30601,92531,97762,10098
3301,35873,74182,18813,44584
3302,92365,38430,72433,76574
3303,92932,49334,32178,97162
3304,50145,63394,74508,23614
3305,31627,1055,31844,61701
3306,90392,96060,89908,3877
3307,18804,47611,29035,2753
3308,23817,5861,99092,69020
3309,61197,98251,35956,43918
3310,26397,86753,89864,91006
3311,82308,16468,40718,70433
3312,71542,4104,56245,19674
3313,26589,81452,81186,82301
