index,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5
2662,9893,5216,5069,2061,9555,1267,2631,6333,7291,9993
2663,7680,806,8366,5506,507,4219,1860,4632,2660,6744
2664,7890,16,8831,3434,2191,1509,2834,5558,4839,7742
2665,5926,1863,1653,6487,5906,8769,7647,5996,4896,4884
2666,8014,5247,8543,987,8006,2103,7991,5244,3149,6190
2667,4785,6798,5472,3024,5793,6133,1501,1651,1904,9799
2668,9685,5085,5227,205,3502,8579,6877,7721,7469,7314
2669,6347,1543,8579,3485,6591,5340,4567,5773,1560,2146
2670,2091,9836,2063,8102,6556,3954,8345,8596,8306,2656
2671,3379,6980,4775,2235,818,3577,5427,5968,8651,4697
2672,8769,3933,3880,5039,9084,160,8361,6196,4545,1876
2673,236,5580,6101,9365,4213,4441,499,1479,4768,2362
2674,406,2691,848,9601,813,5422,9865,4771,6197,4692
2675,1362,2743,958,3865,9122,5632,1156,1997,9433,805
2676,3370,9477,6779,1621,3719,5586,5152,5333,4743,3654
2677,2541,145,7282,9229,5672,8583,4054,5291,5752,8339
2678,3769,8290,1853,3582,3944,1914,2458,2912,6374,4698
2679,6391,4737,1379,7643,5079,9486,9725,2777,2947,1140
2680,1661,9373,7726,3392,7324,4163,2489,9298,6705,1657
2681,7942,1529,4095,147,4242,7109,6242,9319,362,1933
2682,891,6299,7437,9422,2298,6497,3956,321,8984,3292
2683,7119,285,7221,2244,154,2939,6984,7489,2390,969
2684,8309,8300,1940,7330,525,6685,7070,5441,7392,3509
2685,7079,2359,9993,4961,4697,1671,9103,9692,4934,7837
2686,2882,3534,2223,6691,2072,7996,1207,9781,7060,6000
2687,6352,4441,651,8313,2770,1871,1296,1466,5330,5829
2688,7339,9643,4752,2468,8691,3477,2424,2825,8407,9531
2689,9432,5053,1657,3290,5644,3239,1727,9709,6248,8582
2690,2230,9225,1566,3574,6130,8384,5407,2817,5303,6639
2691,2587,6985,9588,229,2911,3498,6622,4584,9947,4945
2692,8822,8597,2640,1996,6797,8248,2149,831,5473,3852
2693,9076,1896,202,8493,2059,1750,886,3445,3341,1678
2694,367,6448,6570,4212,7954,7844,8999,5103,611,7390
2695,2994,9657,7262,5206,9830,7285,5704,5716,8719,2987
2696,9496,4598,285,1563,8908,5623,3089,3249,6396,5293
2697,7327,5595,1304,9032,9014,3126,3660,1105,9311,7491
2698,8112,4790,249,4659,5862,8688,6845,8745,4682,7120
2699,4605,4918,4122,8050,3819,2128,8034,5449,6770,359
2700,7491,7558,8465,3830,8636,2510,8635,2521,4295,5000
2701,6613,2714,1727,600,2744,6993,3751,2170,981,3514
2702,7779,7309,8755,3194,3872,1218,3526,4086,1508,942
2703,4490,6323,149,2348,5979,5333,126,5950,5613,1983
2704,7093,589,1682,1302,3367,3556,1232,2652,3003,3693
2705,9171,2447,5283,9888,9346,2362,7353,8365,2275,5404
2706,245,3965,9424,3598,3052,8590,2217,5465,5580,3488
2707,7657,1643,5401,8117,9118,2771,1488,9419,3663,1497
2708,1776,8783,5488,997,1888,6394,1243,3835,1900,3613
2709,8818,2335,2710,5330,1943,9350,2461,7694,9538,3073
2710,8216,875,8014,5026,6860,9420,2012,8670,2544,8432
2711,1201,3756,7273,6273,5980,6364,850,8272,3958,2447
2712,6134,7846,3573,5830,6173,6271,4898,4475,4277,990
2713,5890,4398,444,2732,601,5766,5060,9738,5499,9926
2714,9735,5123,5193,6703,1057,4861,8222,8807,5143,6455
2715,8439,8350,3927,1854,8042,509,3107,5163,2144,4941
2716,1187,4311,1492,2883,8152,6274,2011,3896,7422,1187
2717,184,6356,8478,627,4034,8954,8259,6237,2819,4659
2718,5943,4618,8554,4698,1813,9185,7991,3821,3755,4443
2719,6852,3611,9597,729,3169,5341,693,9364,9068,3422
2720,2409,9827,5103,2788,9821,4309,3478,5996,4496,7837
2721,8347,7302,9337,3619,3662,8521,1899,2410,4116,2758
2722,628,2113,6794,6273,7916,5962,7986,2927,8075,8684
2723,6376,4864,8184,1494,3772,1706,9073,1694,8893,5599
2724,5638,150,2755,1794,9111,1649,9995,9109,1608,8305
2725,6747,6808,585,5,6597,3603,2698,5583,190,254
2726,8508,9430,1819,7926,4196,6344,8431,2444,9979,8616
2727,3912,498,9852,8636,8272,6261,7559,2906,6939,8247
2728,274,1512,3428,579,4164,7620,4451,1265,258,7784
2729,2261,7585,5136,2055,4906,9483,5595,3846,2832,221
2730,1860,2174,2876,2614,1225,6236,115,1103,9288,7326
2731,6690,8648,8152,259,2949,2239,4891,3466,2049,3921
2732,5593,5565,6901,841,6034,5123,7205,9228,5449,2984
2733,2814,4871,5683,986,5882,1293,9025,1595,8611,5367
2734,681,1023,2279,193,5701,5190,8677,2782,1345,4277
2735,8288,3824,7187,836,1550,5635,4374,3161,4399,3465
2736,435,305,1520,6569,2693,4644,1091,2077,6288,7551
2737,7651,5223,9973,7194,5288,7872,622,9164,9510,7229
2738,4817,6380,1309,7053,2351,7435,7604,2548,8056,5503
2739,5937,3301,1152,2782,8961,2017,4996,5041,5535,8618
2740,9884,7872,6698,2201,1425,2312,5875,69,1915,5991
2741,7595,972,7885,2273,8052,9964,8873,7401,9262,4304
2742,7627,2427,9948,424,8942,4027,9688,1694,4960,1350
2743,1756,1698,5241,8181,3772,903,8959,1347,37,3570
2744,3772,9381,1296,7966,2781,6567,6277,997,3330,2503
2745,8852,8039,3618,4472,3886,1011,771,8050,1530,3371
2746,4989,9762,6994,1070,8339,8997,9595,6547,3958,9016
2747,463,7134,637,9182,6450,1129,2937,4706,1371,501
2748,6863,6919,9586,5385,9345,3117,1009,916,5880,1364
2749,9606,2369,7355,4732,156,2450,6054,4805,8414,225
2750,2732,3924,2793,9683,8264,4927,3443,9303,9010,2954
2751,9205,8055,6363,1255,5311,8948,9266,3719,9937,3206
2752,6202,6097,2377,6183,2640,2296,5548,2973,9902,5125
2753,1745,8775,1500,2552,4912,5620,34,5248,7323,7491
2754,782,4800,332,3083,6474,4506,3995,8957,9083,6486
2755,6308,5027,8382,8773,3581,1549,5171,8089,2810,5700
2756,2254,6694,968,6344,184,8256,5576,976,8790,6691
2757,9124,5202,9536,6614,1314,4257,5480,6220,233,3279
2758,9742,3378,3107,9916,4219,7681,3330,7756,3583,2659
2759,6851,5805,8466,8954,7402,3643,9089,3197,291,7893
2760,6568,5642,9820,1267,8131,7948,1790,3791,6575,890
2761,3311,2826,1944,175,4127,3801,5250,7114,4295,503
2762,2009,9988,1206,5890,7425,6375,6221,2372,4237,103
2763,6310,6318,8614,6482,1331,4967,552,73,174,3681
2764,281,4342,9120,7554,7006,8498,2495,7924,7011,9963
2765,3200,1650,8068,2431,5860,3186,1157,6407,8941,767
2766,7734,6781,1948,3134,3374,6409,8130,6700,8044,9152
2767,4129,1048,8169,2558,6514,9199,502,7161,7204,3250
2768,4674,9778,4617,3367,41,7949,3248,4567,2168,8468
2769,9145,9306,2687,1479,936,9292,6561,5686,6267,2641
2770,2127,2277,5027,156,6301,3758,3808,3629,6734,7352
2771,6032,8,2157,9043,8486,6938,2395,6332,5534,5668
2772,58,4516,926,2385,740,2099,6833,165,1622,4362
2773,4147,6096,934,2957,5579,7890,4624,6915,2943,1588
2774,5861,3407,7271,1752,9404,5036,9093,2867,9099,2079
2775,4897,6309,5523,9777,9856,4158,7264,6118,8053,7714
2776,4479,7737,5907,5354,127,7805,2335,1950,1748,6566
2777,10,6543,3727,6578,8092,4252,6689,8055,4584,4600
2778,4705,6598,8826,996,9189,2477,6385,8773,126,9765
2779,3967,223,2689,2614,4851,5910,7059,8695,7778,2175
2780,7855,4088,8783,8692,1515,268,2089,9834,8484,1486
2781,1934,8930,1501,7597,8698,4180,9271,2887,5428,165
2782,6106,8263,8050,7705,1464,7100,3975,2425,8807,6722
2783,9694,4037,4009,8988,1361,7884,9075,9073,3129,9679
2784,2279,4848,2042,7249,4674,3167,2433,7093,6060,8556
2785,4791,4499,6047,5207,2804,6361,6933,5379,5626,3671
2786,9538,1861,2941,309,2488,3670,9959,9517,8626,818
2787,2000,5001,3701,4847,9408,4929,7028,6418,7318,9313
2788,8422,6961,4732,6087,9340,9205,7046,9829,5160,5366
2789,8513,9273,1483,9086,5147,2356,3946,8537,9579,9988
2790,4835,5765,1455,7884,2107,8919,6793,7639,4495,9965
2791,850,9,6561,4518,4904,8851,7045,3766,3719,1040
2792,9355,8244,1726,9896,9335,4230,2023,5705,3733,4164
2793,4213,3170,4017,410,6543,4709,3325,4921,2665,3204
2794,3055,298,7845,2576,5728,2219,28,4656,7344,9687
2795,203,5295,1172,4781,9730,2358,338,8198,9827,3214
2796,8310,1753,9569,7295,7306,3253,9036,3198,2058,6905
2797,6999,134,8337,8080,147,1384,5483,8311,5229,8030
2798,6760,860,5268,4818,1328,1922,5666,6470,1790,4970
2799,3160,8824,6630,7363,6852,6784,8874,5238,8983,6968
2800,3654,5683,211,3796,5848,4985,930,1324,4026,6154
2801,4354,6889,5834,6135,5697,4802,8465,9259,3446,8415
2802,4959,3375,6121,1085,1161,6825,6599,5334,2315,2964
2803,7303,8306,5166,2053,4842,1540,4458,4748,8141,7623
2804,6259,9742,7243,4555,2604,1620,3603,3399,5500,2139
2805,1543,542,7619,5384,989,2293,8828,4147,1338,7533
2806,4384,6788,8978,9930,906,9030,7331,8808,8032,4970
2807,8346,7636,1716,5776,7089,8741,7003,5351,4835,5273
2808,6762,2655,7210,3832,5625,3289,5468,2220,1098,194
2809,844,1711,123,5001,8723,3857,4971,4339,2906,9839
2810,6019,7449,319,8780,6855,3390,9966,4611,6354,4758
2811,5051,7405,4429,638,9446,1535,4056,6963,3162,8940
2812,2665,1627,6568,4229,6257,8946,7610,6784,9756,1349
2813,4421,9342,635,4347,3333,3632,7713,234,9077,8127
2814,3533,1830,971,5972,2072,5377,6386,8578,7552,7385
2815,6825,8813,5992,6552,8612,2751,8390,964,4855,802
2816,1724,9523,2062,1737,4243,2757,4830,974,3897,6534
2817,1220,9823,2198,6649,1564,5838,4974,1656,3917,6192
2818,8965,3268,4496,5023,2998,8238,8835,2287,2167,2713
2819,5971,2453,8411,7904,1100,7157,3275,689,3679,6631
2820,3867,8884,7802,7375,122,5009,3694,2574,3510,5926
2821,4382,6816,4572,8540,6358,448,8151,8703,734,4461
2822,39,2479,8089,461,5317,6035,5927,1616,6868,2877
2823,7221,275,2887,3401,3865,5870,7660,1794,8916,8307
2824,3251,6439,5276,4420,7547,7241,4695,7355,575,6669
2825,8897,2529,886,7291,3270,318,2690,6681,5901,4010
2826,9911,9399,7584,8683,9160,6933,8734,308,2003,1002
2827,6363,9470,7707,9702,1164,7305,7291,5150,1262,192
2828,1725,8984,8049,8343,9060,9320,9618,7231,5465,7754
2829,2859,1598,1102,1968,4722,2175,4998,3742,4780,2842
2830,145,2641,5808,12,2079,496,5295,3660,7443,6853
2831,6215,5398,8556,1118,5996,9965,6594,4309,9402,2144
2832,6260,3164,4831,8450,6716,8327,1062,1571,7963,1284
2833,8610,6870,8127,6007,5785,6015,1608,2216,6762,8259
2834,683,8968,192,1994,2946,5843,4738,1851,3173,5192
2835,448,9687,7167,8428,6678,9399,5279,9088,3645,5163
2836,7775,1214,329,3820,6085,1192,7467,9843,2085,6635
2837,8494,786,3347,5569,8375,5301,4202,2987,3928,2975
2838,2586,5638,2448,913,7946,5668,1875,8772,2627,7825
2839,1163,2161,3268,2022,5914,5787,1495,5915,3073,5058
2840,7250,5232,8817,8640,8639,6199,4104,9372,5371,6633
2841,2148,2467,4900,6226,6616,5103,9013,2271,4095,965
2842,1653,4389,2629,6002,7764,2665,4881,9640,5493,496
2843,5372,9988,2533,9431,8990,5013,3566,6147,3547,4637
2844,703,5040,1253,4235,5199,2852,928,5292,6177,6056
2845,9493,2274,2823,1076,7989,4651,6118,5314,6059,8861
2846,5386,7255,8802,8400,4002,9081,3194,6825,7452,8277
2847,7653,6992,5844,9092,4227,5174,6419,1864,164,8910
2848,6747,5456,2899,6979,8064,7198,911,8242,6821,8236
2849,3597,5087,7379,4317,8589,9165,4781,1018,890,137
2850,169,5836,1392,4535,540,3769,3661,4864,8113,6576
2851,707,5904,4553,5706,3312,8253,2062,557,7263,2577
2852,6553,2337,9078,5065,1741,9463,8461,2298,6685,8198
2853,9596,594,7057,5782,6894,5633,591,8764,5569,3685
2854,1655,8604,4739,623,3253,1025,8930,4781,5779,3612
2855,1189,1539,7243,4547,9106,4198,2724,1293,8288,3488
2856,7886,2382,1639,280,337,9182,7895,5461,1796,7528
2857,32,9864,5930,3717,4974,8307,9615,9280,658,6509
2858,7925,7102,7802,8318,7405,7141,1324,7428,7687,1714
2859,4118,6545,8051,9738,74,2888,2418,2537,7747,1251
2860,2727,3349,3883,6389,1765,6283,7261,5775,8052,2068
2861,490,9913,3270,8509,245,6356,3565,3747,7730,7876
2862,1071,9193,4028,6575,987,9491,20,230,2667,8025
2863,8041,1412,7826,1690,4876,2042,204,470,8616,3146
2864,4974,9331,6956,1312,4888,9838,2030,8529,3200,7533
2865,7035,9436,2471,4387,326,39,2929,8697,8886,6433
2866,3762,3215,4649,7035,3225,9743,6158,4213,7014,5147
2867,2131,1307,8872,6079,8294,6870,2824,4370,600,6198
2868,9980,7060,6821,5577,8754,9086,2978,6790,18,7356
2869,1483,7158,1190,615,4101,6566,6826,311,8362,3151
2870,1178,1318,1715,4725,871,2097,9050,4853,2628,8752
2871,6324,5273,1634,5301,7332,2044,643,4730,8051,6818
2872,3001,6669,2889,9584,3753,6941,5978,8607,3879,4599
2873,3652,3915,7434,64,5108,8953,4720,6533,4259,9320
2874,2339,7153,1033,8876,4699,6332,8488,2463,8258,2123
2875,7688,1065,1762,7115,6272,6051,2379,7767,511,908
2876,3357,2018,4261,1535,3321,1493,920,675,4807,6046
2877,2960,7371,4744,9717,4292,2872,8993,7134,5367,4147
2878,2828,9741,1232,5985,3119,1464,4545,2286,3081,1247
2879,2797,9641,9454,3509,2486,8735,6312,2123,9964,9715
2880,4643,3651,7776,4615,1469,4424,9057,6823,9318,3574
2881,1469,8216,665,7355,8245,2150,4419,349,968,5895
2882,6105,9099,5059,8666,1779,8353,592,2878,7119,7949
2883,9556,2074,6734,1092,4943,4331,4896,4371,3121,5510
2884,1732,5755,1997,3976,889,3523,6842,4796,4124,6809
2885,9470,6727,2602,4586,2614,3157,9835,4321,2821,6658
2886,1876,2907,6674,9065,5145,5970,5233,5384,9613,6322
2887,251,5080,6857,4942,9109,7400,5745,1740,8949,8898
2888,3590,8721,879,4065,7253,6572,6765,6370,1264,2350
2889,16,3473,2086,8365,4262,6443,3202,2919,755,4155
2890,643,8426,8909,8155,4257,1904,4060,6571,1257,9694
2891,9064,5868,8146,5423,8425,8753,6994,2763,5502,9712
2892,7807,4738,6426,590,8415,4338,6057,8429,5652,9137
2893,3335,2123,5367,681,5745,9479,7718,8198,9075,2315
2894,7644,3379,9438,8080,8017,6969,77,4869,1287,959
2895,5496,6706,4267,2388,1683,4003,4382,6991,9979,2179
2896,9467,7048,2339,4000,4206,9922,1405,4422,2213,522
2897,3512,5192,4151,8388,7787,6832,5983,9061,7977,5792
2898,8202,364,2176,6980,8389,906,9974,4561,4059,672
2899,9416,8729,6226,5735,2725,5959,7739,7502,2054,3313
2900,9144,6937,7151,9579,3538,7859,7502,1641,9045,4404
2901,1758,4473,9194,6528,3292,8235,6870,3753,9734,2922
2902,4107,5027,8972,5539,3744,6341,3989,1434,9474,1936
2903,9108,9519,2017,975,5256,5005,9044,8932,2874,1683
2904,7603,5284,6409,7640,4113,6409,374,7405,8473,1577
2905,6678,4572,5018,6050,4853,7683,8601,1292,313,6184
2906,809,7116,3426,1319,2545,4557,7843,7325,6510,4046
2907,112,8870,483,5052,6372,4934,4312,9331,7194,415
2908,6235,6068,4451,8847,1359,46,1335,5218,8005,468
2909,1134,1911,6943,5615,9732,7059,6257,4766,7970,5080
2910,1488,4958,2374,390,2693,2463,2549,638,4574,2061
2911,5648,2062,4437,8476,9439,7394,2372,8088,8309,8248
2912,8294,58,320,2064,1543,5861,1494,2892,8135,7512
2913,8083,3192,3960,3238,1251,3838,5811,8624,9353,6794
2914,8754,4013,1484,5311,433,9484,2292,236,166,2343
2915,1975,9664,4188,6613,2107,6144,974,6235,4503,3524
2916,6814,8890,2672,6899,2918,1709,4865,4304,493,3046
2917,366,2072,7012,3247,1810,524,40,9769,9609,184
2918,8237,1927,5605,3054,2400,1554,5485,9475,819,2184
2919,6230,5122,6416,9072,8587,4009,1655,2105,9038,9287
2920,7931,3737,1035,8315,2467,7006,7710,5750,3532,1498
2921,3165,2713,3024,1833,1823,8684,1982,5986,1378,496
2922,9616,3958,6671,8439,7608,9165,4374,9090,7825,280
2923,6131,7853,1945,6745,7840,7329,1888,1429,7205,233
2924,1910,3505,341,177,3569,8500,3122,3833,7634,8263
2925,1566,9140,9090,9223,9143,2166,8696,1726,8926,9450
2926,4242,615,5240,9916,5333,8969,7128,8702,7647,540
2927,4346,1520,6877,2329,459,1944,7637,3837,744,8455
2928,5238,3939,2266,1823,4751,7533,8095,4243,5123,4244
2929,7418,9233,7912,9257,8240,98,2628,6286,3500,2642
2930,5667,1851,5627,1487,893,8903,6104,9088,794,1821
2931,4608,5866,9029,8906,3229,9731,9944,1906,376,7256
2932,4134,7984,2983,1503,1286,8006,9619,1044,4840,2077
2933,1007,9482,1019,2383,7948,3263,3508,9676,5571,3219
2934,9352,2114,3359,8271,8353,5992,7522,6859,5981,5096
2935,5138,7288,8997,9040,7431,4759,2265,6235,9469,9449
2936,3142,247,2586,9276,4682,8178,6027,9128,4895,5901
2937,3910,3817,7689,2910,3470,526,1284,2733,9821,6067
2938,670,340,5665,6884,5843,8452,7380,8435,4738,8028
2939,3353,2357,9124,9950,7209,4253,6285,4143,1180,9335
2940,7469,3793,9305,2218,8006,6409,3447,7152,447,5514
2941,4260,4251,5833,638,8165,3976,43,9328,9180,2037
2942,4058,4809,4438,1829,6632,7070,321,9769,3193,8286
2943,5892,6728,2467,5312,7816,3509,7697,115,1314,255
2944,6401,3023,9776,8231,1148,1290,683,641,633,575
2945,9016,4483,6815,45,3279,9886,3501,5993,3064,2772
2946,9600,7627,5533,2651,9086,2056,3809,7650,8445,2501
2947,5314,8690,5051,7092,768,4674,2144,4480,5725,7582
2948,6699,1498,3436,5749,4713,3045,3955,6439,7826,7872
2949,1164,3456,5595,5558,6498,2918,4720,6636,7827,8006
2950,7043,7286,4981,5551,7258,6996,6630,3146,4249,547
2951,8113,5824,9944,4309,5474,722,8439,9926,4052,1080
2952,8370,7777,1609,4141,8025,9967,139,987,758,6255
2953,309,9772,9356,8437,2915,1431,5344,9853,4428,8121
2954,1130,9804,7910,7540,4617,2285,2083,7214,798,9073
2955,6343,2046,1600,3865,6049,9763,1340,8573,951,6872
2956,7246,4524,1269,9122,18,4866,7078,6974,6097,6743
2957,2739,8417,2780,6287,7755,8303,8267,2340,475,4008
2958,5376,9766,4322,2770,7273,338,6285,1872,6434,4096
2959,5670,4708,4272,8426,542,4754,6212,4358,7382,4930
2960,8372,3056,168,7520,7161,8679,7317,1113,5481,6884
2961,6596,4664,8527,3868,5140,4166,2623,2400,8004,5155
2962,1961,7476,7894,5122,9676,7886,39,2791,9222,8987
2963,5580,498,3669,7672,5636,2937,3243,6488,6499,6847
2964,357,2921,6570,1025,1626,2979,1514,7623,9413,5259
2965,96,5490,2725,9455,2145,4154,3543,6160,7667,9750
2966,8107,3230,1362,4082,3517,6402,3678,7784,8864,4764
2967,7115,2112,4679,3777,8235,6428,3635,2215,2592,1331
2968,4534,3522,5029,6355,319,3137,1372,8567,5923,5881
2969,1057,3798,8830,8070,6442,7650,2755,9465,9041,20
2970,5825,3672,6601,8059,8895,7991,9125,2746,1530,1558
2971,7883,6019,6685,5109,1442,7240,9058,8389,5585,7636
2972,7643,5495,7493,9262,4637,7947,9242,122,1138,4436
2973,5932,6140,9178,7456,3649,6722,6261,9156,8668,6001
2974,7013,6737,3590,9227,6923,6522,4393,1601,9648,4250
2975,7130,9373,1537,3161,5815,5170,8440,6416,7473,6680
2976,590,6193,5381,4282,9595,3163,7246,2681,8984,7470
2977,6255,6645,2240,1165,6895,209,292,8848,7740,7815
2978,8899,2010,8615,6271,215,2145,1953,4993,9802,6167
2979,6113,4508,2411,5704,1307,317,1925,7608,2873,6640
2980,6294,6072,7651,5492,9822,4720,4958,764,8656,2086
2981,1207,7895,8741,1998,7931,4740,4263,2547,164,435
2982,687,8309,7770,3448,2830,5892,3105,5039,2232,6121
2983,4530,9643,1372,3102,8781,7522,6152,5546,1781,6689
2984,4840,5729,1349,4424,2547,4935,3630,8201,6213,4877
2985,4742,9398,1526,7791,3132,1314,8678,1542,9340,480
2986,3893,4963,2018,9451,4284,3484,5125,994,6028,9266
2987,6124,3340,5669,7873,8040,965,642,4654,7166,4249
2988,7846,8240,2105,8823,8857,8929,5232,705,8595,3061
2989,2747,6478,3912,8747,8796,5195,959,9769,7710,7916
2990,7167,3290,9015,6438,9883,2193,9838,8393,4998,9478
2991,9382,4612,1936,1976,4509,1880,8423,5882,2919,1177
2992,5304,366,3630,7998,7978,9627,43,9986,2662,5085
2993,4653,1209,1886,1129,864,4838,6869,6720,9668,1297
2994,452,5731,2427,7326,844,7856,2068,6120,940,5500
2995,6902,8330,693,6578,6987,8149,1260,6079,8372,9284
2996,777,3316,4990,8771,8252,1126,7577,1381,4126,2399
2997,6481,9866,6536,9786,8690,3970,224,4619,6538,8361
2998,32,856,2183,3964,9978,2690,3935,7948,2165,4790
2999,6738,3984,6193,3026,9388,3983,8745,5820,7653,6231
3000,1598,5191,8119,496,824,7317,5853,3949,7687,4614
3001,5659,1963,9714,4851,3729,6488,3612,2586,9894,8507
3002,759,4968,5313,4435,3034,3299,6992,1805,1546,2523
3003,259,3949,6142,2233,868,1577,1992,1568,1020,7040
3004,5504,1580,6512,5357,608,5577,3197,9391,4038,1095
3005,6877,9850,43,3908,315,8899,9676,4771,6326,1224
3006,2470,8655,4293,7080,4857,4221,959,8732,7371,2213
3007,636,4232,418,9510,536,850,5785,9402,2357,5426
3008,7783,8150,7518,3642,6991,7395,2431,6411,8670,3216
3009,5852,6169,5296,694,2958,1883,9904,4018,7198,1930
3010,2476,7879,6299,5046,8238,2157,3801,3164,5773,8941
3011,8866,924,4962,4840,6090,7524,9350,3059,4963,3856
3012,2176,9748,2878,4767,6085,5254,9922,6951,4310,1355
3013,4148,1741,3325,3374,8679,3575,9450,2784,48,6183
3014,133,7375,6360,7101,857,5861,9624,3754,5901,532
3015,1285,5010,7399,4401,6387,6060,9823,4062,319,2935
3016,7380,9976,1048,8593,3144,9749,5070,9975,9458,2848
3017,7844,9028,7381,2413,961,1677,5776,6567,1629,5644
3018,4639,7508,7907,1513,6755,3751,2653,5602,3173,3888
3019,8585,6416,9038,9847,2650,9826,8497,7378,1330,228
3020,6318,392,8265,4463,614,5950,2609,625,2733,7924
3021,8900,7880,7175,8323,1592,4800,5569,3260,5644,5514
3022,8822,1025,871,1520,8711,3260,6649,3814,8408,347
3023,1414,6520,3465,6777,5880,7389,8299,4649,8790,3368
3024,945,5210,5532,3925,1499,2273,1979,9949,576,4128
3025,1350,6244,9391,7375,1212,9631,5653,4775,2919,8235
3026,4564,1626,2790,1259,3065,5838,5556,7735,8725,8117
3027,885,8467,6014,62,3960,2346,3322,3991,2134,7443
3028,7251,727,1311,3252,2942,7676,5245,3667,5036,9812
3029,8346,5532,6441,3190,9073,7241,3598,7793,2070,9208
3030,4169,7232,2955,1663,1349,8879,9431,8726,8357,71
3031,9032,2615,9931,866,9500,7546,6386,5722,8659,2894
3032,9712,6191,8833,2456,9416,5825,9067,8179,1801,7146
3033,1149,8938,390,3699,4644,5052,4813,3621,3689,2792
3034,2238,7114,507,2115,4510,6030,6132,1363,7176,62
3035,647,5533,4920,9514,4480,2398,432,7378,2966,6979
3036,3884,4577,3286,2653,3700,605,6802,1544,7711,1519
3037,9929,5745,7469,8020,3464,2580,5060,9111,2785,3250
3038,6402,184,3917,4914,3641,1154,7085,5901,2547,3095
3039,5179,4334,5555,8668,26,7782,6916,1534,1493,7545
3040,2702,5940,6043,5185,5239,347,1121,1541,610,8295
3041,8325,2834,3553,6347,8740,2100,3072,4156,9382,7221
3042,4261,8982,3555,8372,4605,1198,8372,3537,8993,5203
3043,8809,347,184,1373,2099,3564,1587,8709,2424,6337
3044,55,7879,2124,4316,2960,9848,994,3858,4553,7828
3045,6537,907,7715,1955,3763,279,5186,6282,555,9490
3046,4802,3961,6999,2798,2441,8213,4287,1422,9898,3827
3047,8368,7063,2986,1081,3514,9954,3024,7697,1764,2364
3048,890,2021,9960,7068,1555,978,6304,3931,1046,7776
3049,9801,6060,1414,7238,8130,7481,5798,7479,968,3006
3050,1508,3694,852,699,1612,6024,143,9372,6195,5557
3051,8239,6353,2254,1963,3283,786,1924,6905,1104,3629
3052,1882,1413,4104,9174,6291,9590,5440,8437,5530,6177
3053,6354,2814,7288,5240,500,337,3933,9984,2915,65
3054,8476,6940,33,5547,7509,1394,6155,3068,1716,8237
3055,6224,5411,3193,3011,2210,5319,5280,4829,5214,7540
3056,5743,6710,836,9813,4595,4298,62,4952,3024,1252
3057,5759,7296,4825,15,2396,1241,2286,4755,4384,8249
3058,1656,3095,2913,5056,2063,1149,114,370,2036,7658
3059,9153,537,2608,4623,6634,3170,1079,7266,810,6561
3060,2628,9588,3829,1410,3309,9017,9110,6908,4955,5512
3061,5970,140,4715,8880,3376,6412,1402,9915,484,1110
3062,8202,8304,2037,7491,1406,2539,3905,895,6414,3733
3063,4265,7841,80,7919,5538,9242,6646,7424,9082,4386
3064,6812,6992,6508,668,8377,5668,2268,5779,1731,972
3065,8355,5326,4687,649,7457,4604,5543,8932,9355,991
3066,9120,5958,6744,6647,5733,2965,2224,2975,6700,116
3067,9800,4028,8306,7229,5365,2594,5189,452,6549,2560
3068,125,3560,1678,4474,2540,4006,8633,2200,6211,1509
3069,9264,4434,3538,6682,9034,7859,7038,9261,4283,8041
3070,8209,6884,7537,840,605,1664,151,9449,5121,6818
3071,8393,4081,1138,4426,1191,3106,2976,2382,2407,2129
3072,6994,1218,6100,952,3188,7440,3071,4012,9613,8046
3073,7642,4523,6388,645,7494,2529,2170,6980,1805,7563
3074,4191,5689,939,6646,8900,5660,5282,8614,516,5989
3075,4890,9827,1337,9037,9229,2156,2574,8452,5065,9249
3076,1769,4082,3395,8995,1490,5656,4777,3955,4259,5924
3077,6109,7400,7001,6617,4312,7786,4959,5994,5630,3682
3078,2792,1645,3663,1083,8181,1139,1396,5442,5266,5202
3079,7402,9349,9185,1976,1980,5485,8261,2210,1809,4851
3080,2662,1235,8536,7656,4116,3159,8241,3184,3567,8733
3081,7260,97,6015,1064,980,4290,1502,552,3725,1314
3082,7162,2570,1785,808,5958,6220,1626,1846,7842,4275
3083,3869,5659,4304,8963,6107,5703,9750,1745,5670,4854
3084,8686,603,7687,7875,3358,1050,8812,8625,8785,6067
3085,2898,4846,8831,4497,9497,1749,8348,9489,2341,9696
3086,6413,3334,3342,6574,1395,5091,4176,1138,8740,3297
3087,8297,368,2820,7058,9644,711,7451,9517,2973,6013
3088,724,4958,2948,2821,8880,8016,6097,2990,2828,3840
3089,8832,7325,5123,1062,4424,1607,16,4190,3812,5254
3090,4613,1581,2023,2131,3834,4009,9064,2073,6311,6197
3091,4789,2607,1465,8239,959,6487,6868,8186,7037,1872
3092,6273,2939,744,3938,6925,3100,7069,8903,751,1549
3093,2849,578,3474,3955,6821,5108,4188,8598,1134,8256
3094,9767,8419,6576,8487,2800,7511,3149,5867,8474,3166
3095,9305,1184,7098,7137,4351,9748,8394,5827,492,6927
3096,4466,6720,5201,4769,1384,7663,7046,992,6802,629
3097,3711,6384,1383,1628,930,8184,5003,8967,3713,7564
