,x1,x2,x3,y1,y2,y3
1877,6105,2547,6391,9580,3311,8982
1878,2168,6650,653,1740,3370,9166
1879,2600,3158,6714,4773,5599,7160
1880,9242,7951,7,5605,3967,1321
1881,730,7713,3033,8354,6640,3485
1882,932,4516,2251,2035,6169,5283
1883,4792,1874,7933,2335,2789,1212
1884,1375,9345,8543,7609,6492,8480
1885,6755,7752,7577,2904,5251,806
1886,1857,6547,9801,8071,4727,1745
1887,9633,6307,7947,6977,3668,8493
1888,2491,4579,9288,5833,5004,1028
1889,2935,7121,8534,2016,9241,5312
1890,4602,7804,8585,9042,9255,7933
1891,1700,4852,6580,1696,9725,5583
1892,3779,9539,1397,5564,2153,4785
1893,7004,9612,9876,2995,8997,1900
1894,368,9429,1397,3873,1772,7197
1895,5562,6523,1202,2859,7126,2741
1896,7760,960,1099,3345,544,8364
1897,2118,4419,8451,8084,6778,806
1898,1961,4354,8470,4276,5837,1762
1899,6135,7946,8422,3168,4102,1116
1900,2151,6582,8015,6506,4334,9258
1901,5534,4700,4022,4784,1148,9967
1902,1789,7670,6268,9105,1203,683
1903,2689,4429,2312,7771,657,1121
1904,5947,8378,9598,9561,3559,1293
1905,140,3745,9735,2771,891,4758
1906,1962,7701,3803,4242,3037,8225
1907,9624,3119,9357,7375,8655,8225
1908,5645,4642,3357,6798,6781,9805
1909,288,9168,7277,6874,7387,3546
1910,9064,4857,5999,1005,5826,7092
1911,3902,6840,5719,3792,2248,3965
1912,7911,9916,4773,6967,3457,2756
1913,7560,6905,5747,5235,7007,7292
1914,9282,6368,1863,936,8694,53
1915,3657,871,4186,7267,7568,2561
1916,3539,8225,7349,6852,9982,7472
1917,1662,988,1709,4840,5733,422
1918,8096,5768,6851,4345,7580,8437
1919,3913,1310,5697,8016,4623,246
1920,4353,7288,6028,8103,1568,7568
1921,1025,1257,5027,5272,8639,4543
1922,1771,6301,3763,5120,6987,8559
1923,4054,9550,8285,1319,3335,9417
1924,9127,3452,1256,5918,6844,6525
1925,6736,6130,7077,8346,2830,4679
1926,8806,434,3092,1565,9165,5161
1927,7157,609,6394,6605,2065,7966
1928,8344,3733,4952,5378,5876,6302
1929,4074,3955,6599,3681,6771,3785
1930,3885,5179,3275,6960,3088,2715
1931,6075,3351,1357,9622,7572,8326
1932,9906,4601,1300,2084,5304,4628
1933,9556,492,8285,8576,266,8926
1934,2878,9823,7035,8827,3986,6452
1935,690,8257,8023,9016,4580,2933
1936,7090,2718,5389,2649,6831,305
1937,943,8650,1657,3978,8541,1557
1938,3169,1552,1139,1616,7820,5964
1939,7326,5780,2395,8765,3051,6882
1940,3918,5846,1131,510,3457,3196
1941,2062,3288,7302,5651,9255,7667
1942,2864,1598,316,1443,6316,21
1943,4852,2084,8235,4127,7396,5846
1944,3184,2493,4660,8472,4321,2978
1945,8250,7124,7120,1234,3259,6262
1946,6490,80,5257,9782,7640,4739
1947,7846,8026,8365,51,9382,192
1948,9943,8374,1668,2386,8678,2600
1949,5686,8065,4589,8785,1744,3201
1950,289,3585,6796,4284,6940,4532
1951,4114,3295,1876,5805,9180,845
1952,5835,7114,1162,3197,3813,4472
1953,2714,6356,6752,9198,865,8734
1954,5171,3743,2666,527,2408,6182
1955,8325,3690,7740,2069,1176,9525
1956,519,9753,6955,8862,3537,5230
1957,1025,8891,7499,72,1454,1444
1958,4489,8044,1566,3558,9232,6669
1959,269,1813,9431,8616,3249,8247
1960,1931,2198,7640,762,4629,8946
1961,615,9968,5300,5969,8921,2817
1962,9233,4887,8236,5087,3155,4092
1963,634,3906,6183,5927,5204,2411
1964,4540,1295,1235,9519,7734,9906
1965,466,4114,918,4806,1924,911
1966,6701,4901,5125,9027,1132,2558
1967,71,1502,2774,8362,3365,8610
1968,58,3778,6195,1893,9985,3524
1969,9537,4743,5957,4434,5471,4004
1970,6091,1320,5343,1000,6421,3511
1971,8179,1693,4526,9702,6980,2420
1972,7290,5099,3830,9224,1138,475
1973,5610,5273,8435,6217,2167,5046
1974,187,7078,5706,9628,6333,119
1975,5823,832,941,8769,7089,3307
1976,6639,5731,8467,6414,886,7806
1977,2916,6515,3385,8664,7399,2195
1978,7846,7609,1530,1679,5433,7913
1979,6718,7625,3463,1063,5688,8876
1980,8096,5831,916,312,3487,5872
1981,4615,4497,1204,9420,6977,5374
1982,5851,1550,5151,3920,7666,2603
1983,2738,6415,1209,1787,9284,9230
1984,4852,8048,1553,3614,1095,2530
1985,1590,2441,3994,5608,7396,4156
1986,646,6807,1844,6909,9075,9935
1987,3349,7551,1876,2124,8239,8328
1988,1670,1298,9213,9056,9057,7187
1989,5217,3712,8380,6969,3730,980
1990,4779,5445,2115,4034,4225,3575
1991,1404,9910,943,9506,8922,9687
1992,7944,6728,7331,6877,8842,8808
1993,2684,9763,2599,8522,1736,8293
1994,3864,101,9601,1511,9767,3407
1995,3306,1190,1332,6879,6066,8088
1996,1751,3150,3742,9886,8819,2886
1997,404,385,6122,4994,2800,7382
1998,3620,1261,7535,8922,3775,9687
1999,1797,5723,4969,4700,3116,6195
2000,5118,3213,4010,5083,207,7613
2001,8530,7512,4871,5437,2365,9061
2002,1884,9661,2978,6531,8520,5338
2003,7647,6109,912,90,350,8303
2004,8168,7934,7176,4458,8787,8994
2005,1853,3038,2512,6623,9961,8159
2006,8446,8427,6904,1499,5945,9737
2007,8925,2687,2868,8229,7463,9957
2008,2628,9478,5014,3381,9147,2219
2009,2049,2137,8248,4059,8512,1596
2010,9931,8279,7859,314,7969,3008
2011,9293,4955,6488,827,3521,6923
2012,9502,674,5608,8726,3423,5968
2013,4594,2200,7588,6455,947,1305
2014,7709,4220,5589,943,5572,2328
2015,485,9406,9433,978,8146,2363
2016,1460,4144,1803,1219,4879,6886
2017,1333,1473,6404,8655,5382,9284
2018,5633,2209,6341,3033,127,9099
2019,3805,4753,8661,8652,3925,9354
2020,2687,6223,3100,8832,1450,7668
2021,5578,1316,9720,6228,5947,4107
2022,2023,7113,8396,9310,3741,4225
2023,82,7181,5165,8160,7860,8459
2024,7930,5738,1684,1086,1459,7611
2025,3702,1853,6548,6735,2886,9460
2026,5614,6388,3701,7892,9341,7266
2027,8997,1389,7029,8863,7353,2974
2028,2812,3444,3690,8546,2866,1552
2029,7616,1956,9227,3976,3599,2641
2030,493,3207,2802,2807,1943,5344
2031,5171,8333,3363,8025,8491,3569
2032,9937,1647,690,9877,666,4881
2033,6319,8897,498,1437,454,3425
2034,845,1227,1273,8139,5435,3995
2035,8325,6908,3157,4627,956,3933
2036,1346,5635,176,1387,1394,963
2037,5509,9036,9899,1440,774,7269
2038,8728,158,6005,5848,9784,7496
2039,7249,3433,794,8079,4165,3007
2040,2989,7237,5255,9131,9724,4249
2041,1333,5937,888,3609,1776,8631
2042,7145,7611,316,9339,9604,179
2043,9615,7160,1255,4838,7614,9881
2044,9880,8665,8079,6465,7964,7797
2045,5596,5012,3268,1898,7287,39
2046,1389,129,2098,7282,1825,7294
2047,9459,3582,1207,8379,8220,3563
2048,2939,1983,5743,7775,2637,1455
2049,8480,4855,6694,3188,1394,897
2050,7858,9857,2406,8690,7357,7707
2051,7909,2154,5057,4133,8408,1082
2052,9316,2459,9272,8659,8854,3951
2053,9213,1790,7551,9670,6199,5717
2054,2424,6671,6889,5795,272,3736
2055,703,3767,3394,7415,6654,1321
2056,4732,7705,6240,3100,1748,7067
2057,9357,2390,2874,2474,1698,3229
2058,4172,9603,692,491,5860,1880
2059,5699,8813,8896,9957,4378,1950
2060,8034,6363,4299,1270,485,3497
2061,2793,8944,9535,7707,7863,3765
2062,2176,82,5866,2986,8718,8891
2063,4285,6022,5215,8292,4544,1210
2064,7793,9891,968,816,8877,6658
2065,8955,1970,8969,1482,7468,4829
2066,9438,8481,9848,8833,7228,43
2067,5121,5423,3361,254,988,9382
2068,9835,870,2537,4373,1161,1423
2069,5569,7121,2444,8625,5689,3703
2070,3524,2381,7587,1680,8184,4114
2071,5069,6459,5144,4452,3146,3272
2072,501,290,2849,4112,4868,9500
2073,2214,6450,3120,8314,8412,9714
2074,1754,2284,9475,2999,1907,7405
2075,5901,9324,4812,1960,8275,951
2076,8505,113,3437,433,6387,3649
2077,735,47,422,8775,2139,6711
2078,4164,4763,3370,581,3820,5748
2079,868,4640,713,8487,2836,9537
2080,7613,5703,3343,8359,787,479
2081,3866,8540,1319,3708,9393,7607
2082,3797,6476,3458,6387,2445,8418
2083,177,7919,9030,5052,798,9598
2084,7199,2339,6386,4429,5718,4177
2085,2648,7883,3921,2068,6491,5646
2086,164,6445,2218,8960,400,8608
2087,4419,4814,7681,7937,8977,4541
2088,2010,2327,3910,3348,6546,401
2089,6042,509,483,9399,7338,2002
2090,2315,7795,9499,3128,2296,7391
2091,7891,1028,1215,3171,7965,512
2092,8075,1618,7753,2966,9820,2127
2093,3056,3960,8148,1392,6749,3795
2094,8176,2094,1538,2413,5996,9842
2095,4449,2241,5278,959,2552,9325
2096,9443,5616,1011,502,4613,7444
2097,2954,8769,4082,8727,922,8732
2098,4798,3771,7514,119,1132,7116
2099,9541,6815,6793,7700,4241,1505
2100,9053,267,7867,7848,5092,8492
2101,443,3179,8711,8669,2090,9957
2102,2727,754,5781,4210,7964,982
2103,8975,7155,8169,6545,9378,2870
2104,9621,2031,3409,6199,4191,9075
2105,8378,1698,4354,3462,5231,5677
2106,4247,1796,9020,3897,2508,7220
2107,9452,8841,1488,1911,8515,8156
2108,1,4705,265,2120,8635,2332
2109,5525,3218,2929,1113,2005,1093
2110,3597,2060,5966,5179,8716,3745
2111,4520,9158,2290,5748,6562,9957
2112,7358,3234,5639,6303,1122,7140
2113,2756,3031,5902,4816,821,3154
2114,4967,345,5906,9407,4933,9324
2115,3026,3246,4279,8896,5610,5959
2116,2236,1837,5685,2455,5617,1815
2117,5035,2102,8498,2139,7593,2894
2118,3849,2558,3981,4592,8998,290
2119,4089,8797,899,6364,3215,5979
2120,3844,9748,7885,9113,5093,1908
2121,6143,8166,6533,106,4048,2212
2122,7787,3716,9159,6223,7961,1350
2123,8873,9359,5745,6180,4775,1073
2124,9366,7048,5509,5490,3763,5051
2125,6341,1707,3738,6543,1893,7883
2126,7522,9791,9306,3511,3036,1653
2127,6480,2675,9465,9644,4511,8918
2128,1350,3477,8094,3042,2874,9472
2129,8755,1485,5658,8998,7083,3889
2130,5559,5043,96,6510,1150,5087
2131,5471,7683,5247,8827,5562,5203
2132,2805,8504,4569,2780,7713,6997
2133,3238,6646,1486,6615,8056,4934
2134,9092,5802,9605,7928,7035,1076
2135,1639,4994,6924,3705,3412,2517
2136,9040,2113,2048,238,295,8537
2137,6095,2705,5814,6130,1369,6329
2138,8090,7295,3837,1185,9367,1297
2139,2208,9925,6767,3022,1017,4295
2140,1406,6922,6133,9686,7445,1693
2141,3088,5485,3424,5165,3887,4216
2142,9016,339,4997,6409,5863,3715
2143,4944,547,7684,2619,4021,2283
2144,9980,9046,8126,8379,6727,3450
2145,1807,4470,8543,1084,1377,3681
2146,3127,4120,5483,4152,9184,7217
2147,8119,2028,3425,4949,3726,2406
2148,2225,7971,3029,9198,6691,3670
2149,171,4994,1216,1356,9590,2438
2150,7471,853,3956,2541,4417,7578
2151,5481,6336,3110,6942,8106,4187
2152,8839,1250,365,6430,1875,3035
2153,2636,8182,5554,8150,1161,7531
2154,2478,6122,9137,1185,8603,4305
2155,6024,5342,1508,4495,3144,8995
2156,8202,5516,1005,532,2017,9495
2157,2910,5184,8647,3702,435,2232
2158,2374,3727,5837,8102,5020,300
2159,9535,6489,4201,7299,2646,1928
2160,6755,1504,7492,9147,5587,4661
2161,3789,9410,2190,4127,2768,50
2162,3302,7777,858,9893,1850,4813
2163,4582,5676,257,1990,5157,2446
2164,1039,2556,9594,1961,1414,2679
2165,7951,4460,3438,4202,6077,657
2166,4883,7471,8179,5570,2340,344
2167,8901,5630,534,9504,1159,515
2168,8848,3772,8443,289,8409,2759
2169,6972,5559,1769,9354,2169,1870
2170,9975,7310,7669,1494,8827,9510
2171,3277,6630,2015,8549,8470,8199
2172,8804,2883,7926,6439,5893,2769
2173,7378,3751,2638,1772,6063,9894
2174,5646,9174,2493,8486,2347,2410
2175,5865,8453,3675,2007,335,5018
2176,2225,4133,1932,2999,9951,4667
2177,5655,9794,5996,977,8849,3809
2178,4305,9030,6283,8140,4630,6373
2179,6222,2452,4856,4677,6488,1579
2180,9291,7938,7959,4040,7932,7981
2181,3964,3306,1839,6395,4550,6235
2182,265,6714,7254,9362,2694,1999
2183,4063,3134,829,6329,7111,1612
2184,3228,629,4306,6867,5328,892
2185,4456,4236,3115,4031,7949,5925
2186,535,982,8876,1661,319,8832
2187,8569,2172,1869,3026,3288,5264
2188,5374,190,3212,9633,7697,4126
2189,2361,2654,7742,2903,9475,2406
2190,1736,5007,5603,7556,6731,237
2191,8431,3032,2993,7296,8266,4642
2192,7026,3291,9374,9565,8375,6607
2193,9987,6362,7222,3549,3473,5864
2194,7255,4819,4225,9161,7491,3772
2195,3364,1387,6587,5725,1942,7169
2196,1748,8649,7459,9147,5940,9101
2197,3846,6117,3754,6729,6339,5849
2198,875,2643,9254,7935,9424,8553
2199,1266,7153,5738,7535,3960,8591
2200,6270,5665,6862,2363,7318,5271
2201,2571,6678,1400,980,1962,977
2202,2774,7582,9176,3521,3969,7096
2203,192,1672,7324,1495,4187,9701
2204,3124,2268,2826,4279,689,9118
2205,907,7146,2747,5527,1297,7125
2206,6556,8459,6312,7774,636,8326
2207,4401,6117,2151,6752,4657,4920
2208,446,3543,5031,20,1112,8838
2209,3775,1309,1400,802,1730,1083
2210,3413,6863,940,7020,4925,6291
2211,1630,7346,9090,8631,8366,5888
2212,4472,3996,535,9371,6511,3159
2213,2137,7655,8008,5704,4438,1397
2214,456,5273,2522,4222,116,2875
2215,9781,5512,1914,5252,8224,4566
2216,3601,3388,8598,8714,9511,153
2217,2121,6952,8820,3804,8937,4134
2218,6177,2382,6789,6500,9010,4226
2219,9415,6747,42,8821,1741,6790
2220,7704,6369,929,7750,6371,4249
2221,5914,3464,9177,3535,402,4917
2222,9122,9133,3494,2790,3366,3948
2223,1233,3691,3301,739,5299,7469
2224,2878,2077,717,8369,6600,4566
2225,6313,6400,8791,7207,7706,9785
2226,3267,3822,1902,300,3342,989
2227,9218,8957,1459,8826,9699,9065
2228,4393,483,3308,6874,4698,6714
2229,191,6791,7056,5691,1016,9263
2230,7519,6172,7099,9637,666,1762
2231,4522,7352,7015,2848,5460,3595
2232,5530,2761,6311,5257,5685,939
2233,4714,5007,7146,8338,6853,9761
2234,7865,484,7246,1694,8127,7180
2235,4868,1603,8315,5394,4290,5378
2236,4020,1804,5022,4377,3768,2461
2237,286,2366,2984,3422,4951,7064
2238,8460,8117,4100,8520,9574,1266
2239,8155,5136,3735,8676,5474,1915
2240,5368,7361,5639,3450,1951,9940
2241,529,8274,3486,366,5709,1355
2242,6546,4598,9911,9187,6172,1571
2243,1467,3855,777,7059,476,3291
2244,3800,9163,9238,4492,9149,8186
2245,4386,6122,7864,9437,2014,1214
2246,2216,7517,6902,575,7795,3424
2247,1381,4973,2131,4796,568,6834
2248,962,5451,8415,2955,1794,1482
2249,1963,5233,1909,6508,3109,4342
2250,3763,3018,2003,3011,3626,8197
2251,6909,6253,5229,6101,1498,3627
2252,7123,3927,2965,1516,7030,2351
2253,2877,5099,9011,7112,4017,1633
2254,2039,1893,2225,1606,5788,2443
2255,5173,6383,6919,4418,1348,4800
2256,1381,396,4562,873,35,1284
2257,5780,9454,9499,732,6613,3662
2258,3291,2976,5159,9094,8882,6282
2259,4328,7353,7358,3041,5043,9873
2260,8928,505,249,2987,3014,2291
2261,8324,60,12,3706,3821,7416
2262,539,7796,3249,4487,3378,2672
2263,1067,4223,7958,3849,6360,7016
2264,2288,8716,545,2452,9193,3559
2265,8249,9726,1466,5187,6689,1288
2266,1278,3058,7903,3501,988,8661
2267,6811,9016,7206,6155,9952,9262
2268,4986,2731,4376,1469,3990,7106
2269,4676,308,5413,8674,4964,848
2270,9013,4265,896,8723,4736,9540
2271,1721,2612,3573,727,4561,5839
2272,8718,1412,9178,9979,3538,8410
2273,4589,4346,6321,3323,7873,2115
2274,5182,4108,1824,1826,6592,7088
2275,714,7516,186,1277,373,9434
2276,6771,820,3364,6737,4576,7558
2277,4797,1934,2316,5484,2732,8134
2278,2507,4307,7871,6801,3329,1073
2279,9111,7074,4682,6810,2153,3386
2280,2619,451,7543,3899,3997,2774
2281,6551,8432,4561,5412,2542,8092
2282,5987,7070,1630,1096,3208,2882
2283,2458,6350,6337,3882,7853,7316
2284,3962,2216,1271,9478,2892,1088
2285,6892,7110,6133,9861,302,3381
2286,8113,4439,7237,6550,4557,8864
2287,7521,6876,2766,1107,1356,3041
2288,4876,8562,2161,8925,4627,3524
2289,1950,3618,2990,3705,7390,1740
2290,2105,7123,8228,4583,3760,6788
2291,2005,4263,7441,3680,2190,3568
2292,2828,3554,6878,3915,110,3989
2293,5202,3403,7325,8925,7924,9318
2294,7114,8325,4781,2317,1219,1705
2295,1141,9788,2531,2403,5791,8649
2296,5519,26,9742,3498,357,3781
2297,1537,7733,5765,3400,9923,7936
2298,5913,9219,6652,5156,271,9468
2299,8651,2866,5744,1023,6321,9288
2300,6206,4768,6352,4855,6716,8849
2301,2989,4374,4920,1857,1223,5360
2302,8693,1083,9652,3805,7761,9396
2303,1288,5633,6884,7112,8305,4660
2304,1874,4706,2557,568,237,2356
2305,418,6365,3637,6679,6149,8622
2306,7522,9032,1765,2757,5278,7669
2307,4156,3509,2102,5482,4359,3689
2308,1896,6807,3699,2833,9565,5002
2309,6813,1333,9102,8248,7212,9403
2310,5303,1643,9595,5587,9340,7259
2311,6961,235,7653,8350,7075,1634
2312,4206,7953,4582,6238,9427,6502
2313,7076,3452,6502,4678,3763,1241
2314,9963,5580,4032,3171,2549,1434
2315,234,9444,2076,1734,8431,3916
2316,4983,8795,8717,8785,6756,3118
2317,1715,6142,950,6528,1520,9545
2318,8140,1185,1056,2832,2262,1075
2319,5649,7900,3791,8712,5364,191
2320,762,7046,5957,7968,2183,9093
2321,8778,3565,3025,6597,3781,2945
2322,6167,9101,8595,5732,7183,2414
2323,3886,3030,9255,6154,689,1526
2324,836,5646,3576,1592,4232,9658
2325,794,6631,4282,9703,7845,1527
2326,2921,3748,8907,9478,8735,3189
2327,5316,7788,4944,4431,562,7480
2328,7489,9966,3988,1564,5880,7409
2329,9147,6377,7465,8958,3982,2837
2330,8082,8056,1536,4133,8936,8298
2331,3,2708,2185,4851,24,4483
2332,1160,5141,1913,2688,1209,2225
2333,2443,4945,9924,1320,4512,8299
2334,4457,3372,4912,9382,4501,7595
2335,1377,4191,3258,4266,7117,6732
2336,4615,5163,1901,805,9209,5297
2337,5765,9196,6982,3407,1623,985
2338,9914,3020,3328,3018,7976,5185
2339,3142,9552,1299,3850,1687,5162
2340,4987,6956,7091,9912,1826,4182
2341,587,8882,6224,8561,4896,6181
2342,9237,3253,4672,6075,8199,4396
2343,1364,8949,3360,4652,1602,1182
2344,5919,9627,9606,7561,8569,8506
2345,383,8043,8536,4602,4521,8334
2346,2115,4311,8877,8374,4754,6982
2347,3770,8367,6676,901,2497,7912
2348,3193,9561,140,3797,445,9179
2349,7684,5345,3681,6405,3565,421
2350,3522,7074,5114,3420,1849,7020
2351,3547,9001,535,207,9045,195
2352,83,4319,311,6066,5561,2330
2353,1416,3831,2187,6055,8977,1010
2354,4962,7968,2926,8959,1723,1463
2355,7643,5876,6170,1112,1543,8735
2356,24,5192,8513,7407,9679,2379
2357,8532,2269,4576,8580,8870,3656
2358,8434,2349,1905,8453,7878,4756
2359,8657,1578,9571,9538,4912,6781
2360,9334,3426,9747,1210,3790,2072
2361,5184,4625,4451,7531,9891,9989
2362,7773,9339,1852,5412,4350,4390
2363,8701,1062,624,8883,2225,3514
2364,6706,4367,134,2678,346,5183
2365,5223,3897,5739,4357,3491,1060
2366,1706,9705,1969,1396,3965,3156
2367,8183,5443,9298,9544,7564,8277
2368,6540,4928,3447,2663,5140,6690
2369,4736,9877,2512,5230,5923,8846
2370,112,7280,3224,1511,604,1828
2371,5042,1607,8307,6361,3920,2951
2372,3798,7749,5837,5420,560,1333
2373,4767,2948,4088,6637,6066,2711
2374,5670,6329,5956,8232,8581,4941
2375,5429,818,6521,1212,9799,9816
2376,2457,2652,147,6522,1770,9649
2377,9152,3765,5391,8206,1143,8014
2378,2843,3983,9435,9874,929,2393
2379,4199,712,3804,2633,7727,7255
2380,270,4718,2947,1520,3610,5993
2381,238,2684,9768,2881,4388,2692
2382,5966,4720,8721,7613,8039,7542
2383,2979,1773,3848,379,4576,9543
2384,586,264,7148,9616,2813,544
2385,484,8420,8935,5466,8872,3324
2386,7488,9247,1054,8354,1615,3686
2387,7441,3306,6271,9624,1234,1757
2388,4032,5999,8361,9907,6989,5118
2389,4694,2287,6662,811,4741,3243
2390,2810,1305,3336,7834,936,7725
2391,2884,9271,5986,8765,2816,4949
2392,7097,1132,429,3091,5123,4081
2393,7227,4978,3344,5903,2283,819
2394,1981,9681,8429,1989,3945,8165
2395,7863,6775,2485,1775,2353,8481
2396,7244,8749,2944,201,7495,292
2397,1693,9434,4636,7891,2071,4235
2398,6714,7320,4204,4922,1287,8933
2399,3281,1060,7034,1235,1386,3563
2400,7895,6112,1125,1197,3342,2204
2401,6044,1528,9942,6144,6578,9246
2402,9966,7019,3301,5218,1432,6487
2403,4254,6397,7167,1817,4835,8865
2404,7423,6048,9537,3771,5574,8338
2405,768,1536,9572,2927,9589,9909
2406,1923,5149,3251,6700,1935,7249
2407,5597,7930,1395,1334,3349,7898
2408,8288,7830,7822,1644,7619,2229
2409,2142,4131,7834,6486,72,7280
2410,9041,494,7204,2178,1706,91
2411,6833,2425,8235,1423,9337,4584
2412,8476,5646,7384,6182,275,4986
2413,9796,3580,3554,8329,4549,6091
2414,4531,2020,3008,3934,2206,633
2415,3937,8134,922,6187,7651,9602
2416,6250,1359,5249,1994,9953,5969
2417,5700,1127,750,7610,1487,7794
2418,6335,3778,5315,6594,5762,1957
2419,8421,419,6598,4710,7908,1231
2420,7161,6261,2580,6475,3038,6967
2421,9849,7856,6088,1737,6747,4831
2422,8909,3831,9815,426,5475,1485
2423,5203,301,4470,5595,7767,8908
2424,6910,857,3976,299,2381,6902
2425,9381,4459,2988,5699,457,9086
2426,2496,4320,6370,1339,9413,2966
2427,8455,804,4373,3636,7800,9686
2428,542,3578,389,2645,5407,6525
2429,4060,308,7630,8543,125,4816
2430,3046,3499,7222,2481,9151,7063
2431,331,7660,305,1988,6413,8531
2432,6904,1746,8473,631,4464,9726
2433,5845,2,3532,7010,139,4475
2434,1899,3464,9087,1689,6933,7723
2435,176,2622,6564,6608,3265,2064
2436,6343,5727,1143,1038,6709,5600
2437,7397,8102,6173,6862,3826,9202
2438,6606,2398,8848,8815,413,9362
2439,5797,7185,9974,7603,2949,7373
2440,8843,4079,2060,861,4,5700
2441,6991,2262,8719,7593,2073,7370
2442,1276,4501,9331,1018,6830,1267
2443,9497,1246,6403,3370,3784,4147
2444,7944,8197,9464,1036,1096,9218
2445,2222,6968,5975,2591,617,4124
2446,4029,1072,597,7618,6624,6222
2447,5102,6470,9650,5931,1291,3250
2448,1465,8617,3058,4955,9495,704
2449,2503,1521,1273,4359,3454,5173
2450,8689,1220,5336,2371,7992,774
2451,3796,7430,2548,3916,7837,8279
2452,7063,4518,7143,1903,16,3995
2453,2406,583,6357,5273,9323,2768
2454,4897,3197,3374,5488,7016,4548
2455,5091,6345,1478,6548,3766,9016
2456,2953,6590,6204,6317,2807,5422
2457,3755,1586,3846,2271,4388,2762
2458,2668,236,2750,1486,8653,2642
2459,6165,210,1842,2422,1291,548
2460,4674,175,6983,9928,2266,8923
2461,2562,8843,6508,5274,4976,9517
2462,5343,4680,675,6119,5134,7718
2463,2167,916,8428,2316,7258,2403
2464,8371,7114,9399,9227,8270,1779
2465,1260,8431,5685,6325,6872,3805
2466,8270,7511,5624,751,8675,5995
2467,8280,5839,920,38,3247,5344
2468,1956,3756,648,4896,7303,8292
2469,6586,4070,6528,6417,247,2750
2470,5834,9082,7236,5959,9539,3272
2471,7154,5873,4197,1600,4219,7976
2472,4679,5897,1107,5255,5153,240
2473,7183,6507,4384,1508,2043,5850
2474,3481,53,3056,2355,79,3405
2475,7206,1122,2501,6527,3113,268
2476,3468,6386,7426,6118,1116,6880
2477,9077,3895,2839,5664,3868,4995
2478,6198,2339,3665,1959,9924,4002
2479,2707,1351,263,6447,2265,8293
2480,5284,4995,637,9021,3903,9205
2481,943,3914,9793,828,2689,7466
2482,4076,2879,5156,3828,3488,3525
2483,2377,7593,7888,629,9469,6117
2484,2990,5524,1996,6391,6928,4812
2485,8754,3594,7972,8197,5579,1073
2486,8212,6695,2678,9354,6002,4792
2487,6357,1398,3723,7023,4687,602
2488,2855,5750,8623,3411,5067,6049
2489,2481,9634,863,7430,8838,3636
2490,3496,9872,8864,7351,3033,6116
2491,1573,7931,9937,9795,1331,1349
2492,3810,8069,5344,7817,9228,8122
2493,6408,9758,4048,7329,7058,2565
2494,422,713,9428,8643,3504,9024
2495,6709,1790,5716,747,6727,2321
2496,8721,2884,3921,50,5132,3697
2497,6802,9643,5768,8126,5688,9680
2498,2114,7226,2464,7587,3458,3689
2499,1109,3990,1138,8581,9624,9955
2500,1540,3390,7228,5580,7644,2431
2501,9140,8275,9689,331,2834,7892
2502,2096,8804,3891,2230,5556,4064
2503,4072,8296,9804,8644,7227,7442
2504,3887,9538,2015,6376,8949,6647
2505,3959,7665,3266,189,5610,936
2506,6892,8492,4848,3331,8233,6557
2507,6809,553,1168,6299,7860,540
2508,7610,3698,1180,3498,4829,1225
2509,4492,4404,2097,8978,6755,6600
2510,985,8589,6097,9112,150,7884
2511,6222,2473,1225,5355,2782,5908
2512,9237,2013,4486,7341,8538,4941
2513,6625,9854,860,6906,3934,7796
2514,7306,4002,6216,8189,7044,1820
2515,3586,9559,770,3100,6712,5093
2516,3136,9802,5577,9848,6454,7968
2517,9240,4163,6787,6350,6866,781
2518,6845,159,2063,448,8118,3214
2519,1586,9412,3813,2041,5912,3098
2520,488,4769,9831,2057,8919,7174
2521,2027,6870,2318,64,1636,6335
2522,5025,3765,9559,5021,3712,3213
2523,716,8940,4256,4615,1819,4538
2524,2526,6316,782,9824,3087,6668
2525,5833,7410,8042,5650,1205,3426
2526,4585,2556,2260,4216,3570,706
2527,8996,8191,3609,88,3656,3320
2528,3658,2581,5101,5511,1653,4463
2529,5140,5602,4114,2420,8942,3186
2530,5993,7871,8635,1913,8024,8548
2531,7437,2995,1304,7317,5572,39
2532,2928,8070,384,2857,5550,5806
2533,7420,4022,4772,2801,9166,2831
2534,932,9848,3353,8229,7490,9955
2535,7256,2574,2991,7158,5103,9727
2536,5417,6843,1831,6411,1891,1976
2537,3178,8027,8607,106,2735,5432
2538,6698,3925,609,6169,8252,4907
2539,5473,5243,1049,2622,9128,2323
2540,7377,2478,6770,8139,4831,8509
2541,7038,9632,7494,2829,8950,6978
2542,7029,4519,7187,4252,9013,6174
2543,9880,7573,4300,3974,4272,9219
2544,7956,3041,9490,8498,4473,442
2545,3583,4943,4671,7633,6335,3229
2546,9873,1193,9613,2407,2472,1792
2547,4234,4378,4785,975,8308,4399
2548,752,650,7359,9691,4465,4180
2549,9096,7374,3651,2893,6027,6140
2550,1976,3656,7296,1074,3029,6350
2551,1269,1890,3672,4463,2995,7460
2552,9200,6655,656,4658,1918,1306
2553,1645,5853,6154,105,5757,9362
2554,1384,6025,9548,716,9136,4461
2555,9702,628,1094,7889,7060,1337
2556,8112,5984,2122,9671,1825,2114
2557,2220,6196,8286,2143,4071,3898
2558,5302,533,9838,5627,994,7866
2559,4258,7783,3458,2923,8028,7376
