,x1,x2,y1,y2
8244,3906,94495,45457,7129
8245,38870,96664,30272,70007
8246,13901,15030,907,87287
8247,51304,25692,76163,73464
8248,83916,30892,34158,9486
8249,21392,71651,57593,78316
8250,33927,25043,65987,85543
8251,88173,30353,20320,10617
8252,49837,71699,81880,11241
8253,17074,71028,4343,75174
8254,116,2713,87130,45134
8255,19918,42989,14219,11947
8256,66964,83780,11220,5343
8257,71693,18032,98131,3632
8258,81612,49635,89057,53932
8259,23425,39060,62852,46301
8260,88916,11708,55065,21057
8261,52516,65832,90811,95348
8262,3380,71184,58662,48845
8263,63388,12147,89879,92120
8264,47679,61160,83933,94152
8265,34194,23990,67079,75969
8266,74203,54217,56436,97070
8267,53799,70376,13969,27883
8268,94619,16356,60215,62720
8269,195,47134,26794,29643
8270,44617,31844,65731,85241
8271,11028,89395,72355,30927
8272,52594,63737,48338,25531
8273,42453,82467,95983,30859
8274,3304,77776,23839,214
8275,81490,28323,53245,39822
8276,69815,46003,78317,84526
8277,42360,70189,86761,86583
8278,21107,60190,14515,70712
8279,30958,65930,24782,77923
8280,18094,2339,63947,92377
8281,15367,67462,4949,18739
8282,38253,71107,84834,48773
8283,75925,69206,57602,91690
8284,69283,48497,19180,13867
8285,83846,19559,99345,47335
8286,87869,90383,37157,96118
8287,89290,48725,70340,30469
8288,5204,41537,69567,64984
8289,78903,83655,97201,22319
8290,35185,41657,38797,16258
8291,25110,81559,96042,72374
8292,58208,93445,90523,98385
8293,32680,66059,2245,36076
8294,30442,64980,92140,75149
8295,95949,9233,20900,47211
8296,18932,79537,85520,56262
8297,71044,75081,49727,30684
8298,23469,77181,14303,28978
8299,54551,11362,87335,11992
8300,26614,21744,93773,70283
8301,71326,83317,41689,52225
8302,21548,20162,525,25989
8303,56253,16842,85718,36580
8304,46696,24727,20299,23598
8305,71421,57349,27030,3632
8306,93799,50443,69634,82286
8307,37893,35188,17829,56714
8308,97139,45281,42630,73020
8309,90164,27686,10894,31154
8310,73550,78443,99612,58382
8311,83297,55225,2857,39525
8312,99145,15534,17028,82604
8313,19818,57453,42134,99731
8314,67841,31024,15222,43263
8315,24658,78504,31568,89442
8316,9711,12468,47565,15499
8317,89832,52373,72650,86579
8318,3264,69689,44858,23531
8319,76103,30261,56809,90208
8320,85279,57972,49788,59190
8321,38128,44724,55149,10886
8322,42948,16701,53501,39582
8323,95491,38083,34928,83286
8324,80907,63406,40158,65387
8325,15636,17289,21989,33374
8326,4731,88763,49267,90850
8327,2290,64847,83528,87577
8328,21322,65412,32155,7841
8329,55177,59752,14707,67498
8330,34520,46749,22970,22389
8331,44724,44199,8868,56898
8332,47619,37763,21367,45656
8333,54498,96529,90562,44583
8334,77210,40873,34970,73626
8335,96164,3248,88209,21268
8336,96333,72433,29009,54723
8337,27792,59588,52275,60183
8338,65311,67136,18134,34771
8339,26500,42666,97902,9784
8340,70720,29900,38094,36369
8341,96428,41446,39744,24204
8342,73104,94801,65104,89333
8343,6446,67178,96700,10626
8344,19968,28620,86586,38640
8345,78376,64375,16061,50811
8346,2190,59087,81425,34930
8347,95935,43960,46580,57353
8348,88575,16187,85973,41212
8349,10969,76395,25079,19139
8350,19862,56231,61842,13904
8351,66453,20060,48296,94884
8352,30150,46291,13063,38294
8353,55219,57902,70332,4032
8354,3979,5138,41951,90380
8355,61299,78634,22679,86564
8356,15831,79638,67511,11787
8357,16719,22063,55352,43679
8358,60854,75000,86232,86460
8359,33366,49005,34346,65410
8360,70403,65004,11571,43287
8361,98206,11070,33273,35558
8362,50099,42468,15865,82832
8363,71057,75816,75500,92483
8364,86711,19226,93045,66593
8365,12679,53116,74757,54883
8366,25916,33672,52621,77047
8367,78619,6878,81638,45646
8368,36586,62691,76540,92883
8369,81967,5685,31944,5432
8370,46828,4842,52905,61926
8371,2640,82164,23765,91248
8372,74218,70926,46211,87771
8373,36636,41157,61662,32004
8374,16137,1952,3681,36811
8375,83933,68093,68547,4797
8376,64579,63760,93039,39258
8377,81624,53988,83398,24126
8378,54330,91505,58976,31334
8379,84966,17623,50912,40593
8380,47538,19875,79667,40191
8381,37030,68124,58549,23188
8382,47679,14755,78914,40809
8383,1628,20578,246,69877
8384,45860,89128,9418,65997
8385,67568,92230,17374,98106
8386,88318,73072,58673,6596
8387,20439,33188,25467,52543
8388,94576,33152,40088,35111
8389,65789,3038,40356,35257
8390,30548,41176,57551,83959
8391,61678,40197,47969,27104
8392,23875,85528,72714,35226
8393,59244,16207,11001,30289
8394,86980,4796,46561,92382
8395,50922,43571,43364,40704
8396,80819,61961,52133,18706
8397,96437,26846,23174,51323
8398,1306,9880,89079,55251
8399,6451,33518,8412,67506
8400,43860,15380,83485,97347
8401,87349,38696,75278,37619
8402,2567,2523,92376,95104
8403,11113,2924,47468,74042
8404,91550,79839,64265,5152
8405,50908,81813,85309,80215
8406,67362,98057,42576,39115
8407,30038,57833,67865,9324
8408,20057,6229,29757,57635
8409,52068,70938,98390,47592
8410,56236,32111,75223,65864
8411,68546,85517,88641,53835
8412,10046,5044,74232,2739
8413,79680,48151,84015,56048
8414,67784,50082,38340,36719
8415,58327,1995,49453,59477
8416,34926,99289,46599,36312
8417,52592,1777,44259,12127
8418,82386,22931,4311,40821
8419,7943,25482,95519,44807
8420,87122,17094,56641,81035
8421,68629,16110,26799,75465
8422,23768,22187,59873,29292
8423,5815,35854,37465,50814
8424,74543,14408,35956,96927
8425,85268,61714,13540,94996
8426,77599,87312,61403,87614
8427,15626,83323,41899,63865
8428,35993,69295,47011,66740
8429,25794,60226,48158,28652
8430,24595,43455,97409,14130
8431,4889,77200,27454,78303
8432,33116,87881,57996,78560
8433,86701,81803,89139,86624
8434,54169,27359,78106,90069
8435,3918,14271,18611,97096
8436,40901,21932,10815,49610
8437,73126,97140,40425,57716
8438,76506,53081,8735,68145
8439,79010,48948,94627,57886
8440,2620,4394,78234,2813
8441,1826,699,84763,56244
8442,30718,85770,18653,83000
8443,36381,23792,10204,41622
8444,85213,69507,50469,36393
8445,20569,34375,99345,70125
8446,39190,30351,44244,80573
8447,65784,67983,96797,87352
8448,82145,80839,38817,67618
8449,72728,65446,49840,67317
8450,52618,52807,48353,63076
8451,27055,66867,13078,78337
8452,35519,11209,10645,63208
8453,85022,3792,28125,9270
8454,2546,14762,78118,26371
8455,44243,89372,44272,57616
8456,82264,78663,20448,91443
8457,48191,81160,85617,85071
8458,90609,84236,5564,71215
8459,40524,1742,38268,73752
8460,61849,81926,25601,25902
8461,63022,3762,99900,83795
8462,47142,97249,28632,74418
8463,5587,15583,66632,67523
8464,6493,17726,69470,83919
8465,36480,25301,2434,84729
8466,94147,96739,83962,42217
8467,84480,73329,29751,42405
8468,3172,974,24497,5125
8469,9519,27165,46065,31015
8470,27855,64490,94754,28156
8471,34879,65111,44313,41537
8472,14962,2643,64065,80004
8473,95513,12393,76977,79987
8474,27014,77615,74067,34068
8475,36623,79315,89292,22756
8476,80038,60801,32488,71999
8477,949,20441,84466,89865
8478,20056,43236,71465,81687
8479,6272,71906,94216,21381
8480,64545,53726,86296,17473
8481,55141,16338,79933,20881
8482,543,51983,15990,700
8483,55017,5159,15390,71134
8484,48338,42602,37990,23186
8485,83076,70496,24705,8906
8486,87162,61748,39322,57690
8487,8449,36794,78367,18337
8488,8141,70798,31512,21424
8489,83206,53562,1591,2982
8490,67646,34054,79217,98587
8491,39223,41345,99030,86053
8492,26602,90973,90278,22720
8493,68454,22426,70253,27689
8494,57805,43211,37565,51064
8495,14912,74820,36688,85774
8496,37310,15349,13987,85630
8497,59570,42464,52420,87360
8498,81569,33560,93192,25551
8499,52673,28266,37970,96354
8500,19271,78883,69944,85497
8501,55247,90366,43375,56553
8502,91356,52870,36529,26543
8503,74156,34766,2509,53367
8504,52009,66263,2212,15920
8505,23277,39140,46747,95110
8506,49000,43348,32365,40853
8507,68562,40942,74319,6475
8508,4963,41051,20255,67341
8509,34561,90912,22082,54889
8510,31672,30454,49401,64731
8511,68390,34516,14221,9208
8512,64290,67243,24788,23291
8513,30860,93902,684,65640
8514,88616,51949,97259,87602
8515,46520,353,41375,95322
8516,1918,40793,53447,57682
8517,26462,27347,74251,85931
8518,62211,82517,9951,47616
8519,39128,40426,35773,39806
8520,90266,82293,50763,59504
8521,48830,19911,82598,32609
8522,86183,13056,56871,20934
8523,76767,15386,59512,49509
8524,89803,84280,28994,79617
8525,87155,34922,54157,58734
8526,5694,85865,68467,82240
8527,51111,84193,84895,44894
8528,1324,6335,30428,45193
8529,61053,32982,14069,80324
8530,76859,50354,97075,9387
8531,7425,45792,6789,25131
8532,8251,12775,98662,92103
8533,3048,2338,70526,69101
8534,45747,67684,85940,54844
8535,38432,39768,50092,55285
8536,5222,89224,42095,47643
8537,47870,76795,32752,96247
8538,70506,54934,66928,83614
8539,90630,59399,38234,17164
8540,84298,65828,22184,54441
8541,81863,41544,46353,79797
8542,35649,1444,43632,86296
8543,57539,36691,23670,50801
8544,5734,20857,77069,19948
8545,49686,65940,67155,49102
8546,44040,10399,32831,15038
8547,65522,6668,70279,83110
8548,18560,93872,60283,78034
8549,63247,39155,7650,73286
8550,5322,63377,94405,10072
8551,80638,56445,54539,73507
8552,46350,30646,49873,89248
8553,21300,12230,55631,50560
8554,35218,62670,81425,56686
8555,11436,89623,19031,40923
8556,79732,21986,6036,43900
8557,65341,19784,66787,90980
8558,95265,18500,46350,5095
8559,65548,31820,43861,22018
8560,74253,59135,29230,31389
8561,7971,79149,29702,39565
8562,84220,83444,35179,97684
8563,87894,95622,95667,65704
8564,51166,88010,48908,10475
8565,7694,66607,24368,35140
8566,24535,59215,76331,58124
8567,73036,58513,20787,73262
8568,68062,42815,26870,98138
8569,77013,13786,523,95219
8570,12640,93785,36894,26171
8571,97962,12314,37827,31922
8572,18239,67333,78721,77279
8573,11902,70876,73816,95612
8574,85791,49097,82922,9058
8575,83366,65672,69205,85791
8576,13344,98130,17779,24449
8577,68416,22760,15932,47073
8578,1096,85349,92095,18986
8579,25335,24522,52869,4571
8580,53137,63464,66646,27538
8581,83549,3470,92966,59013
8582,45810,56245,62513,58248
8583,75230,88566,4057,92730
8584,9115,65242,82482,89153
8585,66272,97995,65007,75959
8586,25665,22933,77728,17612
8587,76520,26623,70341,34238
8588,43540,42453,71020,85136
8589,48547,47472,64539,10447
8590,46180,17847,91625,98116
8591,18852,26659,43831,44231
8592,37599,45532,98559,92465
8593,51701,88073,13589,21288
8594,90433,98628,35599,85943
8595,84812,76104,75318,24747
8596,10934,12005,70562,94358
8597,29680,11238,85462,28483
8598,91029,19437,80914,90074
8599,95315,27783,29652,66890
8600,87330,9047,78222,25749
8601,52970,60380,59188,3305
8602,22685,6196,18860,55434
8603,95245,46237,84315,5647
8604,46651,84992,91921,67380
8605,64570,61205,2651,32721
8606,22103,80720,82053,87267
8607,23806,56742,95827,33649
8608,21283,16815,75762,76640
8609,53757,69630,25440,10613
8610,88327,90401,93214,43556
8611,90792,47821,36448,46496
8612,99952,87190,8188,19293
8613,5799,79001,59370,88713
8614,66603,55595,49435,73891
8615,44605,46189,92701,87595
8616,15626,17459,63030,8889
8617,23174,58375,5301,75171
8618,11519,77499,23097,29517
8619,66949,4356,95156,54731
8620,29882,55471,81531,92863
8621,77738,16716,14298,91761
8622,85397,11169,77907,77541
8623,80328,4318,24164,13957
8624,14702,19813,92691,97621
8625,52834,62239,84678,72486
8626,71440,49070,81672,29858
8627,41333,89421,20126,28908
8628,3296,65926,88587,38509
8629,27398,9919,50518,73766
8630,1889,64628,989,63878
8631,93497,51195,33042,86146
8632,69436,15395,21733,23597
8633,64805,53546,98906,18492
8634,15904,42855,1305,29242
8635,27607,71525,13082,39242
8636,6320,96795,82122,71945
8637,76658,25097,72117,83350
8638,5066,82092,49532,32005
8639,61849,97823,74755,40421
8640,7105,27144,74133,68130
8641,57175,72646,59214,83669
8642,65233,29252,84450,79858
8643,47184,30497,68821,50408
8644,48471,58192,66402,46299
8645,40601,34815,36001,36241
8646,39276,40997,24527,20612
8647,83067,90188,47869,68193
8648,22997,48806,98905,56412
8649,11200,62102,52501,86693
8650,13961,30336,77801,97221
8651,9877,19850,82060,93282
8652,14899,19731,53818,97390
8653,95879,24951,58396,48493
8654,58557,51938,67114,50187
8655,25775,11504,16454,6660
8656,88286,51892,76839,2226
8657,97435,28833,70662,55552
8658,36625,61038,81513,36675
8659,20112,6833,15658,71667
8660,65643,91062,8585,39805
8661,80543,15744,64406,79251
8662,71967,22017,45303,54919
8663,77270,82077,20999,50177
8664,65064,82759,51350,72468
8665,12067,264,34489,63335
8666,53613,97798,53398,88115
8667,1033,71214,46712,7989
8668,27704,14842,70259,60487
8669,23398,97143,3042,1687
8670,85426,7370,62102,51003
8671,9503,37903,52118,58350
8672,95440,84098,86916,55560
8673,32379,30910,93513,60179
8674,79751,91796,26339,94096
8675,4257,72899,47486,71753
8676,31250,89756,10204,59465
8677,94220,87926,70989,78595
8678,32994,7904,28579,81070
8679,67585,1847,6665,77813
8680,98413,72178,76511,52978
8681,57343,86271,23172,81430
8682,98117,94788,86603,37467
8683,86724,13243,55849,45237
8684,90845,50247,58440,16356
8685,84496,13477,55636,44820
8686,78626,58024,16609,9864
8687,16706,51940,37718,59790
8688,87929,72694,90714,45284
8689,2274,40722,32400,8882
8690,44038,90711,78242,15527
8691,63779,78887,50766,65903
8692,60366,67724,42701,8583
8693,77990,60232,99889,51185
8694,41797,30994,16294,50752
8695,89616,74333,81797,64284
8696,53431,91290,13607,64186
8697,93112,52138,60784,5527
8698,264,57514,73340,67099
8699,61325,23583,46169,69610
8700,80274,8906,88741,86056
8701,53260,41855,34228,57135
8702,47669,91092,3228,91698
8703,47388,30325,63949,70483
8704,94478,32388,2141,40116
8705,36034,43690,23576,15544
8706,77756,29897,41423,86810
8707,86518,22530,45546,30533
8708,70842,61347,31808,39228
8709,88952,13057,5478,71261
8710,52922,91557,93015,83880
8711,79835,84960,51739,31208
8712,36537,76510,58768,25109
8713,99221,98075,18483,47331
8714,87020,59648,16040,13061
8715,46216,93910,48294,37714
8716,94867,25891,89047,79849
8717,55669,91332,23444,6186
8718,58591,9304,23529,5465
8719,57764,93313,42140,76085
8720,1582,61411,25569,11509
8721,95974,38014,51607,94736
8722,69581,15656,41404,65329
8723,10087,54086,5864,17938
8724,89903,51358,88812,53746
8725,91984,11505,17333,82028
8726,15060,78253,88580,63749
8727,86537,70539,41718,72680
8728,3865,52970,1139,28376
8729,80030,48360,95915,90263
8730,44357,81405,42763,32146
8731,29786,51274,22188,52984
8732,53415,86232,19653,86036
8733,98813,86728,52576,54172
8734,2764,35922,94099,65933
8735,89864,51827,71363,31002
8736,127,80948,53907,23827
8737,10847,47028,97462,91706
8738,94308,11330,14888,45240
8739,14991,15247,302,96133
8740,21778,99575,58981,11887
8741,67993,49589,16235,8297
8742,59078,68849,24793,10525
8743,9668,40162,89325,93488
8744,52504,74671,67693,23388
8745,28667,72634,77798,33001
8746,60789,65782,44183,99787
8747,38350,48310,24794,48494
8748,5328,8129,72395,99263
8749,70903,28798,39337,80748
8750,52411,23113,59764,47803
8751,72998,56103,72419,48323
8752,62371,70873,25466,46278
8753,72603,47715,85673,71318
8754,45257,49462,32216,63158
8755,79994,53047,55099,28670
8756,95602,70620,47724,11462
8757,13329,17413,66959,75956
8758,36893,6253,53605,77200
8759,39756,78905,6234,37669
8760,62692,74100,69081,41282
8761,5058,88140,33952,80918
8762,34028,56076,88618,51566
8763,12776,3063,23786,16336
8764,15785,95685,38033,34920
8765,21325,34407,97453,4557
8766,90160,7722,22742,77800
8767,11660,64413,53806,65070
8768,46704,92585,27188,51855
8769,34487,85418,5599,98386
8770,99946,77926,66177,24102
8771,77286,64886,75771,5483
8772,48585,66624,29781,31529
8773,2392,41695,92457,34205
8774,93767,24016,37251,90997
8775,50157,58281,15457,58059
8776,14212,73667,37837,95044
8777,90365,7735,77059,48875
8778,15768,43066,60694,21318
8779,51906,63333,72845,20315
8780,38492,68924,38335,18703
8781,17581,16677,17327,50962
8782,222,25206,53108,65164
8783,70606,77036,93018,62782
8784,38886,89468,16802,74415
8785,30028,88874,85409,75601
8786,6453,78436,4857,64004
8787,21534,77440,49889,32000
8788,81119,34402,86075,7062
8789,85181,65050,25423,45009
8790,65331,67262,20712,93779
8791,77827,88276,58197,40477
8792,23267,47080,48850,62777
8793,63665,17832,53672,28688
8794,25825,76650,17118,47708
8795,85352,63020,40580,65869
8796,43857,80492,25560,28286
8797,40994,31216,3632,51081
8798,99374,71607,51323,5476
8799,47184,88405,62006,81862
8800,97881,8677,56636,82008
8801,88844,71627,13188,84770
8802,65336,13452,44993,76220
8803,14993,74025,63867,59854
8804,50215,47196,54106,29425
8805,48996,82003,33669,2161
8806,18220,53494,79377,35624
8807,79236,31452,37697,66609
8808,88553,50471,65468,46109
8809,59074,51449,39516,67199
8810,12415,5073,34523,55443
8811,60169,90984,68903,27727
8812,14270,57489,62619,67922
8813,18650,51964,38838,12540
8814,90430,40771,50351,77802
8815,72792,52526,96412,31712
8816,99092,77971,12458,81433
8817,3778,20350,90903,73010
8818,98525,69329,44343,76207
8819,68209,77981,22409,20865
8820,46927,44300,70207,90559
8821,44902,39225,98146,49699
8822,57954,82753,70096,2578
8823,57340,44737,29173,87336
8824,30573,88054,18099,28348
8825,31835,39735,77563,77773
8826,49526,19370,69036,65262
8827,3964,22353,79632,89679
8828,51045,58167,73942,36118
8829,6538,54527,53671,7646
8830,89260,21178,66210,88688
8831,74532,14196,16252,77251
8832,19012,95431,50137,23774
8833,68905,417,38768,63509
8834,20493,26394,77239,75034
8835,9259,7032,62078,90753
8836,82327,11825,80055,51254
8837,66637,94917,31752,6462
8838,75105,96610,9801,66799
8839,75999,89324,72926,17745
8840,16675,91003,32822,24532
8841,81167,26101,21948,61176
8842,94202,19342,31969,83617
8843,17585,83987,96337,84194
8844,87017,20225,86799,96421
8845,44607,81319,35709,49396
8846,59728,80418,49263,10924
8847,34946,66131,38162,43896
8848,36527,81792,39720,22698
8849,25039,16348,27881,77925
8850,44994,94127,99521,38863
8851,26448,46582,55845,4408
8852,9501,12887,12938,36031
8853,92497,10610,96257,37698
8854,74085,55967,90346,76209
8855,1161,83590,40830,1383
8856,41477,94028,40994,55258
8857,38652,15500,22498,67243
8858,67851,88781,78173,9067
8859,65827,93695,12533,37605
8860,34718,85192,5291,33315
8861,62495,72802,41295,76471
8862,93256,43400,70914,28757
8863,69280,15583,54414,7874
8864,83233,69455,88104,50443
8865,44951,56718,59094,61361
8866,84104,23118,24977,62287
8867,79727,17269,19830,8474
8868,26933,4301,68622,51837
8869,32673,5737,2547,62413
8870,46585,1012,45942,73581
8871,71303,78989,34742,74407
8872,30963,57076,34030,43085
8873,46984,84180,43831,84041
8874,22397,28308,50746,71550
8875,59613,52324,70693,72885
8876,87251,62035,60442,41684
8877,41506,55450,75007,54622
8878,6732,2247,2566,61074
8879,88635,53346,66600,4488
8880,75753,35496,80292,22485
8881,45955,97436,24247,14260
8882,19148,4980,49137,75275
8883,38360,16979,21855,92007
8884,14461,42298,41857,76839
8885,43557,11962,97414,47948
8886,21496,3665,52798,86656
8887,17186,54291,17736,48656
8888,81703,97586,5298,19335
8889,82947,21775,84293,29523
8890,78729,84842,59529,73624
8891,32768,70286,55369,75720
8892,54565,90880,47389,21869
8893,40122,74437,31084,85213
8894,12414,29269,60640,23308
8895,59618,24760,89672,10171
8896,89011,71479,91111,87193
8897,94284,55670,77325,81688
8898,28254,98567,29406,72382
8899,47758,35766,45265,23462
8900,93639,8163,59466,88840
8901,57487,36464,37954,73014
8902,86336,25072,76256,54032
8903,17501,79791,989,33004
8904,42899,82188,50643,37402
8905,94133,80361,92150,94623
8906,3760,73748,96020,76054
8907,6675,82726,71539,37420
8908,54957,97608,79181,52563
8909,94563,34929,33424,59668
8910,89282,51828,23036,2436
8911,59774,91097,10835,37932
8912,42330,29712,41328,35165
8913,24681,9695,30064,66229
8914,13324,45653,28065,98372
8915,7156,5881,12220,39761
8916,49842,25247,5668,85704
8917,97102,63193,96043,80917
8918,21222,85272,49035,17508
8919,58181,55030,3711,83208
8920,83558,89262,86566,25589
8921,50544,90307,36355,81560
8922,98683,98740,42049,32620
8923,73530,38328,98157,80941
8924,1895,73163,98435,9963
8925,22413,20200,70609,24790
8926,9714,44915,62542,42147
8927,48410,76540,757,6608
8928,28393,57176,89821,95626
8929,97718,81424,65088,97698
8930,60885,64551,40272,29706
8931,66959,73063,24170,18197
8932,75888,72180,63261,91757
8933,94985,98477,68523,89766
8934,83270,51978,77537,48927
8935,63452,85368,92305,59251
8936,98165,18248,96361,96318
8937,88302,55026,30349,44883
8938,44974,18551,30594,96839
8939,46052,75548,52521,48884
8940,26590,65880,52816,28880
8941,73365,33938,74828,86047
8942,55826,33854,26662,98423
8943,16713,60747,79901,80172
8944,29212,35534,24508,73676
8945,43346,50663,77887,89845
8946,50941,34909,49455,32049
8947,59296,33337,90635,5073
8948,76516,66947,86907,26321
8949,3299,96214,92593,25919
8950,2570,13807,49577,98442
8951,15708,14889,68564,8796
8952,61061,3861,29454,94877
8953,98245,36082,65633,4748
8954,56286,3324,75378,53464
8955,13366,60597,72649,38014
8956,84150,83326,90891,55330
8957,63876,8393,56121,19307
8958,65355,11722,4469,699
8959,6297,72456,78509,74389
8960,74721,19461,56041,16501
8961,23839,60504,65203,10308
8962,79515,34350,66825,66250
8963,30772,20584,88585,23309
8964,49562,57613,85170,83337
8965,34582,21208,80864,82890
8966,34964,81791,86872,51879
8967,58003,70908,81268,75901
8968,29904,34501,7431,27511
8969,99046,80688,73686,77858
8970,56069,3100,72304,35756
8971,63290,46753,75219,94548
8972,75821,85772,38845,41474
8973,78819,86618,69287,69550
8974,40301,49315,92385,37975
8975,74588,63617,53971,39400
8976,69894,32289,25803,76171
8977,35206,23636,99436,44731
8978,25359,37566,16017,55583
8979,46822,51714,73893,84142
8980,46351,24171,17548,83781
8981,76453,72750,6150,51630
8982,60925,63996,7866,81426
8983,33378,82927,46845,18501
8984,28976,4360,76953,97173
8985,28179,34402,68956,13637
8986,34360,33787,37674,22529
8987,79114,48893,35827,75352
8988,97870,52123,91012,97224
8989,54618,37014,12638,97640
8990,98061,43981,9840,48490
8991,66867,88004,52370,43450
8992,1563,4644,30991,94957
8993,94902,94665,84305,80871
8994,65534,79496,19564,64694
8995,34114,94132,84816,58892
8996,91473,36376,68121,22795
8997,42831,75350,80120,53894
8998,85670,40643,70250,50720
8999,4523,9156,23306,13096
9000,20057,95573,80913,97545
9001,66300,23838,97858,41112
9002,67785,53670,82368,10274
9003,13614,38762,38972,87078
9004,90685,67414,30400,73988
9005,56370,96101,73584,75191
9006,67709,6833,1191,10319
9007,37810,14202,10135,37763
9008,53622,68756,5609,46831
9009,34599,38622,64919,18480
9010,66524,3622,72477,92433
9011,12557,29363,96348,39676
9012,58721,88746,19085,79762
9013,37453,31655,19640,78862
9014,79186,53572,19304,72293
9015,18359,19390,23157,15345
9016,58316,5244,46417,6069
9017,5332,38251,75248,95240
9018,96562,81372,22805,16734
9019,95850,37809,9208,73035
9020,67375,41816,11104,41588
9021,66514,53316,72888,88784
9022,39237,80484,83283,84369
9023,65651,3572,63846,81464
9024,67721,41232,37129,6542
9025,3301,86174,82662,79346
9026,57677,74544,24638,86276
9027,2003,45354,55822,14495
9028,34124,91713,41013,87442
9029,8524,45761,29208,90772
9030,11565,12633,56245,14115
9031,19246,94704,87521,26195
9032,40674,29763,53989,22909
9033,61692,17073,57666,81808
9034,11931,49102,6156,74064
9035,59778,63005,5751,80704
9036,25620,85354,21850,780
9037,79927,54996,43932,40585
9038,90217,32262,78832,46017
9039,41942,51566,24127,30560
9040,46405,76366,58689,48750
9041,10522,31477,15809,57268
9042,16560,60480,34154,27798
9043,94096,37134,32002,68023
9044,83702,36870,53633,27634
9045,96848,75614,67814,25950
9046,76069,72683,45525,93756
9047,53251,4305,10021,1504
9048,63944,37289,82541,3611
9049,20634,24871,59893,43718
9050,89806,97212,72467,55234
9051,41928,57228,38659,16847
9052,97396,79926,30202,47789
9053,35043,46209,88999,41256
9054,1005,59225,37428,69694
9055,42283,8828,55477,71370
9056,97637,81737,95615,19208
9057,71594,24222,56753,51305
9058,74779,15978,40018,75214
9059,43861,77786,85557,60512
9060,89878,7601,62026,18124
9061,31082,41912,86423,34625
9062,80405,79747,37340,91213
9063,29065,55779,85311,64284
9064,93220,56121,85772,54278
9065,63548,69379,53240,17917
9066,81446,9573,76109,9618
9067,80312,51268,44176,29645
9068,62701,87024,74679,27036
9069,10634,9031,14354,45844
9070,84893,18166,89622,38151
9071,72044,64610,65098,24123
9072,20596,22892,11039,40272
9073,8572,30704,39545,21055
9074,21501,86872,44495,64077
9075,89702,95367,25084,78763
9076,99695,16796,22667,93619
9077,99212,39983,96582,12008
9078,4656,72960,39377,69681
9079,49363,58121,13742,582
9080,37919,70569,37179,23677
9081,33282,22718,88087,95522
9082,37318,79355,48342,78036
9083,99762,79031,82065,66970
9084,87237,66103,17617,67546
9085,39810,71250,77318,14811
9086,15572,12933,81667,7158
9087,62049,8069,17971,66025
9088,79201,61194,79429,62519
9089,84482,35416,45031,33505
9090,37441,67696,47479,71283
9091,51313,70072,41343,95799
9092,29122,29009,63671,58690
9093,40261,47703,28281,76341
9094,84391,41176,73883,27462
9095,98165,24777,76710,80698
9096,32925,16803,83562,17977
9097,79151,68527,28567,11474
9098,57386,8182,64369,63191
9099,36059,75964,45483,19721
9100,17734,31079,69473,5910
9101,46075,98373,10905,29865
9102,79869,31513,31061,9452
9103,29666,92348,8853,4112
9104,77954,1583,70946,13798
9105,66068,58735,79172,84311
9106,16719,33033,51226,96135
9107,15342,75299,79613,4287
9108,55864,34974,88163,66609
9109,6334,60698,85543,79482
9110,11171,2771,72534,34576
9111,28976,27630,16976,44591
9112,35913,66001,59307,12665
9113,34939,39879,68882,95705
9114,51061,66159,98443,59020
9115,61731,42476,33051,61430
9116,90256,51178,71240,35921
9117,35267,67189,71120,91494
9118,99222,18667,21605,22899
9119,93738,41939,45086,27437
9120,4108,18138,2204,41905
9121,74922,8030,36604,1134
9122,29270,8414,94738,51718
9123,39873,76885,24193,87769
9124,17981,2812,68659,34700
9125,79684,95456,12939,25167
9126,18465,88005,50629,80833
9127,49747,75251,20441,72306
9128,74074,73243,58416,20857
9129,12961,10472,77879,57076
9130,49531,38998,62559,7952
9131,83964,23228,89859,67523
9132,26547,1528,93340,15362
9133,16716,78913,34777,19988
9134,15874,98744,16660,52820
9135,90519,3221,53084,79678
9136,8362,50817,9239,25706
9137,9242,92057,84185,79505
9138,43493,96184,50977,90945
9139,14293,15958,86261,10881
9140,5339,26399,95659,54584
9141,78911,14653,90988,61744
9142,89147,74337,73282,81287
9143,33407,69981,64833,83539
9144,35196,20320,94949,41322
9145,54489,20422,70386,73168
9146,44171,63438,53494,86263
9147,30043,7517,63428,24395
9148,79518,81737,58508,31815
9149,98501,68263,93113,71921
9150,47554,60129,80734,27776
9151,87686,83870,38494,34354
9152,33760,38971,58339,33661
9153,1920,77912,48391,96041
9154,37475,65369,80360,41896
9155,47687,74541,47441,62226
9156,97270,10043,51157,33243
9157,72891,69769,24467,63561
9158,81044,50754,92180,57257
9159,62054,58870,83063,4939
9160,34944,33874,75117,1118
9161,16164,73583,94445,69143
9162,43839,58927,5670,14919
9163,92976,36086,28637,36226
9164,79851,73906,73988,6091
9165,72494,22464,54347,21621
9166,78182,40155,41864,41907
9167,43998,84284,60707,88254
9168,9568,80249,58700,52393
9169,16730,68221,91295,57429
9170,43635,21378,47144,97100
9171,87920,20393,85836,40556
9172,35777,30389,19953,625
9173,50535,35600,46507,97198
9174,22550,66305,82359,59894
9175,71300,6983,65112,11421
9176,5942,74087,89399,86757
9177,46463,90047,67992,41991
