,x1,x2,y1,y2
2016,3888,64782,50185,5016
2017,46804,38560,16287,8066
2018,23864,54199,32134,84606
2019,62859,13359,93878,36644
2020,27858,47905,22170,78568
2021,59444,69710,74557,37701
2022,8704,77266,56612,83349
2023,68140,3640,86629,94025
2024,6752,31487,4367,67443
2025,93208,95853,37756,70700
2026,80848,8381,23382,89159
2027,39698,30271,60561,70309
2028,1324,52988,67809,68597
2029,24971,45752,89194,46408
2030,62866,52278,97022,17748
2031,54963,41067,99813,80256
2032,58740,35073,8112,20933
2033,76545,34066,12994,52713
2034,45033,74843,77500,88563
2035,64922,4171,71759,43980
2036,4497,83194,35660,1156
2037,75821,44492,75072,44435
2038,13265,77568,39662,13177
2039,37679,85469,55799,24499
2040,78061,84373,64024,35895
2041,73074,45443,84010,99785
2042,21377,87049,2784,18705
2043,65716,81257,78518,49461
2044,99589,49726,37947,82326
2045,77405,26001,86544,96787
2046,23422,76946,95702,50767
2047,37694,62824,13745,42669
2048,10666,74119,2793,25667
2049,1334,78882,41789,11328
2050,30672,33219,55315,8583
2051,79455,70498,707,47343
2052,57597,89718,79008,4679
2053,53438,67479,52190,98882
2054,77992,5135,22898,57705
2055,6372,39186,37793,87903
2056,79160,60054,62675,49867
2057,61554,36649,95728,40660
2058,81437,615,64385,1940
2059,7133,26377,70518,83245
2060,88328,8359,62697,4771
2061,82220,47917,68085,46542
2062,36810,52312,58919,30411
2063,77415,67407,61097,29456
2064,6750,6703,37517,12687
2065,56287,18504,2227,33730
2066,3556,28404,57946,51461
2067,49425,80527,52745,5514
2068,13717,94517,98931,6298
2069,60046,53693,70417,35059
2070,7202,21843,52446,72344
2071,61256,6854,75984,92060
2072,52197,80986,40775,45083
2073,98496,50529,72675,54541
2074,44374,16998,92402,28028
2075,37948,44622,91235,80071
2076,16607,76167,67589,91440
2077,98046,16243,17932,19657
2078,50291,32775,90041,59393
2079,36090,7966,57567,98321
2080,66378,20583,50877,12211
2081,8509,68391,89246,59729
2082,21496,26653,54560,53072
2083,86395,72423,31685,88103
2084,95981,92674,59891,37604
2085,83507,72062,85564,32275
2086,13729,23230,43734,53350
2087,85766,6704,18105,71334
2088,49952,90241,91244,9400
2089,59485,84804,17565,15616
2090,32263,88420,76825,12114
2091,38231,36654,79335,80082
2092,46501,42493,84640,47278
2093,58141,39508,28154,75729
2094,65345,15022,64927,83100
2095,25750,56999,65371,18312
2096,93399,62855,26189,53865
2097,33090,24847,69829,48169
2098,27008,2249,22370,45007
2099,9121,11473,86210,42563
2100,40093,77349,36086,4962
2101,11547,93223,56297,43829
2102,8458,24831,64875,38479
2103,38735,42202,58316,35677
2104,10586,11588,78789,28493
2105,9022,40724,25035,49950
2106,27573,12085,97180,56041
2107,39442,88426,69963,96229
2108,4917,69625,80141,81912
2109,38818,27438,30315,45083
2110,84897,16556,19413,35897
2111,65050,91675,9533,5646
2112,46725,53063,55562,15321
2113,58754,80442,78599,87725
2114,36927,96095,11632,93938
2115,35427,30790,15152,94932
2116,96709,81244,59455,49818
2117,38714,84249,12187,23078
2118,93246,46246,59827,96926
2119,10232,55893,3901,5884
2120,6759,45036,97745,47480
2121,72615,46227,50834,89950
2122,81826,48913,81439,45600
2123,69406,9834,35542,26787
2124,70614,9771,59067,91640
2125,17446,7581,44995,97918
2126,78866,2126,43313,71572
2127,82206,76226,54607,19100
2128,44641,41417,58001,97172
2129,70369,42491,41128,50092
2130,75994,32613,38167,53009
2131,59060,45450,6740,16990
2132,15063,91006,98479,97129
2133,30168,64778,23119,3842
2134,38959,56465,98549,44617
2135,33186,68798,49661,53105
2136,41336,41576,14643,27741
2137,57351,77089,34956,40934
2138,88107,430,67007,74481
2139,79344,1991,77487,42788
2140,59912,54018,60650,5985
2141,29763,10208,48340,41443
2142,39514,51800,26187,9189
2143,77557,31373,28358,62181
2144,72714,7604,72868,31768
2145,12602,49156,82815,67801
2146,96262,33020,84294,82662
2147,74626,30307,96863,51156
2148,90673,66037,38537,94774
2149,86438,56092,23035,62069
2150,28100,25221,6679,82806
2151,85518,71365,63532,5005
2152,98352,47697,78053,74962
2153,88480,69020,1346,44539
2154,9420,44922,14384,68774
2155,91872,50420,12741,53304
2156,65303,95263,97495,84658
2157,44009,24387,4243,66548
2158,66195,5726,57554,49274
2159,63030,64640,24074,34989
2160,35813,35315,71544,48863
2161,41232,67056,42323,29454
2162,31923,87960,1119,54073
2163,68075,79338,68845,25726
2164,51448,73162,61402,87299
2165,37261,74040,86591,10499
2166,55443,78538,97928,74742
2167,90494,70039,3732,53859
2168,5890,71859,53167,14379
2169,74293,53303,41636,51456
2170,90952,31259,26018,31058
2171,1822,37427,72006,426
2172,79513,33260,56625,2547
2173,77619,69462,22864,81727
2174,2039,57892,66478,98329
2175,26180,24552,23847,8972
2176,32749,29668,17287,80322
2177,18601,20293,70618,13647
2178,78737,81257,45948,45907
2179,82489,12913,65275,98753
2180,91183,81977,5150,81506
2181,785,10534,46605,69227
2182,83522,12511,21646,17840
2183,78388,5842,33411,92420
2184,98279,58569,14452,77059
2185,79074,10455,11387,7997
2186,30079,78657,75131,31561
2187,29580,17483,18800,10653
2188,32519,68388,14786,51829
2189,91291,7444,28589,66790
2190,65415,82798,29696,8845
2191,99814,67756,48180,65662
2192,79158,43080,97016,61983
2193,20046,77361,46194,36958
2194,33348,39961,27887,30163
2195,53140,14622,63061,14928
2196,31884,92308,33033,7111
2197,32477,4063,49787,91914
2198,94440,19547,31507,60286
2199,24363,92504,79997,46339
2200,73170,35675,33050,41506
2201,36584,49218,44672,51569
2202,16509,84929,77434,46614
2203,6619,81887,43607,54481
2204,32196,93835,83701,11942
2205,52288,5532,9983,56498
2206,13752,23812,17115,19708
2207,93615,60530,26632,87532
2208,1937,1625,63805,87573
2209,92347,18444,18797,28567
2210,6860,80913,8765,69794
2211,92760,47283,65612,57867
2212,55306,68064,41827,1797
2213,13614,73693,18073,85267
2214,26529,82504,90630,79961
2215,86150,78198,91600,91225
2216,70903,80089,41671,46989
2217,69696,50927,97758,26963
2218,80990,75300,24054,75402
2219,20338,20271,12297,26478
2220,11067,58603,5435,11452
2221,72949,18292,68480,27094
2222,52763,121,26223,39101
2223,96586,91218,96859,98185
2224,709,81017,26306,22712
2225,13378,43775,51014,50881
2226,1638,75247,17798,63450
2227,16351,12709,3415,93357
2228,78010,49659,73148,41383
2229,84257,1733,94140,55267
2230,93439,17879,18992,50379
2231,2238,1225,44760,91395
2232,65418,3743,41480,84521
2233,3091,49011,25222,53489
2234,75964,41819,86483,41231
2235,64055,11421,76308,98118
2236,91324,4053,41530,3100
2237,21061,70795,71439,51140
2238,47606,1248,87284,64617
2239,43523,21624,57727,48206
2240,6457,35626,1915,74571
2241,69251,2200,34529,39916
2242,50076,84238,78680,36963
2243,83775,63333,53981,58762
2244,32320,23112,6906,20461
2245,27907,15314,61405,16573
2246,15718,23363,44289,80844
2247,33340,43609,21524,22594
2248,95672,24881,43590,5885
2249,65348,73421,32647,80059
2250,80462,16350,38326,55150
2251,39700,95124,20095,37084
2252,21050,47702,68933,22235
2253,85741,90066,10104,21583
2254,68692,90695,73833,37183
2255,46618,55301,21371,44631
2256,63943,18888,74914,68140
2257,60889,31343,55729,19291
2258,52337,18258,97273,12611
2259,88984,17890,86951,34193
2260,77500,83535,43401,2778
2261,92601,20281,26479,7822
2262,76128,27539,85780,17668
2263,78635,3375,19787,18470
2264,59154,90286,55317,87739
2265,31171,90884,27795,72898
2266,53040,68601,85743,59776
2267,28078,44411,11620,33393
2268,67316,47744,76409,25097
2269,55625,23173,13714,21289
2270,24749,24507,70079,38081
2271,25275,77921,71046,75876
2272,13175,34444,46079,5775
2273,96273,63794,71422,32470
2274,9854,62183,74372,9515
2275,18055,60187,54597,8921
2276,5593,64059,90900,93383
2277,14887,81418,79652,14875
2278,16074,85132,39646,54059
2279,23550,7158,33520,9322
2280,17733,49213,4713,28735
2281,71036,58806,81821,4483
2282,90309,50967,68421,25342
2283,3186,20592,41863,19324
2284,65196,77019,46360,16432
2285,96199,9156,99300,52050
2286,18207,16060,74594,75735
2287,82880,92904,17181,29797
2288,60241,37100,71035,76755
2289,85940,14794,48954,53295
2290,81443,86352,1216,59399
2291,27184,72103,15438,44592
2292,44060,92518,43119,91436
2293,20192,20517,76023,35912
2294,15576,72631,49399,36824
2295,87595,39406,1617,93661
2296,2951,50966,58599,19885
2297,12003,95770,53246,42931
2298,18401,88826,82395,78193
2299,28002,22325,73871,45981
2300,8198,94066,92782,58279
2301,65964,13375,7333,15307
2302,86806,592,52322,41388
2303,30820,47447,23984,77281
2304,52451,15885,35054,76944
2305,74446,30826,67898,48683
2306,58992,26552,17037,95937
2307,29128,8679,41436,48541
2308,12832,6342,11216,88199
2309,16725,36323,14026,98640
2310,32639,2981,67692,12249
2311,68541,91521,24307,14695
2312,25111,31483,25539,54600
2313,42105,61881,12759,98371
2314,50985,92823,5832,70894
2315,14623,32150,33100,86319
2316,80739,45513,46604,16912
2317,40461,83132,15247,11275
2318,72749,29372,51817,75872
2319,16116,7436,81278,86642
2320,2607,62259,18252,81696
2321,55031,44470,46370,10659
2322,96947,47849,59819,41643
2323,58362,84919,84850,69478
2324,54365,9167,50227,70126
2325,31161,63950,56717,47765
2326,10269,36885,32340,96680
2327,49928,48374,86503,10900
2328,70588,36096,80774,25423
2329,72620,68830,9628,41865
2330,27982,59203,97679,35604
2331,3944,47114,86323,35161
2332,59243,93978,12092,72516
2333,77213,91682,18271,90428
2334,73016,15720,71833,41218
2335,26002,73848,79429,26263
2336,40937,83104,37394,4668
2337,86509,62613,38773,66502
2338,14322,32038,53451,79341
2339,10782,63647,31321,55187
2340,96058,78340,91596,48717
2341,38297,488,18049,91401
2342,70982,73043,53450,88953
2343,7930,23450,92578,84438
2344,54375,90998,28713,17549
2345,7814,77271,71616,13188
2346,79489,68932,68959,54702
2347,16621,84473,98721,88734
2348,3867,24775,71645,74082
2349,42944,26132,36238,30144
2350,61097,10152,29332,85332
2351,48420,66525,91412,89059
2352,53228,18763,57276,36992
2353,50333,11920,32719,89866
2354,92328,80574,47356,24957
2355,59418,61592,74043,70036
2356,931,50807,80800,89839
2357,97598,50573,66701,57194
2358,10481,727,3302,78737
2359,77441,54612,4675,43675
2360,45468,17354,52191,14264
2361,54652,2112,58610,49401
2362,62397,61496,42267,12640
2363,1348,69708,1264,6341
2364,61867,50925,89020,64242
2365,59579,457,71657,54674
2366,87373,29522,59112,53616
2367,33212,30258,8987,18610
2368,55746,25709,66313,54629
2369,88087,47652,81747,94294
2370,92798,3567,92043,19725
2371,20689,22935,36698,99548
2372,27361,21146,36531,45509
2373,7636,58340,81775,39813
2374,86110,82286,61937,47161
2375,56430,68939,7051,42884
2376,9256,87852,9403,80566
2377,37138,99142,50296,35966
2378,43520,26480,68070,24664
2379,56366,32390,66571,9326
2380,72343,45286,69925,6139
2381,27108,26542,10847,72872
2382,91640,89885,91497,77647
2383,57288,27485,13138,32359
2384,61905,88770,91407,30054
2385,45061,48607,32255,22167
2386,38449,46089,73595,16627
2387,42670,3904,58913,39321
2388,35171,38864,73915,60908
2389,5121,67010,58567,42542
2390,74749,41705,70856,83815
2391,30172,10351,31871,25676
2392,98020,20646,39929,99373
2393,61430,1241,72402,16917
2394,62430,33693,5180,97431
2395,24058,17110,22401,6681
2396,16273,47254,81945,39604
2397,45387,98927,54173,82915
2398,57087,71090,23318,26656
2399,80817,62498,25112,40485
2400,51488,77012,50989,67917
2401,93170,59699,41583,75560
2402,91013,55377,71964,29197
2403,33535,94742,56003,61685
2404,85945,50951,33397,95042
2405,92963,96861,37084,98709
2406,38125,6269,83713,56660
2407,92710,52948,75364,8725
2408,23869,92009,52152,753
2409,68489,24271,92034,16928
2410,59999,63206,52745,23064
2411,19649,36792,90277,9357
2412,33244,22714,60442,42539
2413,47808,98583,4433,41600
2414,71917,40461,57087,61427
2415,65587,56406,594,48221
2416,73458,26698,55028,99073
2417,95286,89706,56924,85147
2418,80549,69348,95746,65685
2419,34904,82338,40037,66144
2420,10287,73475,20100,66990
2421,63975,79777,42940,26846
2422,39408,92798,87912,53005
2423,65813,24626,36856,74527
2424,50318,70042,31208,4255
2425,99734,52027,86367,59864
2426,44654,59862,82287,90553
2427,10781,78886,36514,89839
2428,9645,56857,1308,94722
2429,58654,96795,42704,25923
2430,87996,46956,71732,45365
2431,5185,85313,10611,13277
2432,72427,54396,10542,42393
2433,38166,52908,67426,79372
2434,686,86795,59207,64506
2435,13923,47124,20249,67556
2436,1357,94261,16940,93505
2437,11469,89880,260,74642
2438,16727,74201,49348,83273
2439,51800,79251,46893,13588
2440,81408,27958,96718,7512
2441,45817,70274,51909,29444
2442,26411,2890,47303,53756
2443,67237,20278,54170,74529
2444,93412,84664,72228,81049
2445,47340,51890,7562,97638
2446,25447,22042,86774,13202
2447,34646,82283,73564,61022
2448,23140,62592,48244,10140
2449,14036,45645,89023,57773
2450,82379,32523,68459,49924
2451,82802,67058,98787,34759
2452,84675,27615,63088,80470
2453,4831,47726,13832,24626
2454,96473,53974,77745,14520
2455,22348,24127,34768,87166
2456,46840,61965,52238,27410
2457,83811,27934,10263,94252
2458,7660,10367,42689,82343
2459,57993,93084,62896,14384
2460,24448,65843,23788,98562
2461,79201,75906,64916,35017
2462,79972,13263,62452,55156
2463,74169,60969,53490,28368
2464,93917,10347,20097,62731
2465,98604,21771,43206,66200
2466,40494,59818,39693,74675
2467,82390,15377,5056,8615
2468,64402,62993,97919,87569
2469,685,8573,16629,94110
2470,94601,61608,7543,83741
2471,232,9890,54741,39156
2472,43957,39444,79961,16387
2473,47016,67273,6390,52163
2474,66548,20394,56536,28626
2475,46904,72326,11532,30397
2476,11803,80507,53178,74170
2477,84643,26899,79579,24761
2478,20959,8784,90606,84910
2479,10829,5411,43728,56236
2480,46079,44436,95822,46848
2481,37080,14466,71171,90276
2482,83035,59785,95972,40667
2483,45023,91254,68484,82442
2484,55299,83439,89057,19674
2485,81211,21814,96255,15237
2486,63465,93794,95975,91345
2487,46704,47021,86001,3163
2488,69987,33801,66377,70360
2489,56568,57751,62765,71689
2490,51785,97917,94865,75031
2491,99802,44989,86190,63130
2492,39403,58152,30954,31372
2493,80068,83196,75763,45148
2494,99478,40954,22963,74542
2495,10504,55542,59161,33252
2496,86441,97249,79528,67852
2497,95504,38000,10345,89709
2498,32640,94053,3295,56699
2499,81523,98854,46531,56383
2500,79010,75076,78326,47024
2501,90681,45757,24590,56469
2502,38115,71948,8276,17311
2503,62861,31049,46311,48951
2504,63418,27877,97176,73402
2505,93345,18714,16929,97030
2506,17191,72015,53967,45573
2507,9700,1755,16200,90974
2508,86437,29275,27256,96432
2509,9518,67523,54410,91689
2510,4985,31678,50465,13769
2511,9132,38380,37600,71680
2512,5475,38089,77810,81763
2513,51734,86148,67932,63292
2514,96106,4185,36195,89421
2515,67016,15219,81600,12093
2516,19954,93990,38517,64246
2517,14296,92922,56637,48557
2518,44915,75587,5200,40480
2519,64401,46718,20963,94544
2520,73454,27923,13330,3033
2521,69289,6802,9086,36545
2522,10841,28177,84587,13159
2523,6141,28032,17331,65492
2524,23700,62819,61386,6955
2525,83818,51804,91574,37510
2526,85257,59337,87751,49996
2527,46586,95350,49837,89321
2528,76011,48762,2421,48396
2529,82101,81826,45372,5087
2530,99092,99837,59137,41216
2531,13627,83548,37922,72365
2532,67537,30381,36142,13689
2533,88058,79423,60008,55627
2534,78704,40229,20208,77048
2535,21745,74878,45861,75860
2536,96709,47890,38958,68999
2537,82124,509,40083,30308
2538,41209,76523,23398,5864
2539,75548,53717,25566,85126
2540,25186,20634,59897,15846
2541,43955,13208,99778,99601
2542,12193,33114,14165,37750
2543,15670,31469,3625,23110
2544,71902,8107,47618,96715
2545,29135,89325,75318,78200
2546,65204,30039,44241,92879
2547,47162,20469,97856,80784
2548,12789,59021,92283,64817
2549,29227,84067,48702,64759
2550,76572,55660,38239,87596
2551,21222,36457,54533,46248
2552,62810,74565,8652,30885
2553,919,80850,99815,93336
2554,12860,86280,13279,42029
2555,81515,31232,59600,16754
2556,27421,74243,6028,6949
2557,90617,81098,80451,44854
2558,1120,23683,87877,76778
2559,97280,21308,36981,3211
2560,9460,2206,37989,60365
2561,68521,53659,53148,81416
2562,28253,31491,25292,62924
2563,61764,84726,51058,26116
2564,57583,50035,51947,15403
2565,4526,96184,40197,99931
2566,7286,20067,24846,45132
2567,61695,90281,48423,90113
2568,99206,58494,5159,43604
2569,17708,37454,6140,78926
2570,56289,88029,32455,95759
2571,42706,60765,66891,41811
2572,61781,75416,91966,80456
2573,51763,7015,20544,85411
2574,82206,3619,80395,38377
2575,83475,28410,81615,45207
2576,84629,13997,46064,80388
2577,1114,59268,6023,51798
2578,30368,4002,47587,66375
2579,1552,81230,15895,84636
2580,36416,87061,45716,2331
2581,65274,81570,94787,52025
2582,36749,80271,49263,17052
2583,2141,48468,34203,96210
2584,66753,61921,60652,6521
2585,31536,15953,51983,18783
2586,20783,22661,28817,6221
2587,18583,91988,32572,57217
2588,24398,39078,93454,28809
2589,86999,95061,76949,61256
2590,59018,92985,8973,83381
2591,37124,86163,82614,68479
2592,75695,18233,74156,4770
2593,4027,36620,53559,45816
2594,11071,28001,58346,46272
2595,69844,1455,94314,15796
2596,54019,30737,98347,45576
2597,81021,47745,70234,46306
2598,15890,37545,55581,91427
2599,60076,79237,27621,46843
2600,19605,8816,71781,64171
2601,87488,7916,60690,48136
2602,74644,80141,27324,97956
2603,82449,33419,78734,22895
2604,31699,93224,55235,7762
2605,2598,79005,84782,12558
2606,30481,27445,12498,30256
2607,4428,65397,25067,18351
2608,96634,64213,97855,63664
2609,97579,24630,17315,70325
2610,52459,78106,56619,50156
2611,44216,32405,12399,91360
2612,28182,71537,10452,46736
2613,76016,88439,83206,74614
2614,68298,76832,36483,67241
2615,34199,3403,37380,34014
2616,39274,6149,73316,69863
2617,6307,79455,13837,86297
2618,36755,25641,85190,57829
2619,91339,73455,78678,20465
2620,32368,16560,83061,94751
2621,80397,84376,69053,41295
2622,66951,48894,82331,18502
2623,25369,84396,30990,78379
2624,21617,45548,11902,45239
2625,84755,39383,23325,46383
2626,93978,7895,59541,40695
2627,28360,26584,52243,96790
2628,50758,75151,55414,42192
2629,79465,87678,50691,32879
2630,71963,67296,1330,57902
2631,97067,25139,91160,84019
2632,24783,9796,87526,54371
2633,65635,63229,5994,92626
2634,59184,33622,44253,80605
2635,60477,64914,85733,88599
2636,96812,56016,20799,41124
2637,16520,93599,77327,98638
2638,16695,19334,15273,84166
2639,32134,82244,71331,66505
2640,90342,13993,53917,35549
2641,48432,99557,4971,80902
2642,91088,2499,32572,94898
2643,10012,50327,15318,32323
2644,8835,44603,31381,15687
2645,55446,39044,50633,37240
2646,73185,70415,34813,48347
2647,8033,70006,92103,84374
2648,36216,28256,67748,60099
2649,63595,49844,26311,19145
2650,77237,68642,7451,26616
2651,21212,77191,45319,32891
2652,38460,20718,87801,80568
2653,25549,88383,84216,15827
2654,14904,79991,82350,21675
2655,58894,90691,68146,20611
2656,2053,95298,51403,474
2657,25093,90847,16513,75756
2658,32263,49898,14691,35281
2659,43270,16686,60962,62494
2660,12632,70346,46972,74749
2661,65197,41730,69190,21759
2662,64867,95083,25085,63540
2663,11160,84006,35354,11778
2664,11112,97236,35704,94739
2665,52549,29473,7082,18011
2666,65409,30250,5469,35390
2667,62008,21555,63388,43631
2668,54899,57053,43854,51705
2669,50367,13455,71606,53998
2670,88922,26074,74454,27183
2671,8682,28613,8507,99650
2672,82723,63230,53596,93326
2673,58552,88507,18915,5039
2674,34841,17167,48554,46401
2675,69806,53436,34915,58654
2676,31033,21514,34222,93485
2677,93815,35400,25497,45728
2678,73046,77330,16990,98432
2679,18443,67046,79469,82540
2680,60775,43316,43564,13613
2681,29823,39777,344,58751
2682,75934,8062,71935,45220
2683,16293,57338,36739,82678
2684,97960,64020,27312,10080
2685,31766,67088,90167,35807
2686,19550,34970,79363,78696
2687,31947,12493,13117,76433
2688,29120,51065,72458,53787
2689,31106,45896,6980,54799
2690,23624,57587,38235,50925
2691,10250,42673,12158,40487
2692,47567,55179,35527,60540
2693,40519,71037,39368,34733
2694,53628,4668,55669,78726
2695,82851,18334,27257,85340
2696,82299,6985,66057,92354
2697,52970,19010,62282,93189
2698,35756,16219,69379,78286
2699,43353,60545,32318,40713
2700,4461,81987,93877,38973
2701,25718,18348,83684,53509
2702,33890,99381,37295,62515
2703,45641,75355,87477,5033
2704,91503,98269,26622,61452
2705,75901,57007,80093,7994
2706,37021,38554,27749,35481
2707,87927,63154,61281,71823
2708,75959,73005,48149,8200
2709,28806,29162,70495,98270
2710,58489,93193,20534,84916
2711,1322,12851,17619,4813
2712,7345,60445,82789,84498
2713,19865,37506,60805,43947
2714,46359,96663,18834,47033
2715,93842,91175,40268,86781
2716,72798,37717,18508,76685
2717,94650,7973,30407,27300
2718,96391,63152,38266,86945
2719,2593,51403,29330,24212
2720,73920,3049,11382,14705
2721,49578,50601,78928,75194
2722,47109,81832,62322,5410
2723,40722,57097,29232,57487
2724,80524,9727,34191,67559
2725,90229,11139,49523,35183
2726,55181,43621,10613,40404
2727,81788,96023,95417,54628
2728,67637,90752,6728,63888
2729,2418,81028,67732,89574
2730,82936,1772,96245,90266
2731,43191,69334,45830,21179
2732,99514,18893,57251,87857
2733,4115,50546,31869,78365
2734,68924,41397,99542,32009
2735,55333,97133,86737,40863
2736,850,96636,30217,75740
2737,87676,58528,5451,48969
2738,93738,35151,45644,81979
2739,90342,45880,540,64051
2740,59265,14131,35948,75853
2741,51139,4895,66323,52042
2742,692,27113,22800,24250
2743,46681,2696,65426,55153
2744,66773,12531,22996,59948
2745,85123,34877,97425,94329
2746,36532,25325,52673,89454
2747,96330,39943,37340,83996
2748,67218,64767,18969,38568
2749,95541,22301,61841,60376
2750,46446,78005,42844,64026
2751,7627,65534,83741,93117
2752,40982,78026,74047,11138
2753,41480,5597,39348,26935
2754,40530,70108,99810,69273
2755,82019,7297,82845,46515
2756,10963,67748,32535,21849
2757,46678,2490,56646,35389
2758,2060,17879,7492,39962
2759,69441,37160,75289,77980
2760,99538,41389,20451,86266
2761,29056,30140,13409,39866
2762,51816,37816,10936,76578
2763,99521,32848,3159,19992
2764,56562,37416,86866,60007
2765,38429,34838,98026,686
2766,79410,15606,77347,25788
2767,12204,56704,73438,70940
2768,98614,27484,39665,33379
2769,84310,98303,18198,67443
2770,66541,27985,38083,84463
2771,36161,49069,64236,53779
2772,8573,72497,49050,95908
2773,72157,84653,59460,3350
2774,18847,35133,82999,32162
2775,39261,21064,96726,23943
2776,47628,95378,61218,66689
2777,9546,5275,18241,18680
2778,38710,9183,29092,88826
2779,81229,96118,35679,49427
2780,75385,62006,69729,69441
2781,65331,53782,33003,99579
2782,48579,51794,31947,99570
2783,61857,3069,85942,1960
2784,72515,60101,93475,66986
2785,49541,50682,92000,10192
2786,76731,22723,74827,68179
2787,2162,50701,38381,64840
2788,25724,17367,12393,512
2789,89795,41082,8909,81454
2790,48569,5890,22582,37021
2791,7234,86594,29444,96909
2792,39132,4992,61096,22094
2793,11619,67578,23892,61777
2794,5674,92109,46544,56887
2795,33890,62445,37958,64698
2796,3853,67999,73244,55577
2797,28928,87035,22888,17889
2798,55483,62069,5282,56556
2799,32557,74584,49756,1829
2800,88032,93763,71155,53813
2801,98513,26406,22783,76742
2802,37628,26710,29128,30161
2803,55920,40985,63089,6593
2804,47185,62977,49205,2478
2805,72460,20610,12998,1276
2806,48621,79945,53610,86480
2807,89961,99343,71127,22378
2808,76507,3486,86661,69998
2809,53746,23894,88442,1766
2810,68406,59404,35934,15278
2811,65559,7930,36252,15533
2812,45108,88910,955,62425
2813,66111,80794,7006,78651
2814,62673,84765,40370,38162
2815,82820,89420,50042,19611
2816,34248,53841,67289,91745
2817,75884,6725,73426,18748
2818,50956,4232,31623,95466
2819,30077,32082,48662,88425
2820,15627,21005,11997,60687
2821,2045,4629,84165,3230
2822,4055,97560,7825,9323
2823,20787,59895,31069,9824
2824,29079,72471,24326,67523
2825,1790,79695,78760,96157
2826,58301,35286,77117,14372
2827,46619,13422,33026,68437
2828,7152,9689,82838,68460
2829,27305,53897,21077,20900
2830,25811,4599,95064,38935
2831,59518,1777,29692,34510
2832,77686,42157,79264,74879
2833,14641,36378,16859,36678
2834,21610,42421,60077,53048
2835,50125,74283,43122,55225
2836,40260,92230,30101,92118
2837,92391,37192,76481,47581
2838,63354,1651,38220,90805
2839,98884,6557,16713,21800
2840,39036,75489,22896,11899
2841,50673,74128,15354,11035
2842,31419,93243,76214,90205
2843,87632,68272,4835,49775
2844,46065,91492,52387,98931
2845,18082,16084,52172,67167
2846,1725,28165,94669,90558
2847,97487,60911,62913,58779
2848,41262,377,65980,21125
2849,64848,93805,90641,35591
2850,13705,73019,95695,35873
2851,57551,98086,5514,28133
2852,42318,75432,89789,35035
2853,63185,14221,63964,96478
2854,92156,83333,52758,72500
2855,87775,1965,66688,79362
2856,18961,40750,44101,6144
2857,85027,87082,55564,62009
2858,80341,66587,43123,84207
2859,99730,80508,74422,31036
2860,83387,72390,4713,77915
2861,1155,51411,48523,81379
2862,39510,28636,89930,38426
2863,5813,44486,38412,14820
2864,39679,52928,50173,66922
2865,84600,1646,34661,7645
2866,14089,54653,99419,4186
2867,79705,43688,78052,27458
2868,11608,20589,18741,85794
2869,96665,99289,51892,18525
2870,5898,27722,31503,81013
2871,28185,76408,99437,83459
2872,36075,89278,98459,69050
2873,49246,45155,30568,88503
2874,41617,74435,1258,92751
2875,98519,65997,42825,13775
2876,84499,60406,11635,9536
2877,54611,17257,68331,1096
2878,67348,9591,64715,36868
2879,72089,63144,71265,25366
2880,69262,72097,64230,41806
2881,65403,80585,91376,12496
2882,48516,11303,82041,63231
2883,79777,87897,24794,16782
2884,585,98866,95808,40505
2885,78745,22981,87696,68600
2886,84971,75054,23733,86128
2887,33426,68665,17750,8074
2888,31840,76709,60961,39898
2889,17802,8288,10271,6394
2890,29912,59789,59186,30165
2891,36293,30768,2985,10761
2892,41717,66604,95458,29465
2893,58551,1949,55777,80492
2894,84721,11673,33222,56081
2895,54825,37365,44394,71998
2896,93660,69999,86878,86285
2897,11457,87230,59810,29559
2898,21597,89376,22325,22195
2899,30122,11654,80741,69810
2900,91900,36393,86079,28323
2901,85675,68126,64915,57510
2902,95886,87399,43187,10423
2903,57009,71685,40064,56353
2904,40698,55848,55354,43749
2905,80404,95570,97798,67510
2906,25670,74387,7769,95433
2907,14966,44806,95127,55592
2908,64143,78693,9070,49836
2909,32638,79765,20943,57639
2910,42990,62438,54919,44490
2911,42089,61855,15938,38282
2912,50257,88084,14122,21298
2913,99814,86309,39159,95934
2914,2299,24529,87003,27051
2915,61053,25501,96701,47427
2916,33130,42328,8390,47115
2917,44335,65023,91408,83099
2918,46333,37767,3091,92502
2919,65363,17422,81945,84255
2920,35212,3249,75454,22054
2921,59824,9012,55696,31587
2922,68985,56581,25088,75885
2923,64885,72556,33405,64907
2924,53179,35689,28382,65692
2925,33550,80710,13408,62666
2926,23936,5358,26893,70609
2927,45128,85866,69015,10738
2928,72873,94228,82870,27270
2929,62864,46302,29333,93415
2930,87557,66754,62218,29982
2931,63565,28081,92897,92795
2932,85575,10144,9617,41745
2933,11054,39101,52692,90794
2934,96605,42450,7908,55375
2935,86853,91708,9289,24515
2936,48083,78025,44692,99879
2937,55124,14731,97448,12138
2938,95382,77000,4115,58603
2939,56449,47122,40049,55591
2940,59595,6263,70389,50413
2941,1836,9136,28732,81069
2942,26601,28001,37853,29091
2943,23127,79496,146,10812
2944,8923,33527,68003,67931
2945,92701,19051,40331,98855
2946,54964,52041,73012,34366
2947,75658,56239,92342,97095
2948,72981,63958,71352,84333
2949,14310,48187,5655,66475
