,x1,x2,x3,y1,y2,y3
8523,3481,2691,3332,9049,3488,472
8524,4738,3657,2504,6672,2263,2125
8525,2450,2941,4946,7249,3843,686
8526,4824,2967,3703,8373,3646,296
8527,9255,828,6004,5843,3727,479
8528,7500,1585,4017,8278,4185,1252
8529,4861,3440,4008,5673,2792,1704
8530,7262,832,1550,6799,3805,1539
8531,4949,1903,6240,5559,2813,1385
8532,2124,3225,1860,9124,3940,2094
8533,7973,1836,3241,8862,3419,901
8534,5498,1930,4500,7101,2990,1957
8535,5025,3794,3445,7285,2114,393
8536,2593,4762,3307,9160,2671,1128
8537,9208,651,6215,5873,3353,1318
8538,6220,3772,1642,8078,2774,1610
8539,2251,1640,2107,9507,2505,1310
8540,7828,507,4210,6207,2453,1310
8541,8384,582,2012,9144,2276,930
8542,3249,649,3857,5761,3091,428
8543,3049,4946,4016,8776,2359,638
8544,426,3898,5506,7470,2712,454
8545,1449,734,2557,9089,3927,1444
8546,9658,3028,5659,9051,4030,2067
8547,5410,2459,3924,6747,3633,1087
8548,7954,3310,4523,8933,2876,506
8549,7945,412,3429,6219,3598,1914
8550,8335,4124,5537,6524,3053,278
8551,9727,3762,5084,7852,3296,386
8552,1423,1563,2606,7103,3007,266
8553,2023,4750,2069,8089,4209,1249
8554,8309,1899,3861,9530,2331,455
8555,8339,2576,4841,6743,3559,2247
8556,5424,1909,3242,8145,2986,633
8557,371,4831,5892,6279,2162,1749
8558,7733,2472,3396,6900,3317,2174
8559,2415,3869,3002,7790,2829,548
8560,6029,2420,4586,7822,2411,746
8561,8394,2520,3905,6386,4018,1618
8562,8143,4792,5817,8163,3833,2129
8563,6183,2117,4352,6402,3974,275
8564,1941,2249,2104,7122,3285,253
8565,7636,1618,1910,5321,3862,248
8566,1717,3811,5597,5526,4135,1728
8567,5476,2170,4275,5331,2184,634
8568,5814,1357,3204,8089,3770,2227
8569,2101,2782,1609,9092,3507,623
8570,8832,3346,3585,8335,3212,976
8571,115,3312,3141,8837,2549,681
8572,6728,878,4325,9401,2436,952
8573,451,4855,5618,7208,2356,1810
8574,3877,4870,1639,7525,2185,686
8575,2418,713,3206,5822,3176,1984
8576,2196,2402,6061,5505,3356,1454
8577,7654,1256,4266,5338,2647,1796
8578,1016,2368,1840,6109,4028,595
8579,1772,2492,2407,5668,3617,2381
8580,8346,1631,3679,8027,4272,2360
8581,3798,899,5892,5518,3377,569
8582,4795,1672,2826,7930,2256,1290
8583,1210,4918,5057,6858,3472,428
8584,8381,2687,2245,7629,2595,2288
8585,2509,4392,4091,6255,3346,1518
8586,8099,1360,3532,6287,2479,593
8587,5937,2464,3204,9276,2865,439
8588,4115,4265,1864,6266,3236,495
8589,1394,2597,2583,5748,2483,2307
8590,4892,4207,3810,9250,3554,2352
8591,3852,3731,3941,6983,3487,730
8592,1818,3140,3380,9321,3581,2417
8593,3764,3981,2815,8616,2317,1661
8594,3388,1226,5225,5438,2302,397
8595,8629,4084,5712,7690,3329,1601
8596,7331,1591,2881,7813,3291,826
8597,1238,2885,5572,8137,2158,935
8598,1858,1851,2554,6985,2233,1970
8599,6181,2098,1749,5547,2300,691
8600,4817,1368,4815,9392,2501,1062
8601,8095,4094,5387,6627,2385,2003
8602,850,4071,5666,5546,3334,863
8603,2533,1320,5800,8522,3273,2259
8604,5756,4391,3984,5893,4110,271
8605,9376,2933,4064,9030,3343,717
8606,6197,4529,4170,5412,3609,2418
8607,5451,3087,2537,6738,2063,1236
8608,2383,3621,4479,9541,3274,2279
8609,8422,3734,4928,8334,2642,1464
8610,540,4109,5968,8184,3214,464
8611,3180,4410,6266,8327,2305,1048
8612,5494,4528,3983,7252,3550,553
8613,1987,2562,3390,8250,4227,2346
8614,7980,4079,2006,6808,3560,1055
8615,4895,612,3224,5705,2386,426
8616,8514,1190,4939,7884,4123,1962
8617,787,4824,2532,8449,3601,314
8618,7241,2945,5332,8715,3789,1045
8619,2890,2346,4898,7049,4071,2069
8620,692,4681,3732,5643,4126,1438
8621,6416,1067,1630,9535,4171,2300
8622,7866,3351,4228,7720,2347,1079
8623,2696,2653,1931,9447,3768,2023
8624,6001,3814,3710,6822,2812,679
8625,1237,2885,4416,7642,3900,761
8626,6612,1338,3134,7693,3269,493
8627,3203,1744,3227,7584,3615,984
8628,2109,3512,2325,8665,3821,628
8629,3764,360,4729,6977,3008,2020
8630,1286,3719,3646,7132,3394,2235
8631,8941,4400,3863,8626,3904,1585
8632,3521,4881,4713,7178,2529,1768
8633,1922,4931,5947,9341,2922,1213
8634,7534,862,1701,5672,4172,1952
8635,7175,912,4053,7785,2410,893
8636,4572,1463,3436,8990,2425,302
8637,2076,2844,4670,8941,2364,659
8638,1682,4397,3783,6986,4053,1537
8639,3266,420,3519,8908,2907,1544
8640,2585,666,3685,9075,4019,933
8641,5800,3127,2399,6877,4143,1244
8642,5917,2070,6000,9524,3282,2050
8643,8976,662,5194,7577,2550,1836
8644,7419,2784,2473,9155,4220,687
8645,8782,3267,4805,8275,3323,637
8646,289,3648,2674,7433,2473,2265
8647,7627,1549,2927,5969,3011,2246
8648,1821,1078,3177,5425,4115,829
8649,8214,3000,3616,8908,3933,1530
8650,8511,3773,5570,6606,3418,760
8651,1886,4588,3844,8187,4248,915
8652,4741,1301,2311,8018,3573,2254
8653,8712,2017,5836,5587,3404,2191
8654,1087,1604,4749,9008,3113,1778
8655,5597,4305,6203,5728,2877,2425
8656,6580,995,4606,7018,3242,1334
8657,7762,3931,4231,8904,3502,303
8658,4572,4344,5524,6429,3749,750
8659,1506,2021,1595,7888,3019,1750
8660,3737,1051,2977,6563,3657,472
8661,5373,1469,5434,9424,3247,949
8662,7297,4509,5982,5944,3261,1778
8663,925,4753,5513,7595,2971,1814
8664,2212,3316,1624,8256,3737,770
8665,8736,326,5225,7708,2701,1263
8666,5465,1675,5950,6837,2084,364
8667,1263,423,1555,7391,1965,1963
8668,2490,603,2595,8843,2083,2171
8669,7494,790,3962,8727,4213,2390
8670,2621,767,3489,5694,3763,1498
8671,2060,2247,2586,6291,2263,1224
8672,1495,3269,5833,6787,2841,1361
8673,7492,3256,4389,7975,2379,963
8674,7194,1531,5342,6605,4239,828
8675,3905,2043,3280,9077,3997,2192
8676,4392,4413,6011,9578,2236,1491
8677,9753,1810,4077,7000,2718,1369
8678,6411,2255,4683,7623,3658,531
8679,1234,863,2770,9049,2989,1954
8680,8621,3334,1709,7446,3395,1574
8681,3495,1571,2850,9566,2011,2008
8682,7470,3071,3208,7700,2436,2138
8683,4067,3186,3320,8898,3752,2212
8684,4346,3822,5283,8986,2486,1573
8685,7098,2804,4323,6914,2513,877
8686,2664,1623,2419,6894,2606,2245
8687,5048,4236,3963,7489,2563,1483
8688,1217,2284,3482,9120,3114,1385
8689,3159,1985,2869,8925,2071,2249
8690,3608,4646,2468,8413,2317,879
8691,7410,2650,2303,8751,3721,529
8692,4648,2047,5327,8270,3343,872
8693,4946,3730,5521,6394,2313,1092
8694,5661,3537,3275,9241,2709,1344
8695,2070,3190,5078,6239,3200,601
8696,686,2774,1832,8125,3219,1687
8697,5080,962,1442,8688,2729,1867
8698,1904,1273,2037,6285,2143,1392
8699,9404,1412,2698,8666,2952,1632
8700,7552,2154,5573,7801,3668,1924
8701,7902,3006,5994,8111,3255,2088
8702,5404,3686,6188,9207,3560,876
8703,310,659,5072,8646,3489,472
8704,6897,4802,2253,9140,2646,2317
8705,611,2864,4747,7417,3672,2001
8706,2390,3267,1774,7599,2702,390
8707,3096,1394,3362,8956,3120,2101
8708,1814,3639,5753,8264,2064,985
8709,1907,3753,3317,5324,3597,455
8710,1005,4668,4069,6663,2308,1363
8711,5315,4570,2442,8347,1977,1709
8712,2543,3347,5173,8107,3647,1939
8713,3393,3470,3783,9100,3326,1797
8714,4627,2671,5672,7270,3809,2395
8715,7909,4754,2825,6906,2727,587
8716,8573,3667,6045,8506,3737,1865
8717,6961,4953,2176,5980,2074,313
8718,6621,4479,1924,5659,2254,964
8719,2733,1993,3149,8614,2441,1720
8720,3350,4500,4971,7329,2418,2187
8721,2463,3830,5981,6443,3456,1776
8722,2199,4364,5841,8606,2777,441
8723,2365,3952,6163,6350,3898,977
8724,1079,3918,1529,6893,3536,852
8725,6471,2673,3150,8130,3264,2325
8726,6493,3960,4334,6519,3182,873
8727,4680,2795,4690,5516,3694,1597
8728,7559,371,6180,5494,1968,2127
8729,5309,4485,3454,5938,3461,681
8730,1153,2703,5872,5808,3906,1135
8731,3485,3351,3798,9403,2514,1535
8732,9546,2432,3751,7655,3222,2174
8733,7624,2436,5546,8819,3274,1352
8734,5275,2994,6126,8218,3935,768
8735,9799,2034,2596,8740,4154,1941
8736,1857,2179,3019,5644,3636,598
8737,2296,1299,5778,6627,3096,853
8738,5942,864,5880,9459,2201,1724
8739,9183,4051,2359,9108,4301,568
8740,3429,4854,5618,8514,3698,1715
8741,6906,1761,4099,6204,3349,1262
8742,2911,1083,4806,5662,3952,484
8743,275,3140,6061,9517,2588,2026
8744,9849,889,5782,6727,2966,2210
8745,4114,4764,5914,7262,2613,849
8746,4193,500,5092,8634,2924,2262
8747,8496,2235,3349,9136,3106,798
8748,3905,2728,3380,9014,2649,640
8749,5982,3152,3086,8714,3063,336
8750,4630,3853,5759,6685,3805,1260
8751,235,1889,4190,8594,2310,1132
8752,1275,4190,3380,8016,3433,1163
8753,2642,3735,4486,7204,2357,686
8754,1266,1334,6188,9566,3045,2395
8755,3069,4716,1569,9121,4222,1711
8756,4022,1310,4804,6831,2223,1672
8757,1960,1715,3126,9490,2718,1144
8758,4691,4594,5374,6596,2125,1831
8759,6979,2504,5468,6805,4256,1573
8760,1450,2680,2103,6474,2672,1449
8761,389,3914,2275,7489,3070,2028
8762,1530,1130,1895,7088,2743,359
8763,6339,567,6243,6757,2973,1732
8764,9291,1573,2826,7887,3701,1668
8765,2643,403,4165,8792,3571,1204
8766,2162,3580,2220,6207,3306,2043
8767,1549,1501,4972,7834,2309,570
8768,5613,2721,2210,7087,2508,1825
8769,9340,1384,4547,6306,2034,1311
8770,983,932,2800,6938,3644,2180
8771,5209,3296,6009,5406,2055,774
8772,3758,2595,3073,5730,2022,1451
8773,512,3402,2953,8373,3534,1327
8774,7875,1243,3476,8886,2040,2047
8775,8314,2540,3684,9299,3239,1830
8776,8909,2649,3124,5618,4083,2378
8777,5722,1378,5552,8853,4087,246
8778,1378,3454,1531,7203,3909,451
8779,5890,1931,5941,9157,3724,2425
8780,6198,2685,5064,8706,3962,256
8781,4253,1025,5125,9106,3218,1784
8782,7234,4992,5707,6388,3685,562
8783,4674,4991,4663,5615,3830,2133
8784,6364,3654,3365,6249,2950,747
8785,4992,717,5949,7396,2515,430
8786,5710,2362,3565,6663,3081,2122
8787,9125,842,4550,7814,3353,263
8788,8646,4232,2179,6244,2775,1265
8789,2042,3126,5081,8785,4041,2217
8790,7508,4011,5375,9438,2409,1034
8791,5674,361,2451,8909,4200,593
8792,7735,3191,5723,5594,3412,1768
8793,1122,987,3871,5493,2725,443
8794,5190,2522,2952,8699,2734,1783
8795,8138,4373,5823,6472,2540,1413
8796,3853,2957,3307,6948,3797,582
8797,2463,4151,3110,6360,2319,1667
8798,7708,3684,3649,7037,3846,2110
8799,6425,318,2277,6262,2151,1056
8800,5115,2751,3838,8210,3886,859
8801,6504,4321,4709,8979,2854,1180
8802,1505,1155,1578,6898,2998,1902
8803,6331,2899,4221,6451,3527,1212
8804,6347,4962,6231,8934,3540,1191
8805,5282,3508,4356,8981,2985,673
8806,7404,1423,4776,8902,3049,1908
8807,9048,2315,2817,5513,2271,363
8808,604,739,2238,6788,3274,1233
8809,1829,3710,4244,7383,2961,694
8810,6112,2990,4049,7379,3308,2181
8811,5619,2888,6065,7501,3924,1910
8812,4661,3450,6013,6853,3690,472
8813,4521,3860,3926,6351,2674,1552
8814,209,2157,4283,7989,3366,471
8815,6399,1630,5836,8544,2149,999
8816,3370,990,5248,6430,4151,818
8817,4860,3067,2555,9472,3582,1680
8818,6768,3745,5919,8856,4155,1440
8819,8217,887,6272,6331,2843,337
8820,6593,1695,3494,6695,3133,2226
8821,2478,1632,3097,6449,3884,969
8822,6924,1801,3062,8982,2781,1663
8823,2431,1302,5278,5360,3184,370
8824,4226,2649,2517,8818,4227,2177
8825,1276,4502,2471,9201,2218,519
8826,5022,3937,5268,5338,3224,1466
8827,9891,1780,4930,8302,2054,1733
8828,4458,3416,1795,5451,3915,1655
8829,4560,4151,5230,7301,3152,630
8830,8041,3477,5722,7746,3035,444
8831,1039,4320,2781,5427,2583,1974
8832,5591,4924,4053,5749,3133,568
8833,5994,1464,5216,5958,2759,2244
8834,3486,2456,4483,6561,4246,364
8835,4741,1466,2293,9029,2894,1816
8836,4462,2041,1875,6850,3419,1250
8837,4594,3073,3482,6199,4191,2421
8838,7510,1149,3438,7190,4300,276
8839,3772,4361,3326,9330,3029,1747
8840,6522,3225,3599,5821,3582,2164
8841,1766,2230,5744,7982,3430,1977
8842,2870,3630,4073,6532,2676,1197
8843,3166,4720,2971,9302,2547,945
8844,4868,351,5357,7741,2546,1371
8845,7930,2825,4593,6426,2368,505
8846,249,936,2013,5921,4013,1117
8847,3484,964,1900,5965,2493,1532
8848,9998,2672,1820,7911,2012,1902
8849,4054,2436,1649,7461,2638,2057
8850,6990,2600,2111,7550,2976,2103
8851,8975,2794,4971,5982,3989,532
8852,955,2872,3081,7209,3082,597
8853,575,788,5027,9140,3118,925
8854,7006,756,2841,6697,4173,2403
8855,9698,3094,1720,6291,2833,1911
8856,2845,2747,4163,6600,1969,1245
8857,7602,1803,4451,9159,2806,1802
8858,5394,2135,4322,7625,3280,353
8859,900,2435,3806,5658,3102,1355
8860,7500,3593,4772,8977,4286,2358
8861,6125,2816,4056,6438,2517,1235
8862,3652,2618,6155,8278,3397,894
8863,890,2999,4082,8062,3074,350
8864,3227,2926,1943,7534,3966,1531
8865,1480,1144,2700,8391,2390,939
8866,4689,1780,4555,8878,2634,1126
8867,1753,3748,1947,7421,3166,512
8868,9825,3742,3018,8767,3981,653
8869,6725,2904,4340,9265,3808,1943
8870,7890,1215,2951,5349,3281,1354
8871,8005,3908,3045,8803,2641,1488
8872,2364,3752,4909,7434,2869,1868
8873,1804,4595,5877,6626,4093,253
8874,4232,4130,1766,7393,2538,869
8875,8403,2331,4887,8219,2845,997
8876,7699,2302,2755,5619,4253,1380
8877,6505,1737,1622,9432,3346,2057
8878,4621,849,1697,7409,3983,1762
8879,3744,2678,1764,9417,3283,610
8880,4387,1116,6061,6485,2693,2316
8881,2045,1256,5013,7557,3452,1476
8882,4629,1356,1849,7367,2953,1748
8883,2245,923,4143,8304,4300,1547
8884,3230,578,3574,6932,2057,619
8885,9051,4523,4425,6580,3431,2288
8886,3761,2201,1527,5732,3732,1622
8887,4055,1687,5239,6045,4299,615
8888,7825,2763,6202,7010,3030,1863
8889,9323,1737,4877,6637,3837,1216
8890,4403,3059,2678,7338,2479,1535
8891,9824,394,5865,6681,3115,1712
8892,6935,2105,3014,9561,3931,1530
8893,7942,2279,3691,6309,3922,407
8894,1987,1519,3024,6404,4199,1925
8895,1790,765,5946,6236,4107,691
8896,2329,2956,3587,9163,4023,926
8897,9149,2884,4984,9003,2613,2371
8898,2518,2407,3535,5384,3117,395
8899,258,1513,3635,5569,3692,1839
8900,2901,2219,5907,6303,2800,1819
8901,4911,3233,3232,5995,3881,960
8902,3036,1708,3364,7936,2845,607
8903,3456,4633,2733,5404,2275,1016
8904,7152,3517,4926,8175,3528,2414
8905,9689,4351,3285,6849,2002,1319
8906,918,1736,2472,9091,2587,1164
8907,2924,4387,3897,7944,2615,453
8908,6761,4760,4461,9504,4087,1210
8909,4745,3794,4427,8381,4251,597
8910,4693,3902,1993,7367,2439,2320
8911,2963,4358,5970,6256,2407,1299
8912,4516,4061,5985,7954,3572,629
8913,9427,4948,1828,8543,3454,1256
8914,4599,383,3517,9210,3786,2195
8915,6167,1347,2371,7095,4086,2342
8916,1777,3433,3483,6693,3576,249
8917,1742,3240,3607,6742,4269,1588
8918,9389,1384,2746,8086,3878,711
8919,6896,1664,2014,7010,3415,2298
8920,9343,4123,2787,8918,2795,1351
8921,3948,2415,6033,8611,3431,2195
8922,3610,2715,3802,8938,3191,1831
8923,475,2023,5507,6215,2866,905
8924,3910,4251,2475,6170,4137,1060
8925,5799,3983,3579,8385,2150,584
8926,5226,2969,5380,6586,3662,2077
8927,4402,2235,3712,5794,3982,576
8928,9653,4137,5322,8312,3953,1982
8929,3896,3367,4846,6909,3388,884
8930,3163,1626,4255,5798,2500,2254
8931,973,3050,5096,6833,2570,1368
8932,8747,1054,2341,6502,2767,1636
8933,6073,4851,5199,6999,2907,1457
8934,7492,3713,2706,5724,3007,2020
8935,4424,1999,4000,6711,2574,1275
8936,1651,2606,2966,6252,4004,1818
8937,5452,4003,3213,7378,2229,797
8938,4037,1901,2483,9404,2078,2412
8939,8885,1648,5209,8203,3852,922
8940,580,1666,5186,7447,3338,1444
8941,6557,3052,2435,7114,3571,441
8942,8692,2857,5506,6067,3388,419
8943,329,1990,4048,5746,2045,863
8944,5416,2850,6261,7243,3756,733
8945,8983,2988,5644,6685,3930,942
8946,7124,1036,4202,6437,3170,569
8947,3651,1084,4736,6521,2416,1552
8948,6268,1204,4849,9141,2838,2177
8949,9953,1025,5224,7311,4058,288
8950,6512,4292,5525,5944,3164,1129
8951,1521,2420,5643,7188,3870,587
8952,8592,3483,3677,6367,2588,346
8953,3002,3097,5194,9018,3359,1322
8954,8285,3434,1727,9048,2188,1652
8955,5712,534,2305,6598,3170,2187
8956,2736,608,5939,7009,2905,1648
8957,4835,3013,4060,7804,2915,1506
8958,2762,2706,3461,7366,2805,1744
8959,623,3205,5796,9363,3220,2119
8960,9572,1033,2182,6329,3387,436
8961,3235,4375,4466,5870,2315,1610
8962,627,2872,3768,7835,2503,1938
8963,1698,1789,4929,8062,2034,901
8964,3020,3515,4000,6985,2998,2129
8965,1631,761,2453,5739,3921,395
8966,1725,2852,2859,7739,3035,1551
8967,8638,3341,4627,6702,3315,1756
8968,9627,4131,1475,6983,4066,319
8969,8494,2445,4834,8335,3674,1521
8970,377,769,5515,6925,3886,1175
8971,444,3231,5996,8999,3126,1730
8972,7729,2422,6046,9014,3269,1399
8973,4741,2130,1977,5680,3277,2130
8974,8721,1965,6166,7403,2730,2414
8975,2823,3228,2027,5494,2951,2013
8976,5574,4155,2578,8797,2705,2275
8977,7483,560,3959,8097,2406,1313
8978,3105,1744,5512,5464,3354,1682
8979,8399,4037,1535,8216,3603,1132
8980,5514,1052,1781,9246,3650,2012
8981,3919,2829,4242,5376,4257,1231
8982,9550,4152,3185,9359,3552,1660
8983,4545,1101,1777,5983,4114,1863
8984,1694,1211,3899,9321,3299,1245
8985,9896,3510,4382,9274,3317,331
8986,4626,1198,4763,6867,3267,1907
8987,7869,751,6269,9318,3641,655
8988,2267,3455,2664,6809,3425,2321
8989,8043,2675,2193,9425,3067,543
8990,3664,1335,4115,7019,2687,2128
8991,2215,4475,4888,8229,2735,986
8992,1413,605,5703,5999,2855,1051
8993,3606,419,2416,9544,2676,1878
8994,6964,4265,3132,5681,2797,1275
8995,5855,1205,2719,7725,4071,1199
8996,1965,1140,5420,6854,3053,1313
8997,1152,4125,2110,6883,2185,540
8998,2577,4653,5046,5699,2259,1870
8999,7982,4000,5459,8196,3807,1914
9000,6144,2548,3136,7600,2684,1174
9001,3107,3469,2166,7879,3440,2383
9002,673,3713,2584,5324,3490,2321
9003,5162,3712,5624,8360,2412,1588
9004,6412,1912,5868,7749,4096,1783
9005,6732,2155,4431,5946,4042,2046
9006,8700,756,1441,9386,2420,1838
9007,2197,1452,2790,5460,4073,556
9008,1051,3413,6287,6291,3781,1169
9009,2287,2625,1538,8789,3304,1071
9010,1426,3243,1718,8142,3530,267
9011,8886,669,1905,7512,3616,1331
9012,1467,1167,1882,8774,3538,519
9013,6854,1691,3362,5627,2211,1401
9014,4713,3834,4384,5591,3395,1556
9015,2482,767,4371,7688,2703,418
9016,1155,4160,2646,9521,2752,1397
9017,2259,1175,3158,5575,2746,591
9018,6742,2567,5528,9468,2862,1873
9019,8010,4424,2925,8615,2712,1285
9020,5658,4609,3370,9221,2849,2039
9021,5813,1007,1978,6047,2402,1962
9022,5644,4201,4449,5614,3715,1187
9023,2935,3639,2686,7645,2986,1823
9024,6858,2011,4186,7107,2030,1376
9025,6911,4066,4301,7093,2256,438
9026,3776,4078,4937,6642,2070,1713
9027,1021,2540,3919,8467,2856,1336
9028,3879,2127,2738,5549,2791,827
9029,1386,476,5351,5491,2208,1798
9030,2680,2107,3399,5335,4199,2308
9031,1646,4002,3100,7655,3615,2304
9032,1893,815,5761,9592,3563,2426
9033,1163,1638,3765,7332,3566,1778
9034,7645,3314,3162,8235,3806,1716
9035,7801,1688,4845,7171,2407,1276
9036,5501,760,6148,7063,3103,1355
9037,1115,1563,4652,7081,4276,301
9038,4186,4230,4305,5577,3952,2398
9039,4941,1361,3889,9484,2320,2039
9040,3904,2431,2077,8994,3657,929
9041,4205,3387,2388,7092,4180,1256
9042,2357,2780,6209,6328,2818,1702
9043,3874,445,2527,7805,3342,1620
9044,8599,2851,3269,7510,2418,1374
9045,985,1867,4121,8056,2826,1617
9046,2740,2358,4801,6358,4218,285
9047,2141,1837,1774,6275,1979,263
9048,4476,4196,5917,6791,2164,376
9049,9054,4339,3979,8880,2658,2226
9050,5898,1994,4382,6257,3662,352
9051,2448,4949,2509,9567,2652,1977
9052,1133,2980,4754,6281,4191,1522
9053,1539,3432,4868,7332,2589,674
9054,3307,4517,5783,7909,3578,883
9055,7358,1514,6278,6361,3394,1824
9056,155,2598,5685,6757,3778,1486
9057,3514,1054,6232,8498,2127,1775
9058,4676,416,4462,6274,3722,1124
9059,6583,3569,4585,7560,3758,2115
9060,8849,1220,3786,7805,2466,761
9061,4846,847,5869,8455,3289,746
9062,8899,1010,4782,6304,3339,477
9063,1258,2366,6068,5406,3065,1457
9064,215,713,5594,9579,3546,721
9065,461,614,3108,8015,2411,1549
9066,8649,3426,5615,5889,3214,1351
9067,2579,4184,4945,7640,3012,846
9068,7997,2276,5479,7127,4082,1112
9069,9536,1869,5067,8326,3725,1284
9070,5459,2855,5033,5675,3708,890
9071,873,2525,3788,7650,4182,2386
9072,2795,3732,5075,8845,2988,1095
9073,4383,3187,3910,7474,2096,535
9074,1096,3696,1486,8067,3518,2240
9075,1812,3580,5600,6004,4009,907
9076,9591,3081,3818,8041,3488,839
9077,4100,452,4466,5403,3645,2134
9078,6553,4776,3547,6214,2504,2266
9079,5729,453,3551,7853,3855,1294
9080,8982,1453,4109,6001,2072,1622
9081,3726,3505,3149,6055,3165,1216
9082,6561,1631,3294,6276,4249,1525
9083,4139,1431,2414,9578,4166,1636
9084,9038,2621,1979,5501,2705,1560
9085,9456,3584,5166,9098,2067,583
9086,4548,3184,5969,7641,4034,1369
9087,121,1439,2876,9254,3726,1363
9088,1470,1088,6285,7974,3056,831
9089,5977,926,2198,6009,2871,2346
9090,8410,668,4255,8705,3558,907
9091,398,3339,2004,9074,2498,1419
9092,585,1242,5879,9015,2661,930
9093,562,2386,1615,8409,4017,2081
9094,7737,4116,3350,8179,2364,274
9095,6597,4043,3843,7042,2741,2382
9096,5776,2172,4267,6115,2265,2359
9097,3064,564,4968,5609,3927,1551
9098,3051,2580,3004,9325,3520,2318
9099,5504,1086,5305,8511,3057,1700
9100,9518,1808,4850,7234,2943,544
9101,7349,1855,2449,6364,4176,261
9102,4208,2471,5831,5602,4300,2334
9103,9797,4956,2425,8172,3222,246
9104,2050,4795,6234,6189,2103,1410
9105,658,3927,2830,7326,2331,2039
9106,3129,2800,5709,6744,2104,1687
9107,1366,2673,3619,6524,3104,2292
9108,8074,1361,3795,7331,4227,1395
9109,7130,1298,5029,9307,3282,1857
9110,2599,4377,2245,6437,3082,1505
9111,1418,3302,1682,8370,4272,657
9112,8288,3058,2688,6158,3474,970
9113,6394,1056,1518,6432,3089,630
9114,1780,1407,4695,7947,3255,1935
9115,3525,2030,2616,9148,3090,1562
9116,6791,3344,3836,5668,3567,2263
9117,4828,4643,2499,7534,4029,1526
9118,2985,2164,2047,8733,2739,472
9119,8949,436,4411,8935,3700,1606
9120,1068,4667,3710,7423,2577,1805
9121,9399,1528,4517,6186,2319,2123
9122,1949,2623,2358,5761,2893,390
9123,6625,4307,3655,9244,4037,1234
9124,2801,1948,3764,8806,4168,1329
9125,454,1887,2493,8622,3706,1161
9126,6929,3609,4569,9287,4031,1794
9127,5673,2709,3046,6218,3823,309
9128,4597,2619,3800,6599,2215,494
9129,2659,778,2140,8958,4231,1228
9130,1189,3094,6107,9037,2737,920
9131,6462,840,6106,8430,3459,1659
9132,4463,2631,4769,9135,3506,329
9133,4958,1197,1832,9021,2787,1774
9134,4365,2137,3477,8002,4122,2202
9135,4912,4409,1957,5760,2511,333
9136,6636,2075,5347,7529,2614,2292
9137,7521,454,4241,8925,2350,1181
9138,5310,2015,5126,7994,3012,1250
9139,5213,4983,1476,7790,2949,820
9140,7456,2687,4306,8335,2707,1584
9141,5941,750,2102,5897,3058,2135
9142,5811,3012,3637,6830,3681,1389
9143,4748,531,5488,7879,2198,2020
9144,4274,745,4072,7698,3815,1618
9145,9980,2583,5266,7485,4153,1331
9146,4295,4451,4799,6667,2087,1667
9147,3625,2979,1433,8010,2222,1935
9148,4159,4634,3866,7498,2792,1304
9149,3755,1763,5436,9037,3179,1140
9150,2590,2524,2270,7926,4274,1095
9151,8358,2633,4014,5632,3599,1511
9152,4280,1444,6077,9480,3538,719
9153,5479,2153,4623,6208,3127,619
9154,3146,960,2538,8281,4270,1834
9155,7857,2016,3430,8295,2429,723
9156,6149,452,1854,9297,2663,2108
9157,7296,1187,6194,5484,2491,1758
9158,7201,1377,4825,6531,3829,1990
9159,7930,1669,4105,5503,4282,1427
9160,6696,3271,4003,6880,4254,1721
9161,6202,1369,4565,8485,2983,1924
9162,1829,989,4975,6293,2848,649
9163,1974,4583,3272,5411,3788,2258
9164,9286,4793,2745,6828,1964,1636
9165,8851,4609,2105,8608,3726,1141
9166,7769,4661,4182,6598,2105,537
9167,6281,337,4860,7179,3666,1177
9168,6569,445,2002,9107,2538,693
9169,4649,3079,2810,5446,3256,2303
9170,6440,3767,2747,7610,4234,2203
9171,1556,4421,6253,5884,2900,2280
9172,9070,514,2916,5595,4214,2372
9173,684,2718,2417,8667,4080,2429
9174,4559,3290,3764,9187,2401,2039
9175,6086,3109,5617,8170,2182,992
9176,8487,2306,5052,7536,3835,483
9177,2523,692,2895,6172,2396,671
9178,5238,3197,4531,8220,4234,1412
9179,5767,4320,5266,6548,2006,2168
9180,3648,1808,4592,6430,2189,1610
9181,1684,2233,5435,8398,2962,1362
9182,3985,4703,6039,6735,3414,1446
9183,9321,3390,2579,5907,4175,2144
9184,5289,4901,3571,5430,4284,2108
9185,7509,3326,6173,8608,3249,2242
9186,5514,2188,2581,7563,3095,1898
9187,1105,334,3156,6393,3804,2236
9188,7235,4408,4188,7691,2611,869
9189,6164,307,2264,6161,3667,2113
9190,4914,4789,5476,5534,2103,1548
9191,1510,2286,4340,8178,2838,1292
9192,7545,682,3345,8572,4298,1292
9193,4389,4836,4745,5666,3028,600
9194,6391,1869,5835,7184,3320,1523
9195,2299,4841,1466,6049,3020,914
9196,8145,2043,3940,5620,3020,1934
9197,5083,1855,2051,6872,2640,1068
9198,5373,4750,2079,6584,2138,675
9199,6124,3151,3787,8051,2348,2291
9200,9117,628,3551,7458,2164,1254
9201,5424,3982,3715,6206,3154,795
9202,362,4583,3909,7600,3777,1739
9203,9560,3823,3987,6839,2797,1618
9204,8390,4748,1903,6491,2216,1533
9205,9488,3062,1871,6250,3624,1910
