index,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5
4205,6890,1775,6046,764,8088,1693,3429,2058,6145,351
4206,3056,3669,1026,8957,5448,805,8783,6423,6727,8419
4207,4832,5575,9412,844,9874,8008,8795,2679,1021,215
4208,5029,2997,6998,6441,1957,7076,6568,7270,5483,2105
4209,7603,5794,7696,3841,5497,9538,6946,4106,4115,3218
4210,7569,310,1488,8779,7230,9129,345,3128,5255,9606
4211,1015,2094,6082,789,2608,5405,7452,3340,248,4492
4212,206,6907,1137,1627,6575,566,5143,3326,5428,3712
4213,6418,5288,869,4302,6468,4707,41,6439,4276,5940
4214,5361,7059,8462,3354,8278,8132,898,5667,9516,2114
4215,8066,817,3645,28,6606,5830,4726,3263,8993,6921
4216,966,6440,7524,9009,1143,2909,1030,1339,4504,5685
4217,4861,9819,3720,9514,7237,6145,227,7745,4566,3527
4218,9688,9478,9238,3816,3282,334,9298,1013,4143,5263
4219,35,4097,4398,5469,9913,883,7054,7440,7685,703
4220,5919,153,8206,475,6025,4999,4486,6530,6262,4332
4221,8613,7098,3006,8718,1185,1720,2877,2380,7754,5219
4222,4184,8289,3193,6972,836,3173,901,384,1796,9253
4223,908,3334,3436,6015,5226,5690,9864,7,45,491
4224,6146,9811,7646,8678,3412,2973,1255,4170,3983,8042
4225,6524,2008,7151,6547,3628,9219,5858,9374,6983,4399
4226,4600,1305,9259,1134,4536,8445,5132,3929,8260,9562
4227,6950,6622,3086,6610,5527,9117,2270,7262,783,4247
4228,1000,4761,5894,3624,5781,4639,6710,2195,9429,5253
4229,1648,9506,2920,4468,7062,6822,7392,952,1505,4195
4230,1496,6647,2298,2749,1967,2697,6369,2281,2596,8575
4231,6947,4252,9616,5981,3038,798,881,8647,4482,4047
4232,5213,2647,6146,6524,8504,8698,7245,2790,4836,4902
4233,1377,4443,1636,7972,8664,5790,2322,2191,8717,1258
4234,2047,7346,4060,3153,4496,3806,3191,2328,8657,7082
4235,106,5729,7902,2256,3297,1849,5553,3057,8280,6860
4236,648,8515,6249,644,8,5687,2402,5537,3829,4455
4237,283,2954,3920,8333,668,7228,5064,8628,5013,9513
4238,4016,5791,792,9894,8608,3563,5956,7063,1843,9569
4239,6374,2929,868,3034,9552,1793,2140,4640,8181,8686
4240,5284,1944,5326,8933,3097,6657,877,9149,9641,5201
4241,4307,7030,4566,3616,8656,6148,7265,1841,294,1183
4242,9724,4579,4594,8182,3200,1672,8613,5117,5707,8160
4243,8248,450,4585,1333,8605,5239,5399,5532,6808,4693
4244,2524,7944,951,9760,9792,680,5519,8239,7047,7082
4245,7915,1531,5139,1172,5353,8470,9221,2113,8693,7883
4246,5066,5270,9990,1058,3920,9515,5405,4006,6319,5547
4247,1989,7352,7078,3068,6521,9792,643,8122,2311,8172
4248,7488,7179,1326,3106,5061,1,5308,2210,9938,5692
4249,3054,2722,32,6279,5183,1394,5848,3016,9558,9736
4250,3369,9952,4203,9151,8322,4024,4798,1353,1364,5955
4251,9602,6565,5117,4240,8692,6334,6870,6310,349,447
4252,9014,5283,8493,4481,6909,312,6594,9113,5910,1374
4253,5937,6437,6896,4829,3445,6505,2990,7997,2418,9692
4254,2522,6608,4155,6106,4924,5704,6352,2941,8753,1344
4255,9710,618,2919,543,6363,4473,9853,7789,6746,1669
4256,5187,9598,8122,8062,6817,6107,6585,5611,1332,9065
4257,4628,9184,9238,4816,7510,1113,3599,4561,5153,65
4258,3926,938,7449,4384,7598,5160,9412,3105,5339,1336
4259,3242,7580,744,7496,7058,3644,3689,9091,8705,6940
4260,4568,297,3809,4831,6189,8856,5567,6304,6994,7741
4261,9161,503,972,5981,1551,2023,2089,1526,6973,819
4262,6450,6006,3496,4508,5086,4866,695,5704,9552,7704
4263,8433,7158,6831,8814,9121,902,2144,254,9673,1708
4264,5002,3992,1159,2740,3165,7375,9643,2639,4341,6408
4265,2560,5990,5263,3313,7156,8450,3613,4907,1422,9894
4266,3794,7648,3957,9636,1262,9648,9398,8620,3659,5142
4267,2694,8705,1947,8437,7162,6267,7827,6150,1383,8134
4268,8772,7902,9217,6321,6936,3808,1420,8090,3477,1835
4269,1408,4463,1000,6461,8407,6313,8820,1427,3134,9314
4270,2196,6955,4282,3879,829,1865,2604,9788,3025,5981
4271,2670,5315,9590,6990,6359,5266,8659,5206,5396,7923
4272,2615,1895,4793,4086,6834,7353,4007,6586,6786,9869
4273,2275,7353,6848,7001,3081,295,2369,6600,2887,553
4274,921,4394,4575,5485,7451,3210,6274,4559,1169,1892
4275,1380,9389,8488,206,464,8812,6408,9836,6614,1343
4276,7608,2500,9769,9808,602,9011,7350,68,705,7954
4277,3502,3513,9147,157,308,4898,1519,6555,8668,5121
4278,4215,4477,5156,2753,5736,9951,3716,5501,5148,9120
4279,5607,5376,8789,2038,7118,315,423,3395,5539,5789
4280,1671,6645,7627,4693,574,354,988,3398,6599,8374
4281,3805,5235,4202,6991,1260,1249,2966,3873,7071,1240
4282,2907,1584,5119,6144,2248,7818,7190,9756,7609,2926
4283,2023,6207,1794,3518,7436,2869,2572,1365,2106,1047
4284,9645,2411,9896,3577,8114,2997,5377,9818,2046,2910
4285,6025,5422,6330,4954,1508,4601,2183,7311,2390,2838
4286,1869,4006,7881,4219,2290,2749,4608,6552,7916,5274
4287,4540,1219,4221,5334,4749,6065,2625,3300,7109,4815
4288,1033,7743,2862,4771,106,1458,9359,7830,2315,5273
4289,3952,4495,961,2801,6990,3109,5814,8765,7799,1696
4290,7997,7088,5475,8565,3913,1141,839,3942,8773,2951
4291,6993,4775,9257,136,1415,6004,4249,1523,1090,6523
4292,8487,5166,7726,1963,5874,726,9717,1655,8191,4373
4293,9879,2878,585,3326,6752,5184,7032,6422,3532,9305
4294,380,6493,60,2457,6322,4540,3020,9289,3683,2838
4295,8459,865,5146,6944,6153,5690,8330,9558,5409,3493
4296,467,480,5197,5754,1895,3169,1385,2734,7635,8333
4297,3394,8556,5064,2462,7126,5216,9290,1578,942,7028
4298,8229,9053,7690,6662,5290,258,7785,4472,6594,7044
4299,9060,1018,1756,9110,1749,2361,2049,2880,1332,4617
4300,9267,7195,2240,3214,8982,8380,1471,3090,9458,175
4301,5043,9364,4171,2274,4565,8247,1659,3001,1200,7352
4302,8415,2681,3918,7362,4131,9159,2286,1562,9911,5700
4303,4722,4475,4313,5594,7127,6540,2297,3445,7835,7025
4304,1070,6912,1786,2729,9495,9575,1787,8355,1001,2178
4305,8667,5239,6615,2788,7164,2369,4015,2455,9566,810
4306,3264,1029,9180,8038,4985,7462,2988,7563,7731,6207
4307,3713,2760,5582,8957,7316,6601,9908,8498,2411,2437
4308,9371,8014,7398,1666,7794,3400,3853,3400,9247,5387
4309,6938,372,3578,4591,3611,7215,6275,7498,5573,5926
4310,6707,4189,7376,4162,9798,2722,234,909,9005,6185
4311,3333,3468,1806,3634,8713,5842,5783,8441,4146,2128
4312,2593,2967,4449,5807,1628,129,6571,2784,6283,2883
4313,8013,2424,1078,222,4976,1502,3945,3517,9130,5313
4314,2302,6143,2021,6085,2965,7627,6905,1275,9526,3428
4315,27,4195,1486,5929,4990,4766,2040,7907,2461,2952
4316,108,3078,2583,4578,9781,4770,8438,7248,3580,2105
4317,3667,4577,3344,4966,1483,4141,838,6507,5250,1045
4318,1619,3180,6334,561,6315,199,9624,8824,3322,8467
4319,4979,529,153,2034,5122,6469,7469,2878,2824,6981
4320,3584,1958,9072,7625,3180,6333,4379,7234,4768,2947
4321,384,5491,4408,7053,5847,5092,5901,1930,7764,7981
4322,6823,5791,7083,7725,286,5780,4458,9814,6360,4481
4323,2345,8691,9948,4346,4205,8832,4136,7899,1594,592
4324,8146,4079,3407,8527,6087,9384,1937,6855,726,7746
4325,1050,5442,4789,2576,8387,7761,2619,5572,2574,9371
4326,6529,725,4651,5937,6071,8876,5088,8619,6849,9927
4327,4814,2166,2229,8632,4961,2884,9534,5244,4789,5548
4328,5094,7205,1253,1857,2900,6449,7444,3243,1126,9944
4329,4544,6227,5676,2913,1875,8972,3889,3567,5100,9188
4330,7719,173,3514,7328,436,7754,6061,9419,5655,9210
4331,172,3596,2536,662,7932,1954,9775,2058,3090,4564
4332,1861,7422,227,5950,6252,2402,69,8806,8760,9896
4333,2826,7949,5601,2484,1093,6041,7662,3748,6425,1220
4334,6033,6213,824,7510,5618,6980,291,6823,7610,4974
4335,3825,6133,45,4339,129,9605,9877,2795,9368,8097
4336,2140,642,2141,7208,168,4289,4023,4747,9964,2635
4337,299,1547,8317,2616,8575,3646,8905,1346,1913,1431
4338,2740,7721,7415,3375,9626,9987,2172,3568,7200,3545
4339,7903,7142,4308,9082,4356,7156,2434,8238,79,6338
4340,4028,7020,6859,7467,2117,4121,255,5037,3034,4400
4341,8893,5863,9477,8791,5600,9447,944,1547,8309,9734
4342,7831,3180,6019,9762,3450,6478,3750,9593,7064,1799
4343,5177,4292,2270,6713,9532,2959,7788,6998,7180,9502
4344,4264,2735,9824,5721,8753,6225,7194,6496,6480,1267
4345,5403,8905,6259,982,4779,7264,8786,1347,9229,119
4346,871,2843,8925,3138,7210,5501,3046,1300,7857,6815
4347,9491,6128,2048,3562,101,7904,6779,6702,7808,4847
4348,4595,5183,3156,2694,1088,7454,1421,3104,2163,7755
4349,3043,2744,9174,5659,4620,6492,9679,494,3562,613
4350,2155,3585,9959,6204,7430,329,8080,4625,686,7188
4351,9595,9877,7995,7150,8268,5696,304,4268,9633,2644
4352,6772,9403,8492,2963,5073,877,5756,8140,2117,505
4353,9605,1494,1402,9103,4925,2980,5691,8013,5355,6937
4354,7234,2259,1364,1176,7155,5227,2283,258,6635,2533
4355,9879,3936,1119,7466,5578,2416,8922,3167,1017,4635
4356,7800,8077,2398,4399,6967,3712,526,3880,5404,6200
4357,9154,1112,4416,705,6081,4480,3758,1196,7279,6980
4358,3795,9968,321,288,8305,6895,5343,2260,6252,1250
4359,3482,546,6306,3020,2309,2617,6003,769,3313,7388
4360,5439,4545,4025,868,2759,5290,5447,2229,6024,8737
4361,4339,4260,4709,2976,3406,8438,7506,5235,6890,8381
4362,9024,643,1456,2300,1824,4815,270,5944,8898,8230
4363,1977,867,5626,9105,2723,1794,281,5049,7885,3499
4364,692,5855,2399,3337,8667,3753,5167,2179,3929,488
4365,2627,7974,3701,7348,6929,58,9501,5846,9985,8255
4366,9422,9177,9725,3000,3263,5448,2510,1171,9519,5141
4367,6734,886,6307,8603,8332,2866,8396,8075,6594,4228
4368,4048,5917,4932,3123,8506,5666,9730,704,61,108
4369,1988,338,2778,408,3737,4259,7688,8646,1017,3386
4370,4938,314,5036,9271,5063,6028,4470,5761,277,2909
4371,1542,2576,1698,4283,5210,9873,3857,4019,5572,294
4372,3196,8977,8709,6684,3495,2415,5216,7958,1442,8312
4373,6563,7477,7572,4024,7896,6329,1319,4525,6271,9300
4374,8139,8702,2377,3918,7061,6707,3957,3618,9229,5308
4375,370,4851,6934,4926,4161,1096,8755,1751,2842,2788
4376,4909,7218,6677,9493,8852,5251,4212,2460,5997,9534
4377,2975,9460,7902,1327,9657,4506,5989,2625,2609,7377
4378,4742,5607,9034,4754,5803,6490,9306,3324,2182,120
4379,8159,4041,9964,3851,9785,2963,9098,8979,5344,3335
4380,6732,9734,3808,8229,6712,8375,1309,515,1774,8309
4381,9866,5420,8725,8413,1055,1328,9091,6612,1005,6538
4382,5893,6254,4336,2067,4099,8578,9527,5524,1236,1432
4383,8786,530,3884,6659,1579,8487,6918,2366,9622,1996
4384,463,9307,6926,5932,4312,7676,8034,7780,3100,3477
4385,6282,3249,374,9927,776,2997,2865,3472,1586,3696
4386,1942,7011,343,8722,3644,7922,3051,7174,4409,3227
4387,7412,231,5520,9158,4589,6749,5184,702,8473,6512
4388,9497,481,492,5002,1677,9897,671,2778,8065,641
4389,3890,3328,6482,4007,6491,311,5601,9637,5091,1180
4390,8658,4623,7410,6957,8229,8578,9652,2956,5732,7928
4391,1606,9882,6647,2268,6631,1817,4224,800,1360,1106
4392,8127,2071,3516,8608,9094,6497,8234,179,2453,9032
4393,2357,8284,1204,6374,2067,9116,6690,4534,6685,2174
4394,1849,1874,5344,7248,3069,5522,5398,9857,8973,7441
4395,4798,1179,2927,1779,5303,76,6724,8996,8271,4246
4396,7774,1784,479,3447,4923,6887,3584,1579,3626,2576
4397,8278,8149,3805,8733,5169,4454,3987,7854,8254,674
4398,2819,527,2001,967,2847,5391,4236,5377,590,5528
4399,3713,7942,816,8397,7490,1483,1410,4653,3501,8239
4400,1630,6257,6392,9012,9041,7628,63,6779,7502,7622
4401,6552,8527,1780,89,7846,6548,2148,6522,3216,1090
4402,8627,698,2266,6303,2560,9009,2763,2748,2914,350
4403,6789,5326,1967,1150,27,9849,2408,5571,9188,3108
4404,4393,9731,9814,4529,4962,510,4628,6255,8974,9002
4405,66,2739,8589,6117,1316,8025,7764,6057,7861,4099
4406,6675,1070,7716,7179,1015,4357,262,2805,2803,5673
4407,6295,4806,4363,2201,884,3527,9750,8545,7844,7164
4408,4126,6573,1316,4959,7767,2020,4694,8320,6540,6871
4409,7937,2023,4205,8205,7178,9502,6574,2169,6599,1155
4410,8137,8163,9678,5279,5664,2212,9430,8931,4630,8522
4411,6,2562,5810,4735,3096,1214,4779,912,2539,6743
4412,4979,6417,7589,5192,8644,7381,7255,2805,6115,7429
4413,4539,3448,835,2430,3745,2761,1510,384,7226,6611
4414,7086,3596,9681,1720,4529,6728,3285,1324,8469,5029
4415,17,5946,7757,8560,2788,1521,7130,5990,184,6535
4416,6256,189,6488,6490,6224,7222,4057,3406,9920,8203
4417,8591,4517,3273,9439,5257,3226,2276,5741,930,5139
4418,6644,8969,30,6194,3156,4688,3109,2096,4861,5375
4419,8131,4043,9844,7201,3048,2198,8333,5380,7568,7142
4420,1543,5002,4407,7813,6601,6681,9945,3668,4700,4017
4421,8760,4166,8533,3905,1340,6038,4216,1452,1054,4997
4422,9702,2290,7966,8960,8550,5567,9031,6865,5136,2977
4423,904,968,9461,4606,212,1377,1584,1164,7834,2418
4424,7637,4218,1470,3727,7085,6069,2528,570,9923,3972
4425,3893,9861,8104,3564,1804,961,5145,7048,8240,7061
4426,3100,9077,5318,1791,6223,1587,5984,1552,8304,7191
4427,4260,2492,1916,8112,5390,2882,4728,2662,7347,9090
4428,5388,8187,1303,968,9402,5362,5245,140,8477,5666
4429,2916,4526,393,8953,3881,8322,5295,4010,2176,4210
4430,3695,5517,4586,1155,1177,9663,2227,8587,3088,3383
4431,9129,1387,1316,806,8746,6885,7274,3422,730,3818
4432,9315,5160,5074,7027,3679,9267,6879,3022,9256,8135
4433,2663,5611,8485,4864,7172,8526,8262,8896,2504,8539
4434,7620,6760,422,6423,4614,1013,189,1371,7862,3750
4435,6217,7763,9905,1359,6563,4761,9554,6557,6410,2669
4436,1340,2291,3136,8167,5032,1858,7435,3478,8012,9894
4437,271,9193,5249,6763,4249,2483,7692,5964,6338,5431
4438,5590,7432,959,3855,2074,3026,1995,3698,5690,4556
4439,1677,5641,8108,8677,9041,5055,8371,6428,9434,1250
4440,8866,7681,36,5116,1817,3953,2466,7117,3944,7678
4441,6444,6866,877,9042,1125,7631,3848,7070,7570,1900
4442,6089,9847,2589,6521,47,6606,8094,4084,7545,8878
4443,4677,1551,3627,2871,5934,455,2225,424,2022,9497
4444,5651,8626,2874,6140,7885,7591,6169,8949,9548,4008
4445,1159,8686,6722,8081,2585,6647,2904,4661,1467,5761
4446,2565,1931,5696,6764,801,8961,4472,6195,9346,8784
4447,5787,3863,2528,936,5320,791,5019,6646,4018,6331
4448,9970,5264,2399,9304,3663,8968,7351,8545,127,3031
4449,6018,7125,2966,2601,6009,821,8147,1281,7012,5240
4450,1922,93,1818,1612,5268,9905,7213,9873,4503,4404
4451,7908,2379,9824,7154,580,7994,6980,4428,9118,7464
4452,3311,712,7474,8648,5342,8084,6242,5705,6235,8115
4453,9474,9512,8967,8107,400,6961,7093,7216,9217,652
4454,9012,3586,5807,3199,4679,5874,5122,3327,613,5846
4455,7890,4049,8454,3179,1516,2297,7407,6512,4847,2710
4456,3218,3510,9627,3168,5352,4459,1925,4097,7868,1101
4457,5920,2598,2791,8397,8137,9992,9085,9521,6743,4182
4458,7975,3765,355,9289,4207,9531,1696,3738,8229,1225
4459,656,2879,8934,8938,6,9013,3378,3061,4690,9681
4460,6412,3665,326,1951,1592,4805,6636,2534,4864,5743
4461,5249,5758,7317,4162,2436,2034,1494,9616,6611,1967
4462,4302,4699,4029,1257,9900,1838,6403,7865,1471,1501
4463,4587,1321,7919,7052,727,1679,196,8379,2123,6658
4464,4624,5380,1761,1374,9375,9692,3353,8038,4942,9112
4465,8827,5886,4859,2655,7284,8656,8836,2703,7005,8366
4466,3091,6728,9007,7226,5796,3194,4267,1250,9013,2963
4467,633,5002,3076,6904,3553,3763,1217,1751,6127,8773
4468,1774,6400,9753,1347,804,4336,9263,9937,4423,2068
4469,5402,3401,180,5996,4536,4829,2313,2583,7958,1164
4470,3024,5120,5528,4475,4586,1383,4334,377,6623,3178
4471,1365,8076,2818,5667,4174,4020,2943,4314,6416,2848
4472,8112,9615,5607,1027,8146,934,7545,9581,7280,6192
4473,747,8685,2701,6980,3552,3277,1659,6267,2343,608
4474,2256,7296,9444,9390,8692,2740,5243,249,9574,5813
4475,880,735,1238,8087,8518,8819,3624,8052,4266,4574
4476,6965,9433,4810,7498,3870,5723,7202,2260,8920,5275
4477,8342,1321,416,7644,5830,3966,5755,2488,2295,8525
4478,5022,4152,533,5953,1555,889,2057,1620,6863,6042
4479,761,3174,9677,7816,887,7076,3768,4434,3292,4715
4480,2164,9492,9659,6737,6364,4299,7305,8541,1421,2466
4481,3451,1834,5672,4370,7579,910,9323,415,3619,5351
4482,423,2324,5241,2580,86,8988,9567,4847,5933,8980
4483,8220,5063,6736,2408,8145,8749,3035,3041,3660,7685
4484,2201,2191,4544,838,556,2585,4667,7879,5565,8771
4485,9853,5412,8112,6619,9533,4592,3870,4020,6228,8165
4486,9573,9189,6166,8027,785,2995,5617,3165,255,1212
4487,7981,7741,5531,1868,2269,7680,4388,5500,9751,7840
4488,9761,763,114,5986,8560,2246,7704,5877,9128,5098
4489,6760,2727,2434,2101,95,1136,6286,5722,3651,1599
4490,3146,3366,6831,7702,6890,4486,5018,8284,8247,725
4491,6850,8208,7862,993,5935,2374,697,3904,6402,5573
4492,1275,5856,8949,3725,9270,4985,5388,2740,138,2217
4493,3217,4464,1633,616,568,6482,1573,988,186,7701
4494,8147,3491,7205,89,9250,2485,3888,8928,6486,2710
4495,3544,779,6199,5051,2229,8639,4316,4742,7615,9835
4496,2859,9276,798,3186,4787,679,8208,3520,4901,3079
4497,2097,2491,9425,3381,7221,3025,6942,6352,6318,1932
4498,6149,4463,9278,8810,3011,7795,4745,9271,2049,8358
4499,5627,8635,5617,8060,3810,4897,4222,779,3056,9650
4500,4271,2539,2698,2293,6236,100,9887,7567,1849,7205
4501,4482,153,9029,660,2527,3337,5533,8279,3748,6507
4502,9338,9553,7465,777,24,5527,6780,1217,5336,8758
4503,5146,8726,4378,3913,2495,148,9768,1249,8533,4481
4504,4864,5951,9819,4939,8947,3334,4732,8450,2620,9193
4505,8528,7080,3689,6895,6287,2816,3689,6912,3981,812
4506,1328,6452,2224,4301,6095,2328,1303,9489,4370,4527
4507,116,2568,3844,5274,4390,6150,7457,1374,7016,6127
4508,4696,9638,2901,5501,1078,674,2194,8535,2902,3970
4509,928,8479,5259,7190,7198,1760,1652,1505,8293,5244
4510,9183,6139,151,6519,8857,6091,7123,1802,7923,8026
4511,3476,3015,1537,2880,3633,2425,4863,4568,3004,7971
4512,2732,9898,8082,4053,468,6756,8443,857,2756,7128
4513,3360,4386,9948,48,7427,3159,9124,5891,334,9153
4514,5605,7563,1484,8936,8743,6646,8956,6466,7737,3211
4515,2872,2592,2804,9563,3980,3970,8249,5543,1338,8679
4516,7341,9652,5123,8203,9058,698,2083,5935,6107,995
4517,6670,2656,6206,7796,1020,822,5287,8531,3187,2528
4518,4093,3720,4520,9425,966,44,6592,5001,173,7522
4519,7926,6322,1571,3318,7736,806,9194,5425,9803,7672
4520,6596,9196,1087,5794,1425,4476,7737,4596,4773,43
4521,651,7094,4605,9968,7369,4251,3322,9626,6646,8730
4522,626,4800,673,6678,9087,2763,563,5469,9994,2348
4523,3368,9367,6969,5211,9052,3009,7579,2201,4734,4898
4524,3485,4861,5625,9065,1637,3817,4250,4806,694,7413
4525,5768,9950,6010,5991,4165,5103,4181,1711,1021,7465
4526,4108,5613,64,4553,8260,9237,8152,6782,8273,6969
4527,1034,9747,1774,1045,3102,7324,9075,4756,3489,5632
4528,199,7981,872,8462,9148,1376,1925,8871,9223,620
4529,8792,364,6658,1338,8650,4733,7951,176,7184,6152
4530,3366,5075,1502,1714,8930,6581,4407,9401,9567,2273
4531,9940,4335,8277,1094,4314,9329,3570,5139,791,3477
4532,8446,2122,1518,2410,4211,6742,5607,1080,6113,8826
4533,4592,3867,7583,5105,58,340,551,5849,9636,9447
4534,9729,5465,8685,6911,9620,1821,8488,5392,9489,9421
4535,7604,5468,8120,9532,8388,1927,596,7858,7706,7687
4536,5444,9714,9064,8263,1518,1908,5827,6143,5740,2426
4537,1842,3062,727,7389,7770,5393,1882,1693,1146,1842
4538,8551,2541,1177,2216,9811,9964,1917,6799,2140,8073
4539,7104,7351,7215,4490,2851,290,652,3428,3447,4425
4540,5395,2848,6384,7719,7470,4556,6427,2431,7543,1347
4541,1115,5028,917,634,7606,5966,9165,9003,5201,2210
4542,3734,5526,3455,3378,1773,9859,1977,5239,4405,1738
4543,7132,8622,9247,7804,7760,3609,7015,4875,9054,7978
4544,6985,3817,2729,7928,4912,8724,4141,198,9770,4759
4545,3748,9832,4863,6326,4235,7430,5799,1277,8183,3028
4546,8052,9401,6360,3366,9489,4283,199,680,8149,4840
4547,5494,8524,4401,5378,6830,510,5947,9304,1333,9265
4548,428,7270,4563,4511,7291,6717,5698,1817,1509,2091
4549,7308,4644,2242,9245,8601,1918,1371,137,8492,4683
4550,7599,1908,9047,4871,8011,6183,5731,9181,7714,3657
4551,6811,4229,9515,1984,6110,8424,8161,3288,9874,1686
4552,9648,6179,4416,9663,7793,9971,4939,3305,25,743
4553,1862,9451,6918,4707,428,3948,3789,8302,4498,193
4554,8379,3704,5720,4912,2226,8861,4619,4216,9267,6483
4555,5558,492,1930,5039,3554,6879,6471,5821,7990,6297
4556,8127,5858,427,3529,895,2961,323,2300,7684,8944
4557,2992,4809,2019,6635,1912,2156,1708,2512,7005,236
4558,5270,7760,2515,4126,2596,784,2650,1470,9267,4812
4559,6138,8883,1327,4344,8975,9092,5784,4931,7303,4858
4560,5581,5049,9658,9554,5059,4569,7702,3458,1824,1954
4561,3027,3700,6323,3993,5709,7917,9136,3794,5617,8070
4562,4882,9740,822,6376,43,8886,2031,524,5231,116
4563,3826,7147,6614,2792,894,8678,2495,5956,4085,1582
4564,8778,7283,2777,5516,1499,9320,9170,7304,1287,4640
4565,9035,1888,3983,9672,4015,7379,6376,4687,9606,8443
4566,9115,4106,7505,4933,2735,6631,9407,278,2317,5284
4567,9406,159,9720,8097,2458,565,793,6213,5186,5255
4568,8509,8729,8127,4398,8894,4430,886,8779,4806,6485
4569,8512,9293,2896,216,2645,7641,239,4269,9635,1381
4570,622,3772,1633,5234,2588,6767,5521,5858,2578,9295
4571,621,5634,6818,7060,7431,2895,6776,6812,249,2549
4572,9708,5030,9711,174,9789,7241,4095,3466,9171,9197
4573,4407,674,3231,1725,6893,4749,4055,9867,9201,7587
4574,7302,79,5259,2098,4246,4679,5376,7431,8947,7440
4575,5061,5762,7781,1860,1245,8016,7233,6017,4295,2508
4576,4135,779,5329,3797,814,9124,3901,3391,429,76
4577,3293,5163,5123,6313,3141,7721,8303,8038,6401,7859
4578,3785,9076,5782,5445,8855,2655,6972,7467,4387,4018
4579,5005,3403,1261,8214,7167,5103,3157,5738,6893,9907
4580,4545,6729,537,3709,4635,3606,209,7992,533,9619
4581,8836,3420,4619,4759,3251,9754,2804,2173,4484,7670
4582,2889,5237,6047,1891,8302,9686,8669,6436,167,7886
4583,5810,6649,4200,3396,3509,3667,9131,7621,3969,3114
4584,9776,8503,6473,5556,559,3570,7052,9215,5108,6675
4585,9288,5582,5287,1409,2221,1030,8017,139,3355,774
4586,9830,2824,6257,8158,7746,9793,3156,741,7681,7384
4587,2961,11,6467,586,673,3017,5981,1791,7591,9084
4588,6240,9867,6843,9749,3445,5883,701,2420,8093,8107
4589,5407,8710,8942,4509,184,1487,2433,2436,1440,5777
4590,6331,5450,4924,7324,7350,1367,40,7199,7006,9891
4591,3787,8602,5458,6421,7611,3389,3653,7690,5776,5108
4592,7450,3534,691,4622,946,7511,5558,5465,5174,225
4593,5714,2164,5033,3389,7549,9918,834,4438,4194,4701
4594,8617,8425,7368,6174,7043,1738,7874,389,4516,2768
4595,491,8917,2959,2794,38,9045,692,2474,5131,9167
4596,6040,930,1141,9932,985,5386,9588,5084,6989,6263
4597,3208,2054,555,680,3881,3171,9239,6286,3346,1345
4598,5257,3040,4734,9773,4875,9730,5588,8096,8346,2873
4599,3939,7525,4059,1543,6525,8296,9927,7967,5918,3230
4600,4850,8949,2591,3435,3164,8019,4625,1200,2583,4268
4601,3890,3363,77,2926,388,4435,522,6522,8546,4898
4602,7057,9954,3736,3008,7123,7820,6394,1237,6692,3657
4603,1028,7811,9204,2367,264,2352,8415,969,8190,162
4604,9113,341,7754,3706,266,4604,8052,6400,7973,4487
4605,9204,6751,484,3903,3993,4560,8281,8935,9018,281
4606,6650,7640,9627,2307,2628,6843,5368,7118,9343,2636
4607,7711,3798,2335,9018,8953,8521,4424,2278,3107,9460
4608,3118,7718,5772,6232,1928,9362,8227,6716,9909,9287
4609,6685,5528,3009,3430,7490,3126,8132,4209,6907,6655
4610,7140,971,7731,6864,3949,4175,5762,2157,2454,4063
4611,7748,7187,9761,3059,3086,3082,5949,5046,7022,7785
4612,7317,1842,7297,4717,2151,9985,5814,5195,1731,4114
4613,7110,1034,6858,1791,7990,7533,2203,4146,4062,3319
4614,4064,6116,2681,9833,612,5593,5420,5072,3770,3814
4615,7346,3147,145,7972,3969,1775,5848,5273,5020,5256
4616,7565,3499,2375,3432,7703,9641,7647,3784,5623,803
4617,2016,8870,7275,6009,891,5523,114,184,7661,6570
4618,6798,9091,9126,5700,87,4086,3450,4871,9099,5769
4619,6269,4005,230,4499,164,3682,5032,3633,6012,86
4620,1466,8270,3907,8978,7893,1090,4936,6135,6240,8563
4621,3176,8518,7843,5601,9320,131,2773,8859,6818,1558
4622,6989,2852,2300,4373,5306,3199,9647,8009,292,9803
4623,6075,4221,5835,8471,9876,9119,9264,9833,1584,4148
4624,7442,606,2960,5176,6787,228,2614,1062,7445,5522
4625,8571,131,7775,2919,9542,2842,1677,5783,8561,9535
4626,1282,4758,414,1919,5977,9353,5404,188,5695,8340
4627,1385,9108,3709,7175,6643,1767,748,2331,2231,688
4628,2506,5418,8066,1485,3963,3816,4006,7567,577,9538
4629,8832,717,8542,5042,8111,5188,1951,4914,7094,3338
4630,1973,7184,6393,3730,7676,5666,5017,7609,4528,1574
4631,1108,8204,1067,3362,6495,1610,5468,9256,8778,2374
4632,6435,6305,1441,8524,4652,9184,8150,1994,378,4360
4633,5396,2923,780,2899,2107,5187,9546,9890,6582,9753
4634,4007,1696,7525,6086,2592,8826,9935,8569,7267,1965
4635,3540,7116,3045,7559,3036,9106,6479,8209,9465,8060
4636,8859,4513,2481,4083,9899,1393,8835,3114,2921,8005
4637,4308,5443,9723,164,8218,3729,7948,7174,3084,7384
4638,2778,33,1624,1789,5065,8432,9058,2838,5475,9717
4639,9138,7534,4699,1209,4420,9915,9397,4950,8004,5106
4640,1866,4504,5654,2520,5816,6892,8066,2078,1695,5602
