index,x1,x2,x3,x4,y1,y2,y3,y4
8770,3693,4665,1236,1810,4556,430,2618,4464
8771,4076,4709,2177,1524,4825,3099,2435,3137
8772,3576,1686,1598,3474,1096,3481,408,885
8773,2589,1937,4947,205,509,1574,1552,435
8774,3928,2426,4806,427,4487,1889,4872,2792
8775,139,4076,422,4268,3408,1975,3251,1453
8776,1392,3524,1633,3360,4845,3481,833,672
8777,4927,3142,3955,3946,224,1016,1630,246
8778,2733,4791,4104,1230,4878,913,4230,2138
8779,3207,3436,2678,2284,333,2812,871,3170
8780,1689,1142,4619,2581,1620,3936,4251,2752
8781,757,373,1272,2761,2790,3354,1982,2235
8782,1427,2132,26,1413,3689,1338,589,3845
8783,250,3932,3968,3602,110,1943,4710,1590
8784,4836,731,2996,2814,1347,3604,975,3220
8785,4792,3507,2948,4514,1946,1125,4901,1610
8786,3891,1398,3696,1559,984,2862,4437,2173
8787,438,567,4329,2552,2063,4939,1511,3231
8788,3889,4235,3338,3790,656,2608,3639,3805
8789,4906,1494,3244,4539,4277,763,4448,715
8790,1068,4628,820,894,2099,2670,2687,1044
8791,782,2798,1347,1591,3640,3908,2917,112
8792,2245,2540,1867,3290,527,4860,371,4311
8793,4259,2588,1067,1710,4782,2655,2282,4088
8794,615,4285,215,717,762,4511,1459,4218
8795,1100,4899,2455,2276,1125,1338,3664,3522
8796,39,1843,2682,2948,467,4372,3122,3305
8797,4523,4901,3910,3962,4544,1610,3858,3609
8798,104,1670,969,4788,3117,1102,1929,3403
8799,2212,428,4986,612,3861,1665,305,2756
8800,2654,4304,1368,374,1451,4875,4882,3493
8801,2784,3673,1340,3206,3492,3524,564,862
8802,1919,567,1044,2608,4433,1486,4281,149
8803,4322,4852,2825,1927,4487,2910,3415,1432
8804,892,4764,2728,142,3596,3786,4252,2638
8805,276,800,437,847,4893,22,1595,1139
8806,793,1654,2469,2352,2874,4138,1636,3921
8807,4261,4987,2846,2616,3055,3772,4574,4867
8808,636,4355,1766,4145,4414,2088,938,2268
8809,2008,4910,2518,3538,3634,1988,3443,272
8810,4891,978,1215,4859,2356,329,524,3056
8811,1181,940,2825,288,4759,825,3055,3872
8812,3685,2224,556,166,4453,221,1334,1984
8813,422,4277,2187,2741,587,1527,743,3437
8814,4420,4185,316,768,1416,2793,4588,669
8815,3258,2406,1418,2569,2215,3388,3230,3691
8816,154,1039,4608,3103,1301,4526,2712,191
8817,3461,1013,362,341,2304,905,2915,4384
8818,433,4516,1854,623,2957,2658,322,95
8819,181,3046,1921,1761,2434,1399,2078,4372
8820,684,2452,2734,1757,677,3274,4855,193
8821,234,4465,820,3866,1019,4782,4248,4855
8822,538,3801,1380,1333,2145,3741,4320,2509
8823,1433,2522,1762,2210,1043,3658,2285,4018
8824,2297,3678,1434,2850,1947,2877,855,3912
8825,552,4009,1081,2695,3191,1548,937,2676
8826,1518,3614,3924,3128,535,4969,2177,4439
8827,557,1469,1517,1401,2552,490,1396,3548
8828,484,4067,270,637,1920,548,689,1063
8829,1335,2753,2552,4117,4498,978,2665,898
8830,16,4308,4422,2084,1322,1509,2386,688
8831,557,3921,4420,2455,2070,1834,2648,4407
8832,3612,3028,2573,1328,232,1246,193,3623
8833,3150,775,2110,2901,1711,4773,3004,943
8834,1399,421,774,4457,1778,2438,1061,1957
8835,2748,3824,3138,3746,3752,2456,3844,1773
8836,3568,3889,3509,1059,1578,1118,2977,3479
8837,3796,568,4150,174,4465,736,2877,3622
8838,3687,3401,2166,4120,2349,868,4055,1770
8839,2489,1707,521,424,3939,2267,2419,2041
8840,4276,2305,4202,792,2322,2963,566,707
8841,1123,2519,3188,4021,3690,1316,743,2322
8842,2999,3569,2431,4953,3910,4642,950,4618
8843,4059,458,2089,393,743,3977,4197,4993
8844,4134,3247,3726,2780,2309,3827,970,1229
8845,259,313,3607,374,81,1983,3760,3427
8846,2890,4785,3842,4861,2589,2830,3353,4675
8847,627,4444,4973,3998,2436,1577,290,2454
8848,14,3826,1993,907,2943,1685,2364,4833
8849,2747,358,2857,318,4749,242,1241,1014
8850,1346,2132,145,989,4639,3706,292,2409
8851,1315,2558,427,4906,2382,177,2812,248
8852,3236,2466,4152,2786,3452,4067,1309,19
8853,1446,4800,4265,3321,3858,2900,2295,4245
8854,2981,93,4818,4835,298,4662,2341,885
8855,1897,3336,1529,357,3945,3743,1296,3627
8856,3898,4889,4654,2064,4812,3301,1068,3170
8857,3070,689,1831,3072,3936,3166,3803,1063
8858,1446,3009,4381,2309,428,1366,4436,3104
8859,4829,61,1724,713,2010,1680,1219,512
8860,2947,4333,4279,4648,505,1328,2133,4429
8861,4802,1796,1758,3760,2505,3517,2827,2111
8862,1796,3905,448,2011,4802,4120,1940,2270
8863,2510,4072,1206,829,21,510,2131,1823
8864,2531,1107,3103,3008,4468,646,4095,4082
8865,4064,3753,1745,4444,209,2653,4048,4238
8866,4511,2278,3081,1363,296,2583,2024,2071
8867,2645,800,3999,3470,2274,4976,3622,3926
8868,4336,4877,2373,2865,1233,3942,602,3451
8869,426,162,1609,806,1890,57,3790,4624
8870,2421,113,3442,490,4948,225,2193,254
8871,2983,4972,2497,3070,2374,1195,4350,2630
8872,3947,3494,2594,150,398,4916,921,4385
8873,4587,4573,2512,4041,4924,2210,4867,765
8874,2152,2026,2988,2126,3844,4329,78,1005
8875,2670,935,1364,4360,463,3995,2753,895
8876,2689,2975,1288,1579,4748,3428,2480,796
8877,3070,1770,2815,385,922,2840,4504,1453
8878,4114,312,4460,1818,1352,4132,1883,561
8879,268,3469,68,4815,4427,220,1117,4069
8880,2002,382,3259,4662,2235,2451,2660,3601
8881,3071,2287,2968,1048,3164,1296,4428,2875
8882,3731,4521,2927,3329,2622,4014,3057,2275
8883,2581,2248,3423,1248,1051,863,4810,1866
8884,742,2516,318,1396,2393,1771,1226,2901
8885,1022,1856,1346,4735,4812,373,1428,2701
8886,89,417,1116,905,2328,932,3878,105
8887,4815,3646,4360,4517,2087,2557,1224,3976
8888,4143,4630,3389,4898,699,4541,1317,4614
8889,4686,1003,3309,4017,2165,4131,4379,3003
8890,4806,136,372,3560,3868,3973,949,1214
8891,3235,360,4462,2489,1685,1537,4568,3945
8892,3172,626,275,4563,423,10,4986,1976
8893,3166,4100,4615,83,2554,1172,3516,4963
8894,4298,1278,1913,4011,3826,1625,2598,4634
8895,2289,3346,3043,850,3142,2120,2996,762
8896,3619,463,4427,2194,4446,4792,1471,2323
8897,1611,3215,1098,4580,3603,1429,1416,2852
8898,1233,3256,1784,3471,145,864,2062,187
8899,1433,4253,3699,1414,3112,218,4448,4138
8900,4599,1588,351,698,3928,4585,2455,3950
8901,4666,2557,4974,1510,4354,821,1979,3229
8902,1800,1332,1111,2365,2130,1087,104,3730
8903,4653,2802,3441,4235,4039,2028,3580,2743
8904,2809,2459,1561,800,1325,4369,2169,4315
8905,2412,1724,3734,1849,2307,1802,2299,3860
8906,2771,3357,3786,433,889,1553,2909,637
8907,1921,713,3702,838,2894,4102,1200,275
8908,3621,119,2314,293,3297,2191,1280,2110
8909,2416,1525,4152,2084,311,3581,506,4525
8910,1519,1376,3300,2719,4699,2897,816,3515
8911,3219,4329,834,2633,4429,166,4534,2852
8912,1692,4559,4649,1435,3400,2281,4992,2448
8913,4952,2865,3185,1864,4508,2066,4747,4499
8914,110,3785,3675,115,2894,2280,2354,3158
8915,2156,1802,4428,1960,635,599,944,2271
8916,3404,69,1519,1776,4646,1330,4563,2549
8917,746,2684,4113,4561,1599,3401,41,3318
8918,127,3421,393,1596,2487,1874,3343,2414
8919,3256,4507,1328,3721,3259,611,84,1540
8920,1968,2311,596,419,1110,352,4736,2663
8921,1054,3270,3637,3041,671,204,1767,1588
8922,1096,3680,4765,3258,3335,4245,4783,1891
8923,865,4500,4846,3996,4110,3290,4217,60
8924,414,2385,1897,1541,430,39,1062,4575
8925,2748,2450,3541,2933,1281,3269,1356,4063
8926,2026,4032,934,1756,3284,1768,3709,3663
8927,1469,1056,3684,753,3347,246,1689,2548
8928,4848,209,1529,4886,1691,2008,1632,2120
8929,3029,4795,3510,2321,2948,4526,55,1699
8930,4682,3995,3178,3563,4555,4768,850,426
8931,1670,4235,746,4175,3421,3335,3672,2876
8932,2847,2487,3083,133,3136,2108,4999,668
8933,3711,1596,642,4749,3502,2781,2864,3644
8934,1757,1926,1759,1890,490,3895,4797,1636
8935,1863,2848,1813,4333,1803,3446,3582,2211
8936,2482,2845,3218,2329,2886,3966,1192,1484
8937,1328,4593,1967,1668,1777,1932,1822,1440
8938,603,961,1396,2736,3299,2973,2167,2151
8939,2554,3067,4312,3950,4311,3453,1042,1019
8940,1471,2028,967,3270,892,2810,2906,2455
8941,2355,313,4982,1443,348,178,4254,2774
8942,3679,177,175,3330,869,3592,1426,1612
8943,3214,359,2911,132,1264,4864,4428,1868
8944,3505,1880,2748,2917,564,3682,3890,101
8945,4636,4572,2287,4877,165,768,2096,4516
8946,1251,2152,4806,314,3143,2394,3599,2136
8947,3489,2515,2120,2350,4637,2973,3243,3362
8948,2176,1549,2403,4886,3358,2967,3933,3537
8949,1158,2985,3913,3235,2378,3233,376,4730
8950,3852,1388,1306,3143,3264,460,4262,1794
8951,3550,1932,2200,859,1573,4946,1130,3745
8952,3503,4879,2696,112,3391,4393,1678,153
8953,2521,3257,2307,506,4228,904,3648,4569
8954,1840,3628,2793,3024,1266,4328,695,2820
8955,2456,3850,2830,4462,1113,3756,4268,1912
8956,4350,3358,3722,4373,4724,3890,1575,3827
8957,4718,2470,2752,4434,3745,4159,3046,4049
8958,1387,1547,1225,1199,490,4331,60,3208
8959,174,3515,3233,1564,2546,2967,3540,4304
8960,2983,142,2368,2235,1517,2513,1395,347
8961,4379,2821,4589,3426,1574,4612,671,2111
8962,1296,4764,2221,2278,4703,2971,3110,3995
8963,229,91,2024,2654,741,2947,844,1907
8964,2595,3362,3444,747,3193,3535,2284,2001
8965,3155,4223,2185,2666,1372,3969,3545,2963
8966,3354,4740,2210,1579,1701,4325,3967,2206
8967,1367,3666,1739,3729,2221,2527,623,309
8968,1495,2929,2171,2232,4683,1100,1143,560
8969,4882,704,3865,2678,3596,4649,1469,169
8970,1361,1794,652,4747,2466,4157,4292,780
8971,2722,3933,2260,1271,1957,2438,3839,1503
8972,2627,1557,1779,4865,3091,2983,3720,1774
8973,3468,1828,1982,643,3820,551,4144,1475
8974,729,249,1352,4663,599,216,1417,3064
8975,1594,801,430,4423,4596,2789,4003,3118
8976,2414,4554,2730,293,895,2471,287,2697
8977,3022,1189,2885,1522,1511,2187,937,594
8978,3559,2174,2085,2381,4405,1893,1469,3279
8979,157,4323,4329,1596,4943,860,3688,2546
8980,1446,3258,2044,1261,3214,1904,2349,2484
8981,1708,4612,2960,4491,3846,4452,1174,1375
8982,3221,1029,4238,4543,4725,4780,2469,4916
8983,1663,2212,1978,4207,208,4208,2852,3935
8984,4564,58,1423,3728,1260,2267,2713,1552
8985,2165,2027,2386,1635,4491,3547,222,450
8986,4289,3213,1493,2960,4489,3782,4734,4465
8987,772,4110,721,3414,2083,88,532,1115
8988,41,309,4004,4705,1772,1424,4963,3684
8989,1544,869,2390,4865,1126,825,4347,3595
8990,1273,1180,3083,4694,143,95,3179,1642
8991,4145,1005,4913,1620,958,1394,1289,4902
8992,165,3287,1922,1277,4684,4141,2396,2310
8993,4354,813,755,2159,1339,2858,408,69
8994,3954,2325,3214,3620,3679,4610,1185,1039
8995,3898,1909,1343,3445,673,857,2489,4558
8996,3079,2851,297,3072,3967,3166,808,2285
8997,2396,1435,4389,205,827,3303,1665,561
8998,4270,257,1229,2106,2320,3604,1390,3590
8999,1747,1526,601,423,1588,2443,3938,2862
9000,81,248,153,771,4750,2277,3851,2665
9001,2957,1120,4173,184,1306,3471,439,1316
9002,1003,1428,3391,1985,2665,4565,2836,253
9003,4604,2504,248,4649,2995,2641,4905,642
9004,672,4474,2608,554,3437,25,215,1632
9005,711,3290,2485,2377,3772,589,184,4518
9006,925,3321,651,3591,82,856,633,4600
9007,1980,3371,2308,1017,3949,526,3909,352
9008,2952,2135,180,1789,3362,4691,1313,4537
9009,1760,2932,716,803,4897,1755,4946,4356
9010,3316,3022,699,4171,1458,4081,1647,1893
9011,4446,1523,3831,2691,139,381,1594,1246
9012,3961,952,882,2879,310,966,2987,3269
9013,4723,1289,1623,2095,3042,2805,3283,1866
9014,1101,2189,2610,2970,1609,4769,76,3577
9015,2312,3278,4501,103,3624,1064,3641,2263
9016,166,2065,380,1193,1013,1583,1523,1860
9017,1104,4287,2908,4452,3952,4559,1821,604
9018,4975,3024,645,2053,1592,718,1749,2080
9019,4204,3955,4427,1549,160,3515,733,2674
9020,4824,1697,2297,847,223,3275,2263,518
9021,4568,4378,3769,3161,696,2296,3006,1854
9022,4753,1601,1202,3326,3846,4049,2934,1873
9023,4440,2679,1397,4976,1676,2829,1228,4540
9024,66,3970,301,4755,2712,3752,2899,1430
9025,2345,4052,2790,2232,959,4684,1184,498
9026,1219,1913,870,2942,3388,3804,873,3886
9027,4609,449,927,163,2932,4762,556,722
9028,3105,3371,2145,1206,1984,1511,4499,2471
9029,1468,4986,1961,2162,2752,937,3874,236
9030,4337,4011,3185,1734,3815,2913,4223,3538
9031,1807,691,2893,3367,4702,4370,4209,3822
9032,500,2742,4053,4390,4315,1485,115,2899
9033,4471,152,4347,1145,2615,3618,848,3486
9034,2998,4627,2732,3039,4,2415,3458,687
9035,3577,213,256,1978,2070,1547,2432,4477
9036,2583,1913,4158,2992,1432,2993,192,321
9037,2129,613,475,2840,3693,3569,2242,4389
9038,2755,3272,3385,3329,1549,2962,855,1059
9039,4764,2133,2742,1279,2536,4860,1170,2334
9040,1154,4587,4066,3407,1763,4589,178,187
9041,1402,2714,4381,4676,2407,1216,1763,1461
9042,4055,3680,2591,4800,141,3698,1609,1993
9043,4153,1198,1176,1426,733,3062,4055,2418
9044,4769,1180,1133,3330,2845,4215,4513,1551
9045,4311,1224,318,973,1707,2012,144,2644
9046,4139,2672,1366,2483,1868,396,4843,2656
9047,3908,1028,74,1986,4632,2198,3885,2549
9048,231,1889,3962,3741,2524,2123,742,2463
9049,821,4741,981,611,521,2201,3419,2104
9050,1236,2725,1154,3585,4607,2114,4469,948
9051,204,3778,1307,4051,841,680,43,4506
9052,3039,667,562,220,4443,1570,4620,1701
9053,2563,2018,2269,4821,4432,1119,4997,1820
9054,2573,3331,2631,854,3336,783,3708,591
9055,4583,1796,3779,1052,3576,3287,153,3619
9056,1447,3348,3178,831,3049,3139,3323,2141
9057,930,2420,3355,3542,1480,693,2825,4273
9058,1622,2239,263,2375,2394,2848,679,4418
9059,885,4243,4996,3571,132,601,1537,3967
9060,4867,1037,3631,578,4337,1009,59,2554
9061,3817,1183,1839,1432,2966,3633,1364,3130
9062,2769,921,2092,4222,1414,2144,1788,4183
9063,847,553,3706,3733,2647,512,2420,1916
9064,1594,3336,1973,513,2218,2122,4474,1755
9065,3109,2914,1279,2083,950,1483,2649,116
9066,1165,954,1452,4451,28,150,1256,1377
9067,3322,4198,2185,3642,2162,3126,2510,633
9068,1373,1856,3962,1026,4821,4197,2970,2170
9069,3129,3588,4577,1168,895,2266,2432,3918
9070,2242,1475,4690,2810,4893,4637,3239,1001
9071,1884,4052,2099,142,2374,3203,550,581
9072,832,2791,3306,4503,1291,790,2346,3563
9073,2203,2103,2458,4570,4563,894,1176,2237
9074,4443,3958,306,4984,3188,2232,3079,4223
9075,4722,325,3659,1596,2622,1563,3591,3806
9076,3659,3295,3421,3944,4456,3455,2537,323
9077,2574,3647,1711,4061,3243,4436,3457,2553
9078,2099,2853,4936,74,1670,2049,1959,1534
9079,124,4089,4637,2161,1578,2007,4983,2219
9080,2416,3345,81,3976,2381,3437,31,2653
9081,2559,4389,4578,157,2623,4256,3017,392
9082,4731,3913,2129,3696,1165,1111,4250,3132
9083,859,3154,1553,4611,2775,739,1707,3938
9084,1765,124,3121,1477,1762,1722,4807,4775
9085,298,1008,1206,1278,1373,2972,1735,1904
9086,4627,1430,3288,165,4113,4865,4366,2795
9087,4403,1286,3052,4681,4050,2435,3257,4308
9088,2695,2543,4743,150,1835,1704,3327,3286
9089,3662,3560,4982,3923,1781,2405,4003,3294
9090,1636,4119,4843,1050,2980,1075,2036,3939
9091,1697,1741,772,2054,116,2592,2511,663
9092,2129,894,4857,3662,2628,2130,4767,799
9093,1390,1518,85,4650,2934,1896,1409,1660
9094,2520,2933,3976,3364,317,1778,1733,1730
9095,3855,2983,2058,2227,2564,3741,4027,296
9096,2583,822,3227,3856,584,520,4760,944
9097,1246,3243,1800,2343,2255,3279,814,2557
9098,4470,1353,3235,1845,75,1431,4824,545
9099,4210,1239,2285,2324,1375,4724,4646,4743
9100,3,4487,1639,2034,1842,3663,1982,2412
9101,238,1363,4649,3886,1329,2602,2084,1764
9102,2719,506,1950,2328,3728,4141,4288,69
9103,3440,3717,12,3719,467,3825,1399,4082
9104,1115,3530,1544,3883,3995,1623,4901,1551
9105,4356,870,129,4882,3045,3789,2643,303
9106,959,2357,2629,3446,1134,565,2256,1681
9107,4015,1913,4492,305,3034,4521,4384,2304
9108,4745,2056,1235,1678,3792,2157,122,2187
9109,3972,3647,2714,4944,110,847,1093,2949
9110,664,307,3804,1570,3504,1233,205,3424
9111,4073,4520,3861,404,2881,20,4005,3974
9112,3102,693,1935,2659,2903,3919,136,1412
9113,1510,1253,4014,2286,3140,4286,312,75
9114,3862,4074,3791,4411,2156,2466,1484,1375
9115,1738,39,928,2476,4169,464,1263,202
9116,61,915,1227,234,2497,249,2413,2662
9117,4091,463,436,1738,3598,1889,733,3901
9118,3017,181,2922,373,3376,4810,3455,2992
9119,136,4152,2016,4303,4072,4489,1734,609
9120,683,1019,248,3707,1018,1089,3163,720
9121,2995,1397,2913,3677,4782,4097,1215,3972
9122,4951,1712,4092,4529,3059,1376,4960,3257
9123,2845,1093,4259,3406,3115,4283,913,4514
9124,2595,4753,1101,3716,990,1325,1827,3870
9125,490,307,1909,2978,4346,3482,2630,1578
9126,1677,3270,2071,3452,4718,1566,4802,993
9127,4080,177,2986,4164,4668,4623,4740,1306
9128,4434,4330,2940,2485,3627,2554,1571,4657
9129,4266,3936,905,4509,952,2026,1452,160
9130,2971,1340,1747,4482,2011,1058,4444,3283
9131,4922,4700,201,645,3733,1866,4343,4595
9132,70,2943,2608,1054,770,531,2599,1913
9133,3103,1366,4384,3832,1894,945,1629,4975
9134,668,1480,4972,1818,2309,3652,2764,4018
9135,4085,2894,559,1542,2990,4716,1785,3398
9136,4093,1636,3792,1851,1527,2112,1455,3145
9137,4389,1631,4034,4462,1570,3364,3683,3742
9138,4213,4412,4700,1357,679,218,581,2661
9139,3797,963,1103,4927,4653,800,3646,161
9140,3264,4958,312,2119,215,2527,1933,498
9141,543,869,3672,480,3115,157,4103,1166
9142,1044,221,1623,2852,1468,2781,1743,1862
9143,4975,595,2598,242,2727,654,3779,1550
9144,2154,976,3776,363,3041,2699,4958,1969
9145,1050,4247,3750,332,4816,4110,2903,2072
9146,3927,1652,4356,740,4045,393,1086,3721
9147,1845,4153,1271,2870,1220,978,2474,2649
9148,2527,4924,4299,212,1278,2637,2439,974
9149,4534,955,218,2785,3054,649,2443,3412
9150,2892,4768,1193,63,1635,2951,3252,266
9151,1681,4089,852,1485,2161,3209,4372,1826
9152,4416,258,1807,2250,4888,1634,2058,4853
9153,2636,3584,3509,4062,1322,970,3444,11
9154,3685,3458,1923,3453,173,2884,4285,1281
9155,2553,4369,3395,2485,1206,2621,685,1179
9156,4497,4874,4332,1218,297,2397,2256,2851
9157,3479,196,1044,3078,815,3568,2668,338
9158,4947,4928,3804,262,4528,3604,4689,1218
9159,3258,2690,3783,3269,2780,3687,3021,1247
9160,2134,3053,420,1985,2622,3647,3679,4434
9161,1973,1151,490,4332,1843,1776,3116,422
9162,2647,2030,2110,3594,3621,2093,3309,4114
9163,2153,3919,4832,761,782,1279,3159,683
9164,3721,1318,607,4646,4198,1187,4277,415
9165,4813,136,2929,3771,453,769,3026,2392
9166,331,3333,3382,611,4142,3672,1529,2837
9167,3769,1962,341,88,3621,2906,40,2180
9168,480,1092,3380,1914,4132,3806,813,1880
9169,3721,1394,3454,3210,1819,4529,1082,658
9170,1924,387,4181,3059,2133,1846,4649,3779
9171,3870,106,2406,2514,980,3516,3864,205
9172,3617,1371,4267,1016,3063,3984,3731,1865
9173,4576,4399,71,4033,372,107,3761,4801
9174,4538,2519,1720,2763,2698,1193,2270,4413
9175,655,4393,2403,2834,4362,815,4843,2030
9176,2213,2012,2073,3343,4037,1439,671,3956
9177,1824,2949,4610,3995,4881,1405,1537,2567
9178,2349,2673,2144,2357,313,3161,2721,1678
9179,2715,1651,2810,3472,2972,4716,2420,2478
9180,1434,217,3688,1370,3715,3835,2302,2307
9181,36,2872,1976,1704,4541,4702,3083,1581
9182,1853,7,1324,2955,4622,3097,2633,818
9183,4350,3095,17,2022,3725,1116,3219,4942
9184,2043,4773,2368,4202,3199,2888,499,3251
9185,1835,1613,823,1623,4953,619,1656,1896
9186,3352,2283,1784,1820,4105,2731,2210,2831
9187,4801,2287,2708,1795,27,4675,245,2783
9188,3642,1743,2547,4656,4224,424,2320,3263
9189,2402,764,974,2290,4039,1601,3358,399
9190,4066,2100,3197,2588,2121,3802,517,4468
9191,1322,4114,410,4483,1456,1141,44,3455
9192,683,2452,352,3154,4927,561,1674,2353
9193,1709,266,525,1109,425,4875,3883,574
9194,135,2538,4121,1812,3603,1041,4824,2750
9195,3965,3861,3042,2497,2677,4681,998,3216
9196,377,4785,3045,371,1102,1048,4623,3623
9197,4572,3904,3478,4589,1672,1506,3944,723
9198,820,2001,448,773,3627,1370,3525,1938
9199,4071,4153,4922,4269,4874,661,2823,1116
9200,4393,2652,3618,4787,2210,3940,2270,3596
9201,4481,3523,2834,4038,1637,1659,3313,766
9202,33,1296,1748,4574,3409,2291,2041,4518
9203,1288,2307,259,483,1639,1655,84,3813
9204,297,1555,4418,2566,4406,163,1591,1284
9205,1538,1105,3411,1330,2466,853,595,1838
9206,3660,4623,510,3521,4106,4289,4083,1153
9207,3568,710,3568,476,4380,901,3762,2779
9208,2729,3064,1241,1406,3102,685,2178,1687
9209,4159,4710,1362,4910,1795,1432,1102,2947
9210,4811,4666,551,1310,1792,607,3577,1647
9211,1591,4883,4427,2500,364,955,2729,460
9212,3027,1486,3845,3140,1149,330,4465,1387
9213,1454,247,858,1461,4854,3954,1197,2958
9214,3283,644,47,4204,3137,1271,3574,3204
9215,3413,2589,3522,3832,3455,1804,3297,233
9216,2809,1030,3626,612,1281,3227,1810,47
9217,3849,2685,1807,4264,1863,4315,3577,2584
9218,4891,3671,2955,4853,1598,2493,606,1849
9219,1190,3900,2042,1791,4272,2398,2712,3878
9220,339,4485,1265,1007,4897,1703,3425,2307
9221,4755,613,1325,3209,707,754,1115,3927
9222,4244,3735,2361,60,2177,361,999,3740
9223,3087,1702,2907,2220,517,1696,4867,4461
9224,4162,3342,4901,4378,4001,3182,3736,2000
9225,3901,3816,3057,11,4486,85,3129,4008
9226,2724,233,693,4693,2641,1335,3061,1425
9227,3265,1118,528,2809,4062,4898,3319,2024
9228,4114,500,211,4847,2413,4519,1824,840
9229,1892,3032,3675,1738,1972,3847,3444,3784
9230,2318,4012,2772,358,2268,2017,4898,2541
9231,3256,3754,704,914,2461,794,4612,3747
9232,1526,4834,2517,3304,3080,4943,324,2632
9233,1537,336,166,4194,3522,619,4722,271
9234,3557,174,4873,1498,3180,4442,4109,368
9235,146,4707,1758,2521,1345,2288,3269,520
9236,1991,4002,731,4341,1432,4508,3046,3402
9237,3557,3028,3185,895,1249,4212,329,703
9238,1064,2343,4335,1196,1019,3966,1717,206
9239,1096,4227,1840,1367,186,1234,4533,2016
9240,4075,2993,3998,4492,1971,2345,2281,447
9241,2254,1782,2007,892,2304,3991,548,4118
9242,1302,4753,255,4694,338,848,551,1120
9243,363,3347,246,1251,4767,1553,4723,2422
9244,4725,175,1776,1384,3930,4588,4261,3493
9245,4285,2063,2244,2258,1385,2475,4284,2173
9246,112,514,588,1513,4393,2652,3347,3799
9247,3810,2849,1589,585,1930,2591,1024,3801
9248,3008,2579,1558,4,4613,4770,2262,2012
9249,439,537,680,1786,1900,167,578,1868
9250,3811,2869,3243,4103,2977,1416,874,4609
9251,4935,1242,812,1329,2640,3154,1106,1092
9252,527,3621,4638,4457,3395,2342,1245,2281
9253,4002,2199,3270,3272,2486,4933,2406,4082
9254,4446,4170,4597,1723,3775,4379,37,76
9255,4759,278,4727,4503,3646,4158,2390,258
9256,875,2269,1374,3894,2305,3024,2880,3204
9257,548,3921,3509,3135,903,2742,1012,1418
9258,3074,3118,3820,368,3017,3034,3431,434
9259,4203,2860,3400,1382,1132,1968,50,2096
9260,4344,1691,3671,1949,850,2142,470,3358
9261,2165,2164,821,4416,1885,1625,1970,2611
9262,2838,4980,1815,959,4899,4286,2382,3274
9263,4986,3126,2622,3208,1712,2773,3099,3667
9264,249,2952,4392,1183,2845,153,1400,2069
9265,4610,230,1209,1190,3330,587,4034,3669
9266,3964,3057,1481,436,213,2680,3660,1456
9267,573,1204,4893,1753,3750,3790,3716,4231
9268,720,4189,2929,2281,3015,4356,555,4008
9269,833,538,3967,2266,3076,3678,2368,405
9270,3484,768,3977,1316,2203,802,3810,2871
9271,2930,3757,3484,1804,2880,3212,4973,4706
9272,2752,3207,4396,4650,2273,950,1587,2277
9273,3951,4328,3063,2422,1783,342,2848,2420
9274,262,2773,1879,2194,4971,1897,1469,4152
9275,3242,1700,883,3310,4067,4194,153,3046
9276,4736,1083,698,3351,1338,1835,939,2406
9277,4346,4772,4834,3143,1819,1477,1586,2164
9278,2950,4429,1369,3529,969,3560,2304,1008
9279,212,4629,2465,3381,2714,631,1563,2218
9280,1428,647,4215,4068,3022,2487,1088,731
9281,2243,3840,161,3996,3174,3625,3363,2600
9282,4719,4948,863,4366,4431,3953,1477,140
9283,2423,3213,125,4808,2744,645,2751,1783
9284,840,2611,1814,4270,1805,2418,619,3610
9285,2870,1571,1130,2890,1213,523,73,1070
9286,3752,983,3306,2948,84,1011,2628,3292
9287,4516,342,3606,2227,603,4441,2987,961
9288,3576,1819,1599,1057,3566,1825,3239,1511
9289,4505,1388,46,293,2029,1953,1958,1146
9290,2157,3519,3309,1722,2082,1240,2323,3909
9291,2637,4524,1205,2610,3052,4860,1814,2538
9292,2396,729,876,459,4210,3862,371,1538
9293,1752,354,2144,3098,4729,988,2676,222
9294,4508,3528,1596,4047,4810,3324,4363,2886
9295,201,1462,4864,4128,2339,4684,1979,1407
9296,1525,2592,898,3208,999,3747,156,912
9297,1220,3659,3192,2592,3700,2176,3372,3517
9298,1868,1524,1073,2967,2616,3742,4259,1958
9299,2873,412,4255,2713,232,3354,1917,2171
9300,2673,3167,4052,3915,113,573,1806,3514
9301,463,2278,1041,257,1603,2891,4685,2843
9302,3786,3820,4981,4979,1188,1772,1943,894
9303,3547,1092,2787,4606,2074,2905,4642,3935
9304,685,2979,2852,420,4109,2232,2813,4161
9305,3875,2022,4949,3736,458,4822,2527,1854
9306,3245,1325,1105,3824,1682,2954,4642,4982
9307,51,4605,4849,4604,1076,4701,1413,2731
9308,306,4943,2331,4396,4017,2069,4080,4595
9309,2025,532,687,3316,3145,79,4296,4537
9310,144,2542,1380,4071,666,706,1159,4445
9311,2743,1419,4837,2475,3158,1984,1433,2819
9312,275,4983,1847,4689,2726,231,3015,3813
9313,3677,2693,3453,3429,4992,725,491,228
9314,2482,854,4708,2572,3394,3393,540,4455
9315,3181,366,3720,1961,852,3179,3166,330
9316,2799,1113,2560,1093,2568,4883,2839,114
9317,686,3838,2166,1171,2054,2112,4410,3473
9318,59,4268,1968,3647,1778,3100,3317,3262
